date,open,high,low,close,vol,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,VOL-TDX.VVOL  ,VOL-TDX.      ,VOL-TDX.VOLUME,VOL-TDX.MAVOL1,VOL-TDX.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 2014/07/09,2061.63,2062.47,2037.6,2038.61,113305840,2057,2051.8,2049.15,2045.58,           ,0,113305840,106692608,101669272,3.33,2.55,1.55
 2014/07/10,2036.54,2045.53,2034.96,2038.34,97943816,2052,2051.8,2048.5,2044.03,           ,0,97943816,101698768,103368296,2.1,2.46,-0.73
 2014/07/11,2033.87,2051.74,2033,2046.96,105088080,2049.6,2052.9,2047.3,2043.12,           ,0,105088080,101711872,104117040,1.8,2.33,-1.06
 2014/07/14,2047.74,2067.34,2044.9,2066.65,115119744,2050.8,2054.7,2046.3,2042.47,           ,0,115119744,105303248,105961880,3.11,2.48,1.26
 2014/07/15,2065.9,2070.36,2059.68,2070.36,124488768,2052.2,2056.7,2046.55,2042,           ,0,124488768,111188376,108565296,4.41,2.87,3.07
 2014/07/16,2068.34,2075.49,2061.57,2067.28,137128016,2058,2057.5,2047.1,2041.5,           ,0,137128016,115952848,111322728,5.12,3.32,3.6
 2014/07/17,2062.89,2062.89,2046.19,2055.59,104491808,2061.4,2056.7,2048.7,2041.33,           ,0,104491808,117263568,109481168,4.69,3.59,2.2
 2014/07/18,2047.5,2067.23,2046,2059.07,106641096,2063.8,2056.7,2050.35,2041.1,           ,0,106641096,117571584,109641728,4.58,3.79,1.58
 2014/07/21,2057.77,2061.82,2049.18,2054.48,93857872,2061.4,2056.1,2051.8,2040.88,           ,0,93857872,113321576,109312408,4.07,3.85,0.45
 2014/07/22,2050.5,2078.08,2049.81,2075.48,123191872,2062.4,2057.3,2053.95,2041.2,           ,0,123191872,113062704,112125544,5.3,4.14,2.33
 2014/07/23,2074.2,2088.19,2072.23,2078.49,137292208,2064.6,2061.3,2056.55,2041.88,           ,0,137292208,113095472,114524160,6.45,4.6,3.7
 2014/07/24,2079.63,2107.95,2079.63,2105.06,165676992,2074.4,2067.9,2059.85,2043.58,           ,0,165676992,125331048,121297304,9.39,5.56,7.67
 2014/07/25,2108.71,2127.22,2106.71,2126.61,142495824,2088,2075.9,2064.4,2045.35,           ,0,142495824,132503960,125037776,13.31,7.11,12.4
 2014/07/28,2135.25,2181.5,2135.25,2177.95,236185760,2112.8,2087.1,2070.9,2047.88,           ,0,236185760,160969520,137145552,20.32,9.75,21.14
 2014/07/29,2179.83,2193.52,2172.1,2183.19,200264256,2134.2,2098.3,2077.5,2050.48,           ,0,200264256,176383584,144723152,26,13,26
 2014/07/30,2178.18,2194.57,2177.24,2181.24,184922192,2154.8,2109.7,2083.6,2053.02,           ,0,184922192,185909248,149502368,30,16.4,27.2
 2014/07/31,2179.54,2202.13,2173.9,2201.56,164691648,2174.2,2124.3,2090.5,2056.22,           ,0,164691648,185712640,155521840,34.42,20.01,28.82
 2014/08/01,2194.17,2218.79,2184.64,2185.3,191475040,2185.8,2136.9,2096.8,2059.05,           ,0,191475040,195506992,164005472,36.18,23.24,25.89
 2014/08/04,2190.04,2224.07,2186.92,2223.33,174097408,2194.8,2153.8,2104.95,2062.58,           ,0,174097408,183087920,172028720,40.19,26.63,27.12
 2014/08/05,2224.63,2226.84,2206.85,2219.95,175386992,2202.2,2168.2,2112.75,2065.37,           ,0,175386992,178113744,177248672,42.6,29.83,25.55
 2014/08/06,2212,2223.89,2192.99,2217.46,177711712,2209.6,2182.2,2121.75,2068.15,           ,0,177711712,176671952,181290592,43.81,32.62,22.37
 2014/08/07,2216.66,2220.57,2185.76,2187.67,175233280,2206.6,2190.4,2129.15,2070.47,           ,0,175233280,178778928,182245792,41.88,34.47,14.81
 2014/08/08,2188.71,2199.58,2180.6,2194.42,135181440,2208.6,2197.2,2136.55,2073.32,           ,0,135181440,167523120,181515056,40.42,35.66,9.52
 2014/08/11,2199.43,2225.96,2198.31,2224.65,150583424,2209,2201.9,2144.5,2076.62,           ,0,150583424,162820912,172954416,41.24,36.78,8.92
 2014/08/12,2222.7,2222.98,2210,2221.6,154799040,2209.2,2205.7,2152,2080.22,           ,0,154799040,158701984,168407856,41.16,37.65,7.01
 2014/08/13,2223.05,2230.99,2202.44,2222.88,178062800,2210.2,2209.9,2159.8,2083.8,           ,0,178062800,158770784,167721376,40.73,38.27,4.93
 2014/08/14,2221.54,2230.89,2204.38,2206.47,170149120,2214,2210.3,2167.3,2086.82,           ,0,170149120,157754976,168266960,38.63,38.34,0.57
 2014/08/15,2207.23,2230.87,2203.24,2226.73,149978688,2220.4,2214.5,2175.7,2090.23,           ,0,149978688,160713936,164118528,38.15,38.3,-0.3
 2014/08/18,2229.8,2242.04,2228.13,2239.47,163928624,2223.4,2216.2,2185,2093.67,           ,0,163928624,163384528,163102720,38.36,38.31,0.09
 2014/08/19,2242.34,2246.02,2227.92,2245.33,177744592,2228.2,2218.7,2193.45,2097.05,           ,0,177744592,167972048,163337008,38.55,38.36,0.38
 2014/08/20,2241.66,2248.94,2233.89,2240.21,167658384,2231.6,2220.9,2201.55,2100.48,           ,0,167658384,165891280,162331040,37.86,38.26,-0.81
 2014/08/21,2239.57,2240.08,2211.63,2230.46,165733504,2236.6,2225.3,2207.85,2103.5,           ,0,165733504,165009824,161382400,36.1,37.83,-3.45
 2014/08/22,2228.97,2243.3,2225.27,2240.81,160111680,2239.4,2229.9,2213.55,2106.83,           ,0,160111680,167034880,163874400,35.14,37.29,-4.3
 2014/08/25,2241.1,2241.55,2222.01,2229.27,162119584,2237.2,2230.3,2216.1,2110,           ,0,162119584,166671152,165027840,33.07,36.45,-6.76
 2014/08/26,2225.29,2232.78,2200.62,2207.11,163507424,2229.6,2228.9,2217.3,2112.8,           ,0,163507424,163826896,165899472,29.3,35.02,-11.43
 2014/08/27,2207.03,2216.67,2204.05,2209.47,120885888,2223.4,2227.5,2218.7,2115.88,           ,0,120885888,154471632,160181456,26.2,33.26,-14.11
 2014/08/28,2210.48,2219.47,2194.86,2195.82,124229016,2216.4,2226.5,2218.4,2118.47,           ,0,124229016,146171488,155590656,22.39,31.08,-17.39
 2014/08/29,2198.95,2218.7,2193.26,2217.2,105202496,2211.6,2225.5,2220,2121.58,           ,0,105202496,135190944,151112912,20.85,29.04,-16.37
 2014/09/01,2220.13,2236.29,2217.68,2235.51,129166584,2213,2225.1,2220.65,2125,           ,0,129166584,128598016,147634592,20.87,27.4,-13.07
 2014/09/02,2239.68,2267.51,2234.38,2266.05,192124864,2224.8,2227.2,2222.95,2128.57,           ,0,192124864,134322592,149074736,23.08,26.54,-6.92
 2014/09/03,2268.39,2290.55,2268.1,2288.63,212478992,2240.8,2232.1,2226.5,2132.47,           ,0,212478992,152643168,153557408,26.35,26.5,-0.3
 2014/09/04,2290.03,2307.7,2283.28,2306.86,199489984,2262.8,2239.6,2232.45,2136.7,           ,0,199489984,167690240,156930864,30.07,27.21,5.71
 2014/09/05,2311.3,2327.56,2307.45,2326.43,213181920,2284.8,2248.2,2239.05,2140.97,           ,0,213181920,189287632,162239280,34.2,28.61,11.18
 2014/09/09,2328.43,2331.92,2315.89,2326.53,196990320,2302.8,2257.9,2244.1,2144.97,           ,0,196990320,202853584,165725792,37.05,30.3,13.51
 2014/09/10,2318.5,2321.91,2306.42,2318.31,189828992,2313.4,2269.1,2249,2149.18,           ,0,189828992,202394832,168358704,38.21,31.88,12.66
 2014/09/11,2315.73,2343.59,2304.6,2311.68,222221792,2317.8,2279.3,2253.4,2153.43,           ,0,222221792,204341248,178492208,38.15,33.14,10.04
 2014/09/12,2308.35,2331.95,2302.77,2331.95,193471536,2323,2292.9,2259.7,2158.57,           ,0,193471536,203141936,185416096,39.29,34.37,9.85
 2014/09/15,2330.19,2340.45,2321.59,2339.14,215112416,2325.4,2305.1,2265.3,2163.78,           ,0,215112416,203525328,196406480,40.31,35.56,9.51
 2014/09/16,2341.03,2347.94,2293.87,2296.56,302694112,2319.6,2311.2,2268.15,2168.32,           ,0,302694112,224667232,213760416,37.25,35.89,2.71
 2014/09/17,2298.98,2309.05,2282.79,2307.89,210842448,2317.4,2315.4,2271.3,2172.9,           ,0,210842448,228868096,215631456,35.33,35.78,-0.9
 2014/09/18,2303.85,2319.88,2297.93,2315.93,189089040,2318.4,2318.1,2275.1,2177.73,           ,0,189089040,222242400,213291824,34.07,35.44,-2.74
 2014/09/19,2312.98,2331.56,2305.52,2329.45,174648480,2317.8,2320.4,2280,2182.57,           ,0,174648480,218474080,210808016,33.77,35.11,-2.67
 2014/09/22,2323.55,2323.55,2284.38,2289.87,175842352,2308,2316.7,2282.45,2186.8,           ,0,175842352,210622880,207074096,29.99,34.08,-8.18
 2014/09/23,2289.09,2311.53,2289.02,2309.72,156855168,2310.6,2315.1,2286.5,2191.17,           ,0,156855168,181456080,203061664,28.28,32.92,-9.29
 2014/09/24,2302.23,2345.75,2297.88,2343.57,222525728,2317.6,2317.5,2293.3,2196.03,           ,0,222525728,183792432,206330272,29.31,32.2,-5.78
 2014/09/25,2352.87,2365.15,2336.81,2345.1,225688320,2323.6,2321,2300.15,2200.82,           ,0,225688320,191112800,206677600,29.9,31.74,-3.67
 2014/09/26,2339.29,2350.11,2329.96,2347.72,174748288,2327.2,2322.5,2307.7,2205.53,           ,0,174748288,191132464,204803280,30.24,31.44,-2.4
 2014/09/29,2353.71,2363.06,2346.58,2357.71,200111024,2340.8,2324.4,2314.75,2210.52,           ,0,200111024,195985408,203304144,30.96,31.34,-0.77
 2014/09/30,2361.32,2365.49,2354.27,2363.87,193918688,2351.6,2331.1,2321.15,2215.58,           ,0,193918688,203397536,192426800,31.66,31.41,0.5
 2014/10/08,2368.58,2382.79,2354.29,2382.79,204397328,2359.6,2338.6,2327,2220.9,           ,0,204397328,199770112,191781280,33.35,31.79,3.11
 2014/10/09,2383.86,2391.35,2367.11,2389.37,235920016,2368.2,2345.9,2332,2226.75,           ,0,235920016,201818112,196465456,34.83,32.4,4.85
 2014/10/10,2380.76,2386.28,2365.07,2374.54,224671120,2373.8,2350.5,2335.45,2232.35,           ,0,224671120,211805792,201469136,34.4,32.8,3.2
 2014/10/13,2366.43,2366.86,2341.12,2366.01,200899312,2375.4,2358.1,2337.4,2237.67,           ,0,200899312,211963088,203974240,32.99,32.84,0.31
 2014/10/14,2362.8,2380.52,2349.19,2359.47,196831424,2374.4,2363,2339.05,2242.55,           ,0,196831424,212543072,207970304,31,32.47,-2.95
 2014/10/15,2358.23,2374.81,2344.37,2373.67,202804912,2372.6,2366.1,2341.8,2247.6,           ,0,202804912,212225232,205997664,30.21,32.02,-3.62
 2014/10/16,2361.13,2389.67,2353.41,2356.5,248201168,2366,2367.1,2344.05,2252.42,           ,0,248201168,214679552,208248832,27.88,31.19,-6.62
 2014/10/17,2352.78,2360.6,2312.83,2341.18,212300960,2359.2,2366.5,2344.5,2257.17,           ,0,212300960,212205568,212005680,24.51,29.85,-10.68
 2014/10/20,2346.05,2357.51,2340.46,2356.73,160022304,2357.4,2366.4,2345.4,2262.13,           ,0,160022304,204029952,207996512,22.84,28.45,-11.23
 2014/10/21,2355.03,2361.65,2337.55,2339.66,168828288,2353.6,2364,2347.55,2266.9,           ,0,168828288,198433184,205488128,19.9,26.74,-13.68
 2014/10/22,2339.22,2352.12,2324.59,2326.55,152698432,2344,2358.3,2348.45,2271.07,           ,0,152698432,188412720,200318976,16.33,24.66,-16.66
 2014/10/23,2322.32,2329.93,2297.33,2302.42,162636304,2333.4,2349.7,2347.8,2274.82,           ,0,162636304,171298000,192988768,11.42,22.01,-21.18
 2014/10/24,2303.08,2314.87,2296.66,2302.28,132225280,2325.6,2342.4,2346.45,2278.1,           ,0,132225280,155284272,183744928,7.43,19.1,-23.33
 2014/10/27,2293.57,2293.64,2279.84,2290.44,130261568,2312.2,2334.8,2346.45,2280.82,           ,0,130261568,149330336,176680144,3.28,15.93,-25.31
 2014/10/28,2294.01,2338.28,2294.01,2337.87,178590352,2311.8,2332.7,2347.85,2283.48,           ,0,178590352,151280032,174856608,3.77,13.5,-19.46
 2014/10/29,2343.72,2381.64,2339.71,2373.03,265588688,2321.2,2332.6,2349.35,2286.65,           ,0,265588688,173860448,181136592,6.92,12.18,-10.53
 2014/10/30,2371.89,2397.26,2365.92,2391.08,294645952,2338.8,2336.1,2351.6,2290.15,           ,0,294645952,200261632,185779808,10.75,11.9,-2.3
 2014/10/31,2393.18,2423.6,2384.48,2420.18,325763520,2362.6,2344.1,2355.3,2293.8,           ,0,325763520,238967200,197125728,15.94,12.71,6.47
 2014/11/03,2425.22,2436.79,2418.17,2430.03,298821248,2390.6,2351.4,2358.9,2297.88,           ,0,298821248,272682176,211006256,20.62,14.29,12.66
 2014/11/04,2428.27,2435.22,2417.22,2430.68,309013024,2409,2360.4,2362.2,2301.33,           ,0,309013024,298768800,225024416,24.1,16.25,15.7
 2014/11/05,2432.17,2434.36,2415.5,2419.25,263606656,2418.4,2369.8,2364.05,2304.67,           ,0,263606656,298369024,236114736,25.64,18.13,15.02
 2014/11/06,2419.62,2426.89,2401.75,2425.86,222005088,2425.2,2382,2365.85,2308.12,           ,0,222005088,283842976,242052304,27.08,19.92,14.32
 2014/11/07,2427.9,2454.42,2407.44,2418.17,291172256,2424.8,2393.7,2368.05,2311.98,           ,0,291172256,276925632,257946416,27.29,21.39,11.79
 2014/11/10,2436.63,2474.16,2428.19,2473.67,300628192,2433.4,2412,2373.4,2316.62,           ,0,300628192,277286080,274984128,31.57,23.43,16.28
 2014/11/11,2483.65,2508.62,2445.96,2469.67,411904064,2441.4,2425.2,2378.95,2320.7,           ,0,411904064,297861120,298314944,34.24,25.59,17.3
 2014/11/12,2454.6,2494.92,2444.81,2494.48,252933856,2456.2,2437.3,2384.95,2325.25,           ,0,252933856,295727936,297048480,37.93,28.06,19.74
 2014/11/13,2495,2507.74,2471.41,2485.61,295037056,2468.4,2446.8,2391.45,2329.63,           ,0,295037056,310335904,297089440,39.67,30.38,18.58
 2014/11/14,2477.97,2481.02,2457.05,2478.82,220607616,2480.4,2452.6,2398.35,2334.18,           ,0,220607616,296222720,286574176,40.05,32.31,15.47
 2014/11/17,2506.86,2508.77,2472.45,2474.01,215687808,2480.6,2457,2404.2,2338.3,           ,0,215687808,279232512,278259296,39.5,33.75,11.5
 2014/11/18,2474.18,2477.05,2449.81,2456.37,201062576,2477.8,2459.6,2410,2341.9,           ,0,201062576,237066656,267463888,37.21,34.44,5.54
 2014/11/19,2452.15,2461.49,2442.71,2450.99,186235776,2469.2,2462.7,2416.25,2345.33,           ,0,186235776,223726800,259727360,34.57,34.47,0.2
 2014/11/20,2443.28,2458.32,2437.48,2452.66,165495216,2462.6,2465.5,2423.75,2348.88,           ,0,165495216,197817136,254076512,32.24,34.02,-3.57
 2014/11/21,2452.63,2488.2,2446.65,2486.79,212239776,2464.2,2472.3,2433,2353.15,           ,0,212239776,196142688,246182704,32.77,33.77,-2.01
 2014/11/24,2505.53,2546.75,2495.52,2532.88,363485824,2476,2478.3,2445.15,2358.02,           ,0,363485824,225705984,252469248,36.48,34.31,4.34
 2014/11/25,2532,2568.38,2527.08,2567.6,314315584,2498.2,2488,2456.6,2363.65,           ,0,314315584,248355232,242710944,41.75,35.8,11.9
 2014/11/26,2572.65,2605.07,2570.4,2604.35,337127264,2529,2499.1,2468.2,2370.28,           ,0,337127264,278534560,251130672,48.33,38.31,20.05
 2014/11/27,2615.37,2631.4,2599.11,2630.49,364075712,2564.4,2513.5,2480.15,2377.3,           ,0,364075712,318249376,258033248,55.02,41.65,26.74
 2014/11/28,2629.63,2683.18,2622.06,2682.83,465880032,2603.6,2533.9,2493.25,2385.42,           ,0,465880032,368977504,282560096,63.81,46.08,35.46
 2014/12/01,2691.72,2720.74,2668.84,2680.16,446791744,2633,2554.5,2505.75,2393.13,           ,0,446791744,385636768,305671360,69.76,50.82,37.88
 2014/12/02,2667.82,2777.37,2665.69,2763.54,437733376,2672.4,2585.3,2522.45,2401.93,           ,0,437733376,410320896,329338048,80.27,56.71,47.13
 2014/12/03,2768.68,2824.18,2733.87,2779.53,562120256,2707.2,2618.1,2540.4,2410.48,           ,0,562120256,455317920,366926240,88.87,63.14,51.46
 2014/12/04,2783.47,2900.51,2772.43,2899.46,532687712,2761.2,2662.8,2564.15,2420.67,           ,0,532687712,489042752,403646048,104.17,71.35,65.64
 2014/12/05,2926.57,2978.03,2813.05,2937.65,640500288,2812,2707.8,2590.05,2431.18,           ,0,640500288,523966880,446472192,118.01,80.68,74.66
 2014/12/08,2907.82,3041.66,2879.85,3020.26,587570880,2880,2756.5,2617.4,2442.73,           ,0,587570880,552121152,468878944,134.09,91.36,85.47
 2014/12/09,2992.49,3091.32,2834.59,2856.27,771998400,2898.6,2785.5,2636.75,2451.58,           ,0,771998400,618974400,514647648,132.09,99.51,65.16
 2014/12/10,2855.94,2946.71,2807.68,2940.01,512886912,2930.8,2819,2659.05,2461.93,           ,0,512886912,609130880,532224416,135.69,106.74,57.9
 2014/12/11,2912.35,2965.67,2892.61,2925.74,482632736,2935.8,2848.5,2681,2472.17,           ,0,482632736,599116992,544079872,135.83,112.56,46.54
 2014/12/12,2929.36,2962.51,2914.96,2938.17,409480800,2936.2,2874.1,2704,2482.28,           ,0,409480800,552914112,538440512,135.39,117.13,36.52
 2014/12/15,2921.45,2960.23,2890.9,2953.42,400371680,2922.8,2901.4,2727.95,2492.52,           ,0,400371680,515476672,533798912,134.71,120.64,28.13
 2014/12/16,2953.81,3021.9,2943.91,3021.52,453842720,2955.8,2927.2,2756.25,2504.6,           ,0,453842720,451844512,535409472,138.07,124.13,27.89
 2014/12/17,3031.95,3076.6,2993.33,3061.02,542503168,2980,2955.4,2786.75,2517.15,           ,0,542503168,457765696,533448288,142.29,127.76,29.06
 2014/12/18,3062.8,3089.79,3030.32,3057.52,435904960,3006.4,2971.1,2816.95,2529.5,           ,0,435904960,448420256,523768640,143.69,130.95,25.49
 2014/12/19,3053.07,3117.53,3018.42,3108.6,521073504,3040.4,2988.3,2848.05,2542.5,           ,0,521073504,470738528,511826336,147.23,134.2,26.05
 2014/12/22,3129.27,3189.87,3090.51,3127.44,679371904,3075.2,2999,2877.75,2556.45,           ,0,679371904,526539168,521007936,149.82,137.33,24.99
 2014/12/23,3085.08,3136.84,3025.67,3032.61,437762400,3077.4,3016.6,2901.05,2568.5,           ,0,437762400,523324608,487584576,142.58,138.38,8.41
 2014/12/24,3039.21,3050.51,2934.91,2972.53,376805248,3059.6,3019.8,2919.4,2578.98,           ,0,376805248,490183072,473974368,130.5,136.8,-12.61
 2014/12/25,2992.46,3073.35,2969.87,3072.54,376947776,3062.8,3034.6,2941.55,2591.1,           ,0,376947776,478393152,463406688,127.51,134.94,-14.86
 2014/12/26,3078.01,3164.16,3064.18,3157.6,460700928,3072.4,3056.4,2965.25,2604.6,           ,0,460700928,466318144,468528320,130.51,134.06,-7.09
 2014/12/29,3212.56,3223.86,3126.94,3168.02,510111424,3080.6,3077.9,2989.65,2618.1,           ,0,510111424,432465504,479502336,132.2,133.69,-2.97
 2014/12/30,3160.8,3190.3,3130.35,3165.81,397725312,3107.2,3092.3,3009.75,2631.47,           ,0,397725312,424457024,473890816,131.85,133.32,-2.94
 2014/12/31,3172.6,3239.36,3157.26,3234.68,405998528,3159.8,3109.7,3032.55,2645.67,           ,0,405998528,430296256,460239680,135.56,133.77,3.58
 2015/01/05,3258.63,3369.28,3253.88,3350.52,531352384,3215.2,3139,3055.05,2661.68,           ,0,531352384,461176832,469784992,146.16,136.25,19.83
 2015/01/06,3330.8,3394.22,3303.18,3351.45,501661696,3254.2,3163.3,3075.8,2677.97,           ,0,501661696,469368832,467843488,152.88,139.57,26.61
 2015/01/07,3326.65,3374.9,3312.21,3373.95,391918880,3295.4,3188,3093.5,2694.77,           ,0,391918880,445729984,439097760,158.19,143.3,29.79
 2015/01/08,3371.96,3381.57,3285.1,3293.46,371131168,3320.8,3214,3115.3,2710.33,           ,0,371131168,440411744,432434368,154.13,145.46,17.34
 2015/01/09,3276.97,3404.83,3267.51,3285.41,410240864,3331,3245.4,3132.6,2725.53,           ,0,410240864,441260448,435778368,148.55,146.08,4.94
 2015/01/12,3258.21,3275.19,3191.58,3229.32,322064672,3306.8,3261,3147.8,2740.08,           ,0,322064672,399405888,430291360,138.02,144.47,-12.91
 2015/01/13,3223.54,3259.39,3214.41,3235.3,230725760,3283.4,3268.8,3162.6,2754.98,           ,0,230725760,345217440,407293120,128.66,141.31,-25.29
 2015/01/14,3242.34,3268.48,3193.98,3222.44,240190752,3253.2,3274.3,3176.1,2769.42,           ,0,240190752,314870976,380300480,118.84,136.81,-35.94
 2015/01/15,3224.07,3337.08,3207.55,3336.45,282546240,3261.8,3291.3,3191.8,2786.02,           ,0,282546240,297153344,368782528,118.89,133.23,-28.68
 2015/01/16,3343.6,3400.32,3340.49,3376.5,339876768,3280,3305.5,3207.6,2803.53,           ,0,339876768,283082752,362171584,120.77,130.74,-19.94
 2015/01/19,3189.73,3262.21,3095.07,3116.35,401098784,3257.4,3282.1,3210.55,2817.08,           ,0,401098784,298886752,349146304,100.11,124.61,-49.01
 2015/01/20,3114.56,3190.25,3100.48,3173.05,357080800,3245,3264.2,3213.75,2831.6,           ,0,357080800,324157440,334687424,87.31,117.15,-59.69
 2015/01/21,3189.08,3337,3178.34,3323.61,410956032,3265.2,3259.2,3223.6,2848.83,           ,0,410956032,358311520,336591264,88.29,111.38,-46.18
 2015/01/22,3327.32,3352.38,3293.98,3343.34,353382976,3266.6,3264.2,3239.1,2865.58,           ,0,353382976,372480416,334816864,89.63,107.03,-34.8
 2015/01/23,3357.1,3406.79,3328.29,3351.76,366249248,3261.6,3270.8,3258.1,2881.9,           ,0,366249248,377752768,330417760,90.33,103.69,-26.72
 2015/01/26,3347.26,3384.8,3321.31,3383.18,317540992,3315,3286.2,3273.6,2898.43,           ,0,317540992,361041088,329963936,92.35,101.42,-18.14
 2015/01/27,3389.85,3390.22,3290.22,3352.96,374517536,3351,3298,3283.4,2913.97,           ,0,374517536,364530880,344344160,90.48,99.23,-17.51
 2015/01/28,3325.72,3354.8,3294.65,3305.74,301927104,3347.4,3306.3,3290.3,2928.57,           ,0,301927104,342723776,350517664,84.21,96.23,-24.04
 2015/01/29,3259,3286.79,3234.24,3262.3,274658624,3331.2,3298.9,3295.1,2942.43,           ,0,274658624,326978752,349729600,74.87,91.96,-34.17
 2015/01/30,3273.75,3288.5,3210.31,3210.36,258312544,3302.8,3282.2,3293.85,2955.6,           ,0,258312544,305391200,341572000,62.56,86.08,-47.03
 2015/02/02,3148.14,3175.13,3122.57,3128.3,250861632,3252,3283.5,3282.8,2967.33,           ,0,250861632,292054624,326547872,45.66,77.99,-64.67
 2015/02/03,3156.09,3207.94,3129.73,3204.91,248192160,3222.4,3286.7,3275.45,2980.43,           ,0,248192160,266790496,315660704,38,70,-63.98
 2015/02/04,3212.82,3238.98,3171.14,3174.13,249098080,3196,3271.7,3265.45,2992.12,           ,0,249098080,256226096,299474944,29.12,61.82,-65.4
 2015/02/05,3251.21,3251.21,3135.82,3136.53,306139296,3170.8,3251,3257.6,3003.22,           ,0,306139296,262520832,294749792,18.83,53.22,-68.79
 2015/02/06,3120.09,3129.54,3052.94,3075.91,246749664,3144,3223.4,3247.1,3012.92,           ,0,246749664,260207408,282799296,5.71,43.72,-76.01
 2015/02/09,3063.51,3119.03,3049.11,3095.12,206108384,3137.2,3194.6,3240.4,3023.07,           ,0,206108384,251258464,271656544,-3.09,34.36,-74.9
 2015/02/10,3090.49,3142.1,3084.25,3141.59,193817136,3124.6,3173.5,3235.75,3034.12,           ,0,193817136,240382768,253586640,-6.25,26.24,-64.97
 2015/02/11,3145.77,3166.42,3139.05,3157.7,172840096,3121.4,3158.7,3232.5,3045.52,           ,0,172840096,225129264,240677680,-7.37,19.51,-53.77
 2015/02/12,3157.96,3181.77,3134.24,3173.42,194592304,3128.8,3149.8,3224.35,3057.47,           ,0,194592304,202820816,232670816,-6.91,14.23,-42.28
 2015/02/13,3186.81,3237.16,3182.79,3203.83,261290432,3154.4,3149.2,3215.7,3070.02,           ,0,261290432,205730608,232969008,-4.04,10.58,-29.23
 2015/02/16,3206.14,3228.85,3195.88,3222.36,223797424,3179.8,3158.5,3221,3082.83,           ,0,223797424,209266272,230262368,-0.27,8.41,-17.35
 2015/02/17,3230.88,3255.73,3230.77,3246.91,228332624,3200.8,3162.7,3224.7,3095.5,           ,0,228332624,216170496,228276640,4.65,7.65,-6.02
 2015/02/25,3256.48,3257.22,3215.55,3228.84,233348096,3215,3168.2,3219.95,3107.1,           ,0,233348096,228271712,226700496,7,7.52,-1.04
 2015/02/26,3222.15,3300.62,3202.19,3298.36,301263872,3240,3184.4,3217.7,3119.28,           ,0,301263872,249606960,226213888,14.31,8.88,10.86
 2015/02/27,3296.83,3324.55,3291.01,3310.3,299163712,3261.4,3207.9,3215.65,3131.05,           ,0,299163712,257179648,231455136,20.83,11.27,19.12
 2015/03/02,3332.72,3336.76,3298.67,3336.28,346445664,3284.2,3232,3213.3,3142.82,           ,0,346445664,281713056,245489664,27.77,14.57,26.4
 2015/03/03,3317.69,3317.69,3260.43,3263.05,382044608,3287.4,3244.1,3208.8,3152.48,           ,0,382044608,312452704,264311600,27.06,17.07,19.97
 2015/03/04,3264.18,3286.59,3250.48,3279.53,293639520,3297.4,3256.2,3207.45,3162.47,           ,0,293639520,324511328,276391520,27.5,19.15,16.69
 2015/03/05,3264.08,3266.64,3221.67,3248.48,320663584,3287.6,3263.8,3206.8,3170.55,           ,0,320663584,328391072,288999008,25.05,20.33,9.44
 2015/03/06,3248.04,3266.93,3234.53,3241.19,282915776,3273.6,3267.5,3208.35,3178.25,           ,0,282915776,325143744,291161696,22.27,20.72,3.1
 2015/03/09,3224.31,3307.7,3198.37,3302.41,321495424,3267,3275.6,3217.05,3184.97,           ,0,321495424,320149920,300931488,24.72,21.52,6.4
 2015/03/10,3289.08,3309.92,3277.09,3286.07,285817568,3271.6,3279.5,3221.1,3190.78,           ,0,285817568,300905280,306678976,25.06,22.23,5.66
 2015/03/11,3289.59,3325.05,3278.47,3290.9,282985536,3274,3285.7,3226.95,3195.3,           ,0,282985536,298775360,311643328,25.42,22.87,5.11
 2015/03/12,3314.81,3360.05,3300.49,3349.32,357295104,3294,3290.8,3237.6,3203.5,           ,0,357295104,306102272,317246656,30.07,24.31,11.53
 2015/03/13,3359.49,3391.25,3352.15,3372.91,328410144,3320.4,3297,3252.45,3210.72,           ,0,328410144,315201952,320172864,35.26,26.5,17.52
 2015/03/16,3391.16,3449.3,3377.09,3449.3,399132416,3349.6,3308.3,3270.15,3219.45,           ,0,399132416,330727424,325438656,45.02,30.2,29.62
 2015/03/17,3469.6,3504.12,3459.69,3502.85,520939520,3393,3332.3,3288.2,3228.85,           ,0,520939520,377752768,339329024,56.42,35.45,41.94
 2015/03/18,3510.5,3577.66,3503.85,3577.3,545217152,3450.2,3362.1,3309.15,3239.25,           ,0,545217152,430201248,364488288,70.65,42.49,56.32
 2015/03/19,3576.02,3600.68,3546.84,3582.27,537346624,3496.8,3395.4,3329.6,3248.58,           ,0,537346624,466206720,386154496,81.38,50.27,62.24
 2015/03/20,3587.08,3632.34,3569.38,3617.32,516661664,3545.8,3433.1,3350.3,3257.87,           ,0,516661664,503860416,409531200,91.67,58.55,66.24
 2015/03/23,3640.1,3688.25,3635.48,3687.73,536062848,3593.6,3471.6,3373.6,3268.38,           ,0,536062848,531247936,430987680,104.3,67.7,73.2
 2015/03/24,3692.57,3715.87,3600.7,3691.41,639554688,3631.2,3512.1,3395.8,3278.08,           ,0,639554688,554971968,466362368,113.29,76.82,72.96
