      date,    open,    high,    low,    close,         vol,  ma5  ,  ma10  ,  ma20   ,   ma60  ,ma5-ma20
 2010/10/14,2152.86,2201.64,2152.86,2160.84,87552224,2087.05,1982.7,1945.36,1942.53,7.283484805
 2010/10/15,2148.92,2255.57,2144.2,2254.39,96786744,2139.9,2021.68,1959.41,1949.12,9.211446303
 2010/10/18,2270.41,2321.69,2238.57,2241.72,97337632,2174.85,2057.7,1973.69,1955.26,10.19207677
 2010/10/19,2236.99,2278.58,2219.61,2278.35,52260312,2212.2,2099.15,1991.69,1962.56,11.07150209
 2010/10/20,2240.74,2320.81,2239.04,2285.21,68126856,2244.15,2140.8,2010.18,1969.99,11.63925619
 2010/10/21,2287.37,2290.77,2228.04,2245.25,48696228,2261,2174.02,2026.32,1976.1,11.58158632
 2010/10/22,2234.37,2255.69,2212.61,2231.06,38968192,2256.35,2198.13,2041.63,1981.45,10.51708684
 2010/10/25,2232.01,2295.11,2206.86,2294.45,50918144,2266.9,2220.88,2061.7,1987.79,9.952951448
 2010/10/26,2300.7,2310.01,2255.13,2272.21,54846276,2265.6,2238.9,2082.38,1993.43,8.798586233
 2010/10/27,2259.7,2291.62,2222.1,2225.37,42904188,2253.65,2248.9,2100.79,1998.1,7.27631034
 2010/10/28,2216.27,2237.68,2204.52,2224.24,35011992,2249.45,2255.23,2118.96,2002.63,6.158209688
 2010/10/29,2226.72,2228.12,2180.86,2189.48,35928664,2241.15,2248.75,2135.21,2006.86,4.961572866
 2010/11/01,2198.47,2238.47,2198.47,2238.47,42287248,2229.95,2248.43,2153.06,2011.1,3.571196344
 2010/11/02,2248.01,2265.4,2205.95,2231.7,52493872,2221.85,2243.73,2171.44,2015.07,2.321500939
 2010/11/03,2232.32,2258.46,2203.32,2226.47,52267840,2222.05,2237.85,2189.32,2019.06,1.494984744
 2010/11/04,2230.84,2259.24,2228.05,2254.76,43384680,2228.15,2238.8,2206.41,2023.05,0.98531098
 2010/11/05,2298.53,2308.04,2263.27,2279,53046660,2246.05,2243.6,2220.86,2028.06,1.134245292
 2010/11/08,2287.5,2294.69,2270.25,2289.96,41459776,2256.35,2243.15,2232.01,2033.2,1.090496906
 2010/11/09,2290.75,2290.75,2244.08,2257.35,43644496,2261.55,2241.7,2240.3,2038.25,0.948533679
 2010/11/10,2242.61,2242.61,2210.3,2226.16,42990712,2261.45,2241.75,2245.32,2042.36,0.718383126
 2010/11/11,2227.06,2278.76,2218.57,2252.28,52977512,2260.95,2244.55,2249.89,2046.77,0.491579588
 2010/11/12,2234.78,2248.28,2126.78,2130.58,63168884,2231.3,2238.68,2243.71,2050.04,-0.553101782
 2010/11/15,2135.51,2144.08,2086.19,2126.7,44828124,2198.6,2227.48,2237.95,2053.15,-1.758305592
 2010/11/16,2120.95,2120.95,2028.59,2032.5,39717528,2153.6,2207.57,2225.65,2055.12,-3.237256532
 2010/11/17,2004.74,2047.18,2001.39,2013.61,31523320,2111.15,2186.3,2212.07,2056.5,-4.562242605
 2010/11/18,2032.62,2046.17,2010.35,2037.46,25263442,2068.2,2164.57,2201.69,2057.6,-6.063069733
 2010/11/19,2048.43,2049.36,1978.69,2039.44,31195696,2049.95,2140.63,2192.11,2058.6,-6.485076023
 2010/11/22,2015.83,2037.83,2010.07,2019.67,26986956,2028.55,2113.57,2178.36,2059.35,-6.877192016
 2010/11/23,2009.8,2009.8,1957.08,1981.26,26700644,2018.3,2085.95,2163.82,2059.13,-6.725143496
 2010/11/24,1972.32,2026.29,1972.32,2014.16,28054804,2018.4,2064.77,2153.26,2059.92,-6.26306159
 2010/11/25,2024.25,2042.02,1997.9,2041.34,28895496,2019.15,2043.68,2144.11,2061.23,-5.828059195
 2010/11/26,2034.15,2040.98,2008.6,2018.4,21442050,2014.95,2032.45,2135.56,2062.2,-5.647698964
 2010/11/29,2008.98,2023.86,1997.33,2011.9,18463576,2013.4,2020.97,2124.23,2063.81,-5.217419959
 2010/11/30,2010.07,2021.27,1943.39,1979.89,27781638,2013.15,2015.72,2111.65,2064.9,-4.664598773
 2010/12/01,1975.82,1992.46,1968.32,1984.31,15097741,2007.15,2012.78,2099.54,2066.01,-4.400487726
 2010/12/02,2016.16,2019.87,1997.23,1998.15,21974720,1998.55,2008.85,2086.71,2066.94,-4.224832392
 2010/12/03,2003.91,2014.91,1994.92,2008.12,16202816,1996.45,2005.7,2073.16,2068.34,-3.700148565
 2010/12/06,2016.11,2038.88,2011.27,2032.03,22989176,2000.5,2006.95,2060.26,2070.25,-2.900604778
 2010/12/07,2023.52,2056.06,2000.19,2046.72,22717462,2013.85,2013.5,2049.73,2072.1,-1.750474453
 2010/12/08,2040.02,2050.75,2016.06,2018.46,21999582,2020.7,2013.93,2039.35,2073.59,-0.914507073
 2010/12/09,2007.77,2026.28,1994.45,1996.38,25003676,2020.35,2009.45,2026.56,2073.94,-0.306430602
 2010/12/10,1988.07,2026.64,1985.18,2021.65,22109628,2023.05,2009.75,2021.1,2074.74,0.096482114
 2010/12/13,2027.45,2074.57,2021.81,2074.33,38802108,2031.55,2016.03,2018.5,2076.71,0.646519693
 2010/12/14,2078.2,2084.19,2064.18,2069.92,30703316,2036.15,2025,2020.36,2079.23,0.781543883
 2010/12/15,2070.05,2076.33,2052.27,2054.02,25431756,2043.25,2031.97,2022.38,2081.54,1.031952452
 2010/12/16,2053.03,2056.49,2032.81,2036.55,21210968,2051.3,2035.82,2022.34,2083.45,1.43200451
 2010/12/17,2036.51,2036.85,2023.89,2032.14,15554315,2053.4,2038.22,2021.96,2085.23,1.554926903
 2010/12/20,2039.29,2045.03,1969.98,1999.53,23815164,2038.4,2034.97,2020.96,2087.01,0.862956219
 2010/12/21,2004.18,2052.55,1996.78,2049.22,27631616,2034.3,2035.22,2024.36,2090.19,0.491019384
 2010/12/22,2051.8,2057.98,2012.64,2021.98,23683018,2027.9,2035.57,2024.75,2092.93,0.155574762
 2010/12/23,2018.4,2048.99,2008.05,2017.67,23418816,2024.1,2037.7,2023.57,2095.55,0.026191335
 2010/12/24,2003.82,2025.04,1994.43,2013.25,21113644,2020.35,2036.88,2023.31,2098.03,-0.146294933
 2010/12/27,2028.55,2045.23,1974.28,1977.69,27810872,2015.95,2027.18,2021.6,2099.63,-0.279481599
 2010/12/28,1969.45,1979.16,1949,1950.33,21544082,1996.2,2015.25,2020.13,2101.07,-1.18457723
 2010/12/29,1954.47,1960.15,1936.27,1953.33,18613056,1982.45,2005.18,2018.57,2102.48,-1.789385555
 2010/12/30,1954.09,1957.64,1925.23,1946.52,22791942,1968.2,1996.15,2015.99,2103.04,-2.370547473
 2010/12/31,1949.26,1978.04,1946.34,1977.37,25632224,1961.05,1990.7,2014.46,2102.83,-2.651330878
 2011/01/04,1994.36,2021.93,1985.32,2015.11,32892510,1968.55,1992.25,2013.61,2101.96,-2.237771962
 2011/01/05,1999.18,2011.51,1993.21,1999.22,28873168,1978.3,1987.25,2011.24,2100.42,-1.637795589
 2011/01/06,1999.75,2010.56,1978.82,1984.28,20918600,1984.5,1983.47,2009.53,2098.07,-1.245564883
 2011/01/07,1983.23,2035.88,1969.32,2006.37,39593448,1996.5,1982.35,2010.03,2095.49,-0.673124282
 2011/01/10,2001.4,2019.71,1973.8,1975.74,27527538,1996.15,1978.6,2007.74,2090.85,-0.577265981
 2011/01/11,1969.49,2004.03,1968.22,1999.76,25144176,1993.1,1980.82,2004,2086.82,-0.543912176
 2011/01/12,2006.05,2021.37,1987.42,2017.15,26308610,1996.65,1987.47,2001.36,2082.46,-0.235339969
 2011/01/13,2024.7,2026.15,2007.95,2014.17,22306952,2002.65,1993.57,1999.38,2077.94,0.163550701
 2011/01/14,2005.31,2006.65,1978.5,1982.62,20533744,1997.85,1997.18,1996.66,2073.56,0.059599531
 2011/01/17,1968.95,1978.14,1912.07,1918.42,27484600,1986.4,1991.28,1990.99,2068.35,-0.230538576
 2011/01/18,1915.76,1929.77,1905.46,1923.69,16923492,1971.2,1982.15,1987.2,2062.18,-0.805152979
 2011/01/19,1923.54,1954.29,1913.11,1953.35,19264884,1958.45,1977.55,1982.4,2056.86,-1.208131558
 2011/01/20,1947.81,1947.81,1894.38,1895,21318548,1934.6,1968.63,1976.05,2051.35,-2.097618987
 2011/01/21,1890.76,1959.97,1890.76,1925.84,30299856,1923.3,1960.57,1971.46,2046.38,-2.442859607
 2011/01/24,1926.39,1937.38,1905.7,1911.75,25725740,1921.95,1954.18,1966.39,2041.75,-2.259978946
 2011/01/25,1910.22,1921.54,1899.06,1911.31,19698576,1919.45,1945.32,1963.07,2036.3,-2.22202978
 2011/01/26,1912.34,1929.32,1910.66,1926.04,14640722,1914,1936.22,1961.85,2031.21,-2.43902439
 2011/01/27,1911.1,1954.92,1899.9,1949.37,30547124,1924.85,1929.72,1961.65,2026.59,-1.875971758
 2011/01/28,1944.4,1952.84,1929.88,1945.14,23760260,1928.7,1926,1961.59,2021.43,-1.676701044
 2011/01/31,1944.74,1965.56,1941.08,1964.11,22762216,1939.15,1930.55,1960.91,2016.18,-1.109688869
 2011/02/01,1968.71,1972.99,1959.32,1968.69,17292542,1950.65,1935.05,1958.6,2010.82,-0.405902175
 2011/02/09,1958.25,1976.76,1940.38,1943,19742396,1954.05,1934.03,1955.79,2005.58,-0.088966607
 2011/02/10,1939.72,1977.01,1932.13,1975.98,20046924,1959.4,1942.13,1955.38,2001.42,0.205586638
 2011/02/11,1972.44,1982.39,1964.99,1976.47,25333904,1965.65,1947.18,1953.88,1996.82,0.60239114
 2011/02/14,1976.28,2053.02,1976.28,2047.69,48887724,1982.4,1960.78,1957.47,1995.44,1.273582737
 2011/02/15,2050.02,2070.94,2040.91,2042.64,42065144,1997.15,1973.9,1959.61,1994.04,1.915687305
 2011/02/16,2038.4,2051.82,2023.86,2051.49,32817024,2018.85,1986.45,1961.34,1994.35,2.93217902
 2011/02/17,2054.88,2065.77,2035.37,2046.97,28836922,2033.05,1996.22,1962.97,1994.91,3.570100409
 2011/02/18,2043.68,2047.89,2025.34,2030.32,23250148,2043.8,2004.72,1965.36,1994.79,3.991126308
 2011/02/21,2019.56,2046.74,2017.64,2046.08,27144924,2043.5,2012.95,1971.75,1994.9,3.638899455
 2011/02/22,2051.81,2053.33,1989.73,1991.01,38014084,2033.2,2015.18,1975.11,1994.43,2.941102015
 2011/02/23,1984.12,1998.09,1981.19,1995.68,25538092,2022.05,2020.45,1977.24,1994.67,2.266290385
 2011/02/24,1993.88,2008.89,1985.8,2002.83,23005708,2013.2,2023.13,1982.63,1994.47,1.541891326
 2011/02/25,2003.4,2019.45,1985.77,2006.66,21377672,2008.45,2026.13,1986.65,1993.9,1.097324642
 2011/02/28,2009.08,2023.89,1990.58,2021.85,22939606,2003.6,2023.55,1992.16,1993.95,0.574251064
 2011/03/01,2022.72,2048.98,2020.53,2035.36,31027444,2012.45,2022.82,1998.36,1994.35,0.705078164
 2011/03/02,2024.22,2050.16,2019.48,2040.89,30908064,2021.5,2021.78,2004.11,1995.36,0.867716842
 2011/03/03,2046.3,2083.24,2042.15,2051.65,49165832,2031.25,2022.22,2009.22,1996.48,1.096445387
 2011/03/04,2053.01,2083.29,2049.74,2080.14,32055864,2046,2027.22,2015.97,1997.85,1.4896055
 2011/03/07,2092.32,2127.1,2092.32,2123.28,45597236,2066.25,2034.93,2023.94,1999.77,2.09047699
 2011/03/08,2123.75,2135.85,2108.04,2123.78,30339104,2083.95,2048.2,2031.69,2001.3,2.572242813
 2011/03/09,2129.7,2139.24,2113.53,2120.21,26517956,2099.8,2060.65,2040.55,2002.53,2.903628924
 2011/03/10,2114.49,2114.49,2070.47,2071.72,28888868,2103.85,2067.55,2045.34,2003.41,2.860649085
 2011/03/11,2061.77,2075.38,2044,2049.11,21199120,2097.6,2071.8,2048.96,2004.29,2.37388724
 2011/03/14,2045.67,2056.91,2039.59,2053.52,18541106,2083.7,2074.98,2049.26,2004.82,1.680606658
 2011/03/15,2045.42,2045.42,1989.65,2018.39,30865228,2062.6,2073.27,2048.05,2003.89,0.710431874
 2011/03/16,2021.2,2053.4,2021.2,2048.93,23318580,2048.35,2074.07,2047.93,2003.54,0.020508513
 2011/03/17,2030.7,2047.41,2016.11,2023.05,25812504,2038.6,2071.23,2046.72,2003.03,-0.396732333
 2011/03/18,2043.25,2048.36,2030.16,2034.48,21058400,2035.7,2066.65,2046.94,2002.99,-0.549112334
 2011/03/21,2040.1,2051.27,2028.42,2036.23,19841000,2032.2,2057.95,2046.44,2003.06,-0.695842536
 2011/03/22,2044.49,2059.92,2022.68,2054.75,21024724,2039.5,2051.05,2049.63,2003.98,-0.494235545
 2011/03/23,2052.5,2077.71,2048.35,2074.81,24779272,2044.65,2046.5,2053.57,2004.4,-0.43436552
 2011/03/24,2077.84,2080.63,2063.13,2064.17,18927570,2052.9,2045.75,2056.65,2005.11,-0.182335351
 2011/03/25,2067.46,2105.18,2066.91,2096.29,32835684,2065.25,2050.48,2061.14,2006.42,0.199404213
 2011/03/28,2105.09,2126.53,2100.98,2103.04,35247680,2078.6,2055.4,2065.19,2007.91,0.649334928
 2011/03/29,2105.21,2130.06,2093.36,2097.56,39787468,2087.15,2063.32,2068.3,2009.91,0.911376493
 2011/03/30,2097.95,2113.39,2085.08,2101.44,29059560,2092.5,2068.57,2071.32,2012.43,1.022536354
 2011/03/31,2102.7,2109.33,2076.54,2083.75,22594956,2096.4,2074.65,2072.94,2014.6,1.131725954
 2011/04/01,2086.98,2126.83,2085.86,2126.45,24984208,2102.45,2083.85,2075.25,2017.6,1.31068546
 2011/04/06,2130.08,2180.98,2130.08,2175.78,52801484,2117,2097.8,2077.88,2020.91,1.882688124
 2011/04/07,2178.56,2185.26,2165.82,2174.4,34750744,2132.4,2109.77,2080.41,2023.57,2.499026634
 2011/04/08,2172.26,2187.55,2167.69,2185.32,27381492,2149.15,2120.82,2083.66,2026.67,3.143027173
 2011/04/11,2191.93,2212.45,2174.44,2175.96,40760984,2167.6,2132,2088.88,2029.86,3.768526675
 2011/04/12,2167.72,2182.06,2153.4,2165.83,33721692,2175.45,2138.95,2094.71,2032.52,3.854471502
 2011/04/13,2153.93,2199.23,2146.07,2199.23,31106268,2180.15,2148.57,2101.99,2036.24,3.718381153
 2011/04/14,2200.4,2209.29,2186.2,2190.15,35239344,2183.3,2157.85,2110.59,2039.42,3.445008268
 2011/04/15,2183.45,2214.84,2176.99,2201.09,28804444,2186.45,2167.8,2118.19,2042.48,3.22256266
 2011/04/18,2192.29,2214.52,2186.55,2201.37,30167248,2191.5,2179.55,2127.1,2045.6,3.027596258
 2011/04/19,2186.18,2186.18,2151.8,2151.96,26223312,2188.75,2182.1,2132.98,2048.43,2.614651802
 2011/04/20,2156.08,2162.11,2134.83,2144.27,24734854,2177.75,2178.95,2138.38,2052.19,1.841113366
 2011/04/21,2158.22,2173.17,2149.91,2160.7,23165388,2171.85,2177.57,2143.68,2056.14,1.314095387
 2011/04/22,2161.22,2169.49,2145.39,2151.67,21641856,2162,2174.23,2147.52,2059.45,0.67426613
 2011/04/25,2147.59,2149.05,2122.88,2127.46,24263882,2147.25,2169.38,2150.69,2063.32,-0.159948668
 2011/04/26,2123.06,2134.94,2111.58,2118.33,20963316,2140.5,2164.63,2151.79,2066.52,-0.524679453
 2011/04/27,2127.47,2138.17,2101.09,2113.01,23240354,2134.25,2156,2152.29,2069.88,-0.838177011
 2011/04/28,2128.13,2150.8,2109.83,2111.49,26007246,2124.4,2148.13,2152.99,2073.22,-1.327920706
 2011/04/29,2110.78,2116,2084.65,2113.87,21660712,2116.8,2139.4,2153.6,2076.35,-1.708766716
 2011/05/03,2111.23,2117.83,2092.86,2114.42,16853464,2114.2,2130.73,2155.14,2079.1,-1.899644571
 2011/05/04,2101.63,2103.28,2052.9,2056.7,23518896,2101.9,2121.2,2151.65,2080.96,-2.312179025
 2011/05/05,2045.5,2056.72,2036.97,2050.07,21014900,2089.3,2111.77,2145.36,2082.39,-2.613081254
 2011/05/06,2026.89,2053.7,2021.98,2037.75,17256440,2074.55,2099.48,2138.52,2083.54,-2.991321101
 2011/05/09,2041.35,2051.99,2029.48,2036.76,13194346,2059.15,2087.98,2131.1,2085.1,-3.3761907
 2011/05/10,2040.69,2058.19,2033.47,2057.67,11707781,2047.8,2081,2125.19,2086.47,-3.641556755
 2011/05/11,2056.74,2062.9,2041.07,2048.34,13604740,2046.1,2074,2119.31,2087.66,-3.454426205
 2011/05/12,2035.24,2044.59,2020.42,2021.28,13910164,2040.35,2064.82,2110.41,2087.22,-3.31973408
 2011/05/13,2024.38,2043.98,2012.38,2043.26,17152648,2041.45,2058,2103.06,2087.23,-2.929540764
 2011/05/16,2036.32,2047.48,2017.91,2019.54,13994318,2038.05,2048.6,2094,2086.7,-2.671919771
 2011/05/17,2018.3,2049.81,2009.56,2033.78,15740505,2033.25,2040.53,2085.63,2086.48,-2.511471354
 2011/05/18,2029.26,2059.16,2026.72,2053.64,13509710,2034.3,2040.2,2080.7,2086.87,-2.230018744
 2011/05/19,2059.66,2065.96,2043.66,2046.11,12623062,2039.3,2039.82,2075.8,2086.87,-1.758358223
 2011/05/20,2046.07,2059.69,2043.92,2052.54,12097915,2041.15,2041.3,2070.39,2087.9,-1.412294302
 2011/05/23,2047.77,2047.77,1990.86,1993.07,19832718,2035.8,2036.93,2062.45,2087.85,-1.292152537
 2011/05/24,1989.83,1999.39,1986.33,1995.27,13622921,2028.1,2030.68,2055.84,2087.73,-1.349326796
 2011/05/25,1993.1,1997.44,1969.74,1971.1,13896082,2011.65,2022.97,2048.49,2087.14,-1.798397844
 2011/05/26,1985.57,1990.76,1972.47,1974.33,11862354,1997.25,2018.28,2041.55,2086.34,-2.169919914
 2011/05/27,1976.65,1993.7,1973.48,1976.69,15024425,1982.1,2011.63,2034.81,2085.37,-2.590413847
 2011/05/30,1974.54,1993.79,1968.3,1980.74,13190038,1979.65,2007.72,2028.16,2084.36,-2.39182313
 2011/05/31,1983.16,2011.31,1977.9,2010.56,14038109,1982.7,2005.4,2022.96,2083.68,-1.990153043
 2011/06/01,2005,2007.09,1997.88,2002.66,13459458,1989,2000.32,2020.26,2082.39,-1.547325592
 2011/06/02,1982.85,1991.9,1943.97,1963.05,22295702,1986.75,1992,2015.91,2079.72,-1.446493147
 2011/06/03,1959.04,1978.99,1958.3,1974.95,13177429,1986.4,1984.25,2012.78,2077.24,-1.310625106
 2011/06/07,1968.17,1986.12,1965.21,1984.45,11121255,1987.1,1983.38,2010.15,2074.97,-1.146680596
 2011/06/08,1985.06,1985.06,1956.31,1980.67,13904867,1981.15,1981.93,2006.3,2073.45,-1.253551313
 2011/06/09,1974.11,1977.51,1947.58,1947.88,14906275,1970.2,1979.6,2001.29,2071.77,-1.553497994
 2011/06/10,1945.1,1953.9,1930.34,1951.03,13308915,1967.8,1977.28,1997.78,2070.06,-1.500665739
 2011/06/13,1936.06,1950.31,1924.94,1945.72,13154942,1961.95,1974.18,1992.9,2068.85,-1.553013197
 2011/06/14,1944.23,1977.13,1939.47,1970.1,21585256,1959.1,1973.1,1990.41,2067.53,-1.57304274
 2011/06/15,1963.98,1971.24,1951.28,1952.08,14629167,1953.35,1967.25,1986.32,2066.35,-1.659853397
 2011/06/16,1938.99,1942.81,1925.98,1927.05,13486862,1949.15,1959.68,1980,2064.56,-1.558080808
 2011/06/17,1926.44,1935.56,1910.99,1912.38,14969506,1941.45,1954.63,1973.31,2062.5,-1.614546118
