      date,    open,    high,    low,    close,         ³É½»Á¿,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,  VOL.VOLUME,  VOL.MAVOL1,  VOL.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 2004/04/02,10375.33,10496.44,10375.33,10470.59,0,10382.8,10252.2,10262.2,10474.97,0,0,0,-26.5,-66.36,79.73
 2004/04/05,10470.59,10558.66,10465.63,10558.37,0,10428.4,10301.4,10263.6,10474.4,0,0,0,-5.09,-54.1,98.04
 2004/04/06,10553.76,10570.81,10505.11,10570.81,0,10466.4,10352.4,10269.4,10476.27,0,0,0,12.74,-40.74,106.95
 2004/04/07,10569.26,10569.26,10465.33,10480.15,0,10490.8,10395.4,10278.5,10476.2,0,0,0,19.32,-28.72,96.1
 2004/04/08,10482.77,10554.1,10393.91,10442.03,0,10504.4,10417.8,10294.2,10476.43,0,0,0,21.22,-18.74,79.92
 2004/04/12,10444.38,10526.27,10443.81,10515.56,0,10513.2,10448,10307.9,10476.03,0,0,0,28.33,-9.32,75.31
 2004/04/13,10516.05,10552.61,10361.99,10381.28,0,10478,10453.2,10321.8,10473.17,0,0,0,22.87,-2.88,51.51
 2004/04/14,10378.1,10415.28,10322.94,10377.95,0,10439.2,10452.8,10331.5,10469.47,0,0,0,18.06,1.31,33.52
 2004/04/15,10377.95,10430.62,10322.16,10397.46,0,10422.8,10456.8,10336.4,10467.27,0,0,0,15.65,4.18,22.95
 2004/04/16,10398.32,10460.06,10376.39,10451.97,0,10424.8,10464.6,10344.2,10464.4,0,0,0,17.93,6.93,22
 2004/04/19,10451.62,10451.76,10399.47,10437.85,0,10409.6,10461.4,10356.8,10461.33,0,0,0,18.38,9.22,18.33
 2004/04/20,10437.85,10487.67,10313.58,10314.5,0,10396,10437,10369.2,10457.1,0,0,0,8.69,9.11,-0.85
 2004/04/21,10311.87,10332.88,10250.48,10317.27,0,10384,10411.6,10382,10450.67,0,0,0,1.22,7.53,-12.63
 2004/04/22,10314.99,10496.61,10292.28,10461.2,0,10396.4,10409.6,10402.5,10448.2,0,0,0,6.83,7.39,-1.12
 2004/04/23,10463.11,10482.91,10410.6,10472.84,0,10400.8,10412.8,10415.3,10448.27,0,0,0,12.08,8.33,7.5
 2004/04/26,10472.91,10512.79,10418.12,10444.73,0,10402,10405.8,10426.9,10447.17,0,0,0,13.81,9.43,8.77
 2004/04/27,10445.38,10537.35,10443.67,10478.16,0,10434.8,10415.4,10434.3,10447,0,0,0,17.68,11.08,13.2
 2004/04/28,10476.67,10476.95,10333.87,10342.6,0,10439.6,10411.8,10432.3,10444.4,0,0,0,9.69,10.8,-2.22
 2004/04/29,10339.41,10407.97,10219.18,10272.27,0,10402,10399.2,10428,10440.5,0,0,0,-2.29,8.18,-20.94
 2004/04/30,10273.06,10333.87,10225.57,10225.57,0,10352.4,10376.6,10420.6,10436.43,0,0,0,-15.37,3.47,-37.68
 2004/05/03,10227.27,10329.05,10227.13,10314,0,10326.4,10364.2,10412.8,10433.4,0,0,0,-18.39,-0.9,-34.98
 2004/05/04,10314.32,10386.32,10266.17,10317.2,0,10294.4,10364.6,10400.8,10428.8,0,0,0,-20.29,-4.78,-31.03
 2004/05/05,10316.98,10348.35,10291.08,10310.95,0,10288,10363.8,10387.7,10424.33,0,0,0,-22.05,-8.23,-27.64
 2004/05/06,10308.2,10308.2,10170.51,10241.26,0,10282,10342,10375.8,10418.13,0,0,0,-28.74,-12.34,-32.8
 2004/05/07,10240.62,10271.99,10114.86,10117.34,0,10260.4,10306.4,10359.6,10407.8,0,0,0,-43.53,-18.57,-49.92
 2004/05/10,10116.28,10116.28,9932.74,9990.02,0,10195.6,10261,10333.4,10396.07,0,0,0,-64.79,-27.82,-73.94
 2004/05/11,9989.24,10038.35,9974.05,10019.47,0,10135.6,10215,10315.2,10385.9,0,0,0,-78.35,-37.92,-80.85
 2004/05/12,10011.52,10048.21,9852.19,10045.16,0,10082.8,10185.4,10298.6,10374.77,0,0,0,-86.03,-47.55,-76.97
 2004/05/13,10044.31,10074.11,9970.93,10010.74,0,10036.4,10159.2,10279.2,10363.73,0,0,0,-93.82,-56.8,-74.04
 2004/05/14,10008.43,10065.68,9938.42,10012.87,0,10015.6,10138,10257.3,10352.87,0,0,0,-98.68,-65.18,-67.01
 2004/05/17,10009.92,10009.92,9862.77,9906.91,0,9998.8,10097.2,10230.7,10341,0,0,0,-109.82,-74.1,-71.42
 2004/05/18,9906.71,9987.04,9906.64,9968.51,0,9988.8,10062.2,10213.4,10330.3,0,0,0,-112.38,-81.76,-61.24
 2004/05/19,9962.55,10093.21,9933.11,9937.71,0,9967.2,10025,10194.4,10319.83,0,0,0,-115.56,-88.52,-54.08
 2004/05/20,9939.12,9970.64,9900.59,9937.64,0,9952.8,9994.6,10168.3,10308.77,0,0,0,-116.74,-94.16,-45.16
 2004/05/21,9939.34,10036.78,9939.27,9966.74,0,9943.2,9979.4,10142.9,10298.53,0,0,0,-114.01,-98.13,-31.76
 2004/05/24,9968.02,10045.45,9927.14,9958.43,0,9954,9976.4,10118.7,10288.13,0,0,0,-111.24,-100.75,-20.97
 2004/05/25,9958.08,10121.67,9915.86,10117.62,0,9983.6,9986.2,10100.6,10278.77,0,0,0,-95.1,-99.62,9.04
 2004/05/26,10116.84,10128.84,10077.81,10109.89,0,10018,9992.6,10089,10270.73,0,0,0,-81.99,-96.1,28.21
 2004/05/27,10109.89,10222.24,10109.89,10205.2,0,10071.6,10012.2,10085.7,10264.3,0,0,0,-63.18,-89.51,52.67
 2004/05/28,10205.83,10216.63,10172.77,10188.45,0,10116,10029.6,10083.8,10257.63,0,0,0,-49.06,-81.42,64.73
 2004/06/01,10187.18,10214.57,10134.86,10202.65,0,10164.8,10059.4,10078.3,10251.1,0,0,0,-36.31,-72.4,72.19
 2004/06/02,10199.78,10288.81,10197.06,10262.97,0,10194,10088.8,10075.5,10246.63,0,0,0,-21.09,-62.14,82.1
 2004/06/03,10261.85,10281.92,10193.78,10195.91,0,10211.2,10114.6,10069.8,10242.3,0,0,0,-14.27,-52.56,76.58
 2004/06/04,10196.83,10302.08,10196.69,10242.82,0,10218.4,10145,10069.8,10241.37,0,0,0,-5.03,-43.06,76.06
 2004/06/07,10243.31,10391.15,10243.31,10391.08,0,10259.2,10187.6,10083.5,10245.77,0,0,0,14.1,-31.63,91.45
 2004/06/08,10389.41,10432.81,10353.05,10432.52,0,10304.8,10234.8,10105.6,10248.97,0,0,0,32.23,-18.86,102.17
 2004/06/09,10431.1,10431.32,10364.96,10368.44,0,10326,10260,10123.1,10253.37,0,0,0,40.95,-6.89,95.69
 2004/06/10,10367.8,10410.95,10367.8,10410.1,0,10369.2,10290.2,10141.4,10257.17,0,0,0,50.65,4.61,92.06
 2004/06/14,10401.23,10401.3,10307.05,10334.73,0,10387.6,10303,10157.6,10257.73,0,0,0,51.65,14.02,75.26
 2004/06/15,10336.51,10428.05,10336.51,10380.43,0,10385.2,10322.2,10175.9,10259.13,0,0,0,55.5,22.32,66.36
 2004/06/16,10380.23,10393.42,10355.51,10379.58,0,10374.8,10339.8,10199.6,10262.37,0,0,0,57.81,29.41,56.78
 2004/06/17,10378.59,10390.01,10338.13,10377.52,0,10376.8,10351.4,10220.1,10267.57,0,0,0,58.79,35.29,47.01
 2004/06/18,10375.82,10437.9,10358,10416.41,0,10377.6,10373.4,10244,10273.47,0,0,0,62,40.63,42.74
 2004/06/21,10417.82,10440.05,10363.36,10371.47,0,10385.2,10386.4,10265.7,10278.83,0,0,0,60.22,44.55,31.34
 2004/06/22,10370.21,10401.18,10307.25,10395.07,0,10388,10386.6,10287.1,10281.77,0,0,0,60.02,47.64,24.76
 2004/06/23,10395.14,10486.87,10359.46,10479.57,0,10408,10391.4,10313.1,10286.23,0,0,0,65.93,51.3,29.25
 2004/06/24,10477.43,10487.46,10433.56,10443.81,0,10421.2,10399,10329.5,10288.13,0,0,0,66.95,54.43,25.03
 2004/06/25,10444.24,10487.54,10369.92,10371.84,0,10412.4,10395,10342.6,10287.97,0,0,0,61.24,55.79,10.9
 2004/06/28,10377.52,10464.38,10337.7,10357.09,0,10409.2,10397.2,10350.1,10287.93,0,0,0,54.9,55.61,-1.43
 2004/06/29,10356.35,10429.13,10341.68,10413.43,0,10413.2,10400.6,10361.4,10288.6,0,0,0,53.79,55.25,-2.91
 2004/06/30,10413.43,10471.24,10375.67,10435.48,0,10404.4,10406.2,10373,10288.03,0,0,0,54.08,55.01,-1.88
 2004/07/01,10434,10448.09,10274.51,10334.16,0,10382.4,10401.8,10376.6,10284.3,0,0,0,45.6,53.13,-15.06
 2004/07/02,10334,10334.08,10264.92,10282.83,0,10364.4,10388.4,10380.9,10279.47,0,0,0,34.34,49.37,-30.06
 2004/07/06,10280.26,10280.26,10191.4,10219.34,0,10337.2,10373.2,10379.8,10275.13,0,0,0,20.07,43.51,-46.89
 2004/07/07,10211.92,10266.61,10199.29,10240.29,0,10302.4,10357.8,10372.2,10271.77,0,0,0,10.33,36.88,-53.1
 2004/07/08,10238.52,10263.73,10166.25,10171.56,0,10249.6,10327,10359.2,10266.07,0,0,0,-2.91,28.92,-63.65
 2004/07/09,10173.12,10239.25,10173.12,10213.22,0,10225.2,10303.8,10351.4,10263.23,0,0,0,-9.92,21.15,-62.14
 2004/07/12,10211.75,10257.1,10162.18,10238.22,0,10216.8,10290.6,10342.8,10260.93,0,0,0,-13.3,14.26,-55.13
 2004/07/13,10238.37,10257.1,10230.63,10247.59,0,10222,10279.6,10338.4,10258.4,0,0,0,-15.06,8.4,-46.91
 2004/07/14,10232.84,10286.89,10172.39,10208.8,0,10216,10259.2,10329.9,10254.37,0,0,0,-19.35,2.85,-44.4
 2004/07/15,10208.2,10235.65,10162.94,10163.16,0,10214,10231.8,10319,10249.77,0,0,0,-26.14,-2.95,-46.38
 2004/07/16,10162.34,10238.37,10135.13,10139.78,0,10199.6,10212.4,10307.1,10246.87,0,0,0,-33.02,-8.96,-48.12
 2004/07/19,10140.95,10148.63,10063.31,10094.06,0,10170.4,10193.6,10291,10243.13,0,0,0,-41.69,-15.51,-52.36
 2004/07/20,10094.43,10155.63,10072.68,10149.07,0,10151.2,10186.6,10279.9,10237.97,0,0,0,-43.61,-21.13,-44.97
 2004/07/21,10156.3,10237.12,10045.61,10046.13,0,10118.4,10167.2,10262.5,10230.83,0,0,0,-52.83,-27.47,-50.73
 2004/07/22,10047.6,10073.49,9946.88,10050.33,0,10096,10155,10241,10224.27,0,0,0,-59.12,-33.8,-50.65
 2004/07/23,10045.46,10045.47,9931.77,9962.22,0,10060.4,10130,10216.9,10215.67,0,0,0,-70.41,-41.12,-58.57
 2004/07/26,9964.71,10003.8,9913.92,9961.92,0,10034,10102.2,10196.4,10209.33,0,0,0,-78.47,-48.59,-59.75
 2004/07/27,9963.54,10103.13,9963.54,10085.14,0,10021.2,10086.2,10182.9,10206.23,0,0,0,-74.06,-53.68,-40.75
 2004/07/28,10084.03,10146.86,9994.22,10117.07,0,10035.2,10076.8,10168,10204.4,0,0,0,-67.21,-56.39,-21.65
 2004/07/29,10115.52,10163.01,10084.84,10129.24,0,10051.2,10073.6,10152.7,10201.33,0,0,0,-60.11,-57.14,-5.96
 2004/07/30,10129.12,10149.65,10086.32,10139.71,0,10086.8,10073.6,10143,10198.37,0,0,0,-53.03,-56.31,6.56
 2004/08/02,10138.45,10203.56,10101.36,10179.16,0,10130,10082,10137.8,10196.17,0,0,0,-43.73,-53.8,20.13
 2004/08/03,10178.27,10178.28,10102.84,10120.24,0,10136.8,10079,10132.8,10194.13,0,0,0,-40.65,-51.17,21.04
 2004/08/04,10117.96,10162.42,10068.11,10126.51,0,10139.2,10087.2,10127.2,10194.3,0,0,0,-37.27,-48.39,22.24
 2004/08/05,10127.1,10129.09,9955.73,9963.03,0,10105.6,10078.4,10116.7,10193.83,0,0,0,-47.23,-48.16,1.85
 2004/08/06,9960.67,9960.74,9793.05,9815.33,0,10040.8,10063.8,10096.9,10190.47,0,0,0,-66.29,-51.78,-29.01
 2004/08/09,9816.14,9858.68,9811.12,9814.66,0,9968,10049,10075.6,10186.6,0,0,0,-80.51,-57.53,-45.97
 2004/08/10,9815.55,9944.67,9815.47,9944.67,0,9932.8,10034.8,10060.5,10185.5,0,0,0,-80.37,-62.1,-36.55
 2004/08/11,9931.24,9954.18,9841.36,9938.32,0,9895.2,10017.2,10047,10184.27,0,0,0,-79.85,-65.65,-28.4
 2004/08/12,9936.48,9936.48,9808.54,9814.59,0,9865.6,9985.6,10029.6,10182.73,0,0,0,-88.4,-70.2,-36.41
 2004/08/13,9814.11,9854.92,9783.91,9825.35,0,9867.6,9954.2,10013.9,10180.37,0,0,0,-93.24,-74.81,-36.86
 2004/08/16,9825.35,9967.08,9825.35,9954.55,0,9895.6,9931.8,10006.9,10180.63,0,0,0,-85.66,-76.98,-17.36
 2004/08/17,9955.5,10023.94,9952.11,9972.83,0,9901.2,9917,9998,10181.2,0,0,0,-77.28,-77.04,-0.49
 2004/08/18,9964.22,10083.15,9934.05,10083.15,0,9930,9912.6,9999.9,10183.17,0,0,0,-61.04,-73.84,25.6
 2004/08/19,10082.78,10082.78,9989.87,10040.82,0,9975.2,9920.4,9999.4,10184.5,0,0,0,-50.99,-69.27,36.55
 2004/08/20,10040.81,10126.88,10012.51,10110.14,0,10032,9949.8,10006.8,10184.4,0,0,0,-37.01,-62.82,51.61
 2004/08/23,10111.1,10131.08,10067.97,10073.05,0,10056,9975.8,10012.4,10183.8,0,0,0,-28.6,-55.97,54.75
 2004/08/24,10074.89,10146.79,10062.13,10098.63,0,10081.2,9991.2,10013,10182,0,0,0,-19.64,-48.71,58.14
 2004/08/25,10098.49,10199.21,10068.11,10181.74,0,10100.8,10015.4,10016.3,10181.9,0,0,0,-5.76,-40.12,68.71
 2004/08/26,10181.07,10193.54,10155.86,10173.41,0,10127.6,10051.4,10018.5,10181.4,0,0,0,4.51,-31.19,71.4
 2004/08/27,10174.07,10211.25,10166.69,10195.01,0,10144.4,10088.2,10021.2,10180.27,0,0,0,14.23,-22.11,72.67
 2004/08/30,10193.83,10196.78,10122.52,10122.52,0,10154,10105,10018.4,10179.03,0,0,0,15.9,-14.51,60.81
 2004/08/31,10121.97,10173.92,10074.22,10173.92,0,10169.2,10125.2,10021.1,10177.9,0,0,0,21.12,-7.38,57.01
 2004/09/01,10170.12,10208.27,10110.65,10168.46,0,10166.8,10133.8,10023.2,10174.2,0,0,0,24.54,-1,51.08
 2004/09/02,10168.39,10301.49,10162.05,10290.28,0,10190,10158.8,10039.6,10171.83,0,0,0,36.66,6.53,60.25
 2004/09/03,10277.82,10321.77,10260.2,10260.2,0,10203.2,10173.8,10061.8,10170.03,0,0,0,43.33,13.89,58.88
 2004/09/07,10261.52,10363.36,10261.45,10342.79,0,10247.2,10200.6,10088.2,10168.87,0,0,0,54.66,22.05,65.23
 2004/09/08,10342.42,10361.22,10305.18,10313.36,0,10275.2,10222.2,10106.7,10168.53,0,0,0,60.56,29.75,61.62
 2004/09/09,10314.69,10337.33,10269.49,10289.1,0,10299.2,10233,10124.2,10167.03,0,0,0,62.56,36.31,52.5
 2004/09/10,10289.47,10321.92,10237.78,10313.07,0,10303.6,10246.8,10149.1,10165.9,0,0,0,65.33,42.12,46.42
 2004/09/13,10306.65,10348.39,10292.57,10314.76,0,10314.4,10258.8,10173.5,10164.83,0,0,0,66.88,47.07,39.63
 2004/09/14,10315.13,10340.13,10303.41,10318.16,0,10310,10278.6,10191.8,10163.23,0,0,0,67.61,51.18,32.87
 2004/09/15,10316.9,10317.05,10228.78,10231.36,0,10293.2,10284.2,10204.7,10160.87,0,0,0,60.49,53.04,14.9
 2004/09/16,10231.59,10281.88,10228.64,10244.49,0,10284,10291.6,10212.7,10158.37,0,0,0,55.27,53.49,3.56
 2004/09/17,10245.82,10314.76,10245.74,10284.46,0,10278.8,10291.2,10225,10155.13,0,0,0,53.73,53.53,0.4
 2004/09/20,10283.87,10283.87,10187.19,10204.89,0,10256.8,10285.6,10229.7,10151.13,0,0,0,45.57,51.94,-12.74
 2004/09/21,10204.52,10270.52,10200.25,10244.93,0,10242,10276,10238.3,10149.03,0,0,0,41.85,49.92,-16.14
 2004/09/22,10244.05,10244.05,10097.37,10109.18,0,10217.6,10255.4,10238.8,10144.9,0,0,0,27.63,45.47,-35.67
 2004/09/23,10108.29,10108.74,10031.16,10038.9,0,10176.8,10230.4,10231.7,10138.67,0,0,0,10.57,38.49,-55.83
 2004/09/24,10039.42,10081.3,10034.85,10047.24,0,10128.8,10203.8,10225.3,10132.17,0,0,0,-2.25,30.34,-65.18
 2004/09/27,10046.65,10046.65,9985.37,9988.54,0,10086,10171.4,10215.1,10126.43,0,0,0,-16.96,20.88,-75.67
 2004/09/28,9989.73,10099.52,9977.92,10077.4,0,10052,10147,10212.8,10123,0,0,0,-21.2,12.46,-67.32
 2004/09/29,10056.75,10136.24,10050.56,10136.24,0,10057.6,10137.6,10210.9,10121.6,0,0,0,-19.58,6.06,-51.27
 2004/09/30,10136.38,10142.94,10038.9,10080.27,0,10065.6,10121.2,10206.4,10118.93,0,0,0,-22.56,0.33,-45.78
 2004/10/01,10082.04,10198.62,10082.04,10192.65,0,10095.2,10112,10201.6,10119.3,0,0,0,-15.67,-2.87,-25.6
 2004/10/04,10191.4,10270.37,10191.4,10216.54,0,10140.4,10113.2,10199.4,10119.37,0,0,0,-8.18,-3.93,-8.51
 2004/10/05,10216.76,10221.11,10158.07,10177.68,0,10160.8,10106.4,10191.2,10118.33,0,0,0,-5.33,-4.21,-2.24
 2004/10/06,10170.7,10240.14,10157.99,10239.92,0,10181.6,10119.6,10187.5,10118.23,0,0,0,1.93,-2.98,9.83
 2004/10/07,10239.84,10240.95,10124.52,10125.4,0,10190.8,10128.2,10179.3,10116.83,0,0,0,-1.53,-2.69,2.32
 2004/10/08,10124.11,10148.04,10036.32,10055.2,0,10162.8,10129,10166.4,10115.03,0,0,0,-9.83,-4.12,-11.42
 2004/10/11,10056.09,10098.78,10056.09,10081.97,0,10136,10138.2,10154.8,10114.07,0,0,0,-14.09,-6.11,-15.95
 2004/10/12,10080.42,10102.33,10017.15,10077.18,0,10116,10138.4,10142.7,10113.8,0,0,0,-17.64,-8.42,-18.44
 2004/10/13,10085.21,10127.17,9957.79,10002.33,0,10068.4,10125,10131.3,10111.33,0,0,0,-26.2,-11.97,-28.44
 2004/10/14,10002.54,10003.36,9875.13,9894.45,0,10022,10106.4,10113.8,10108.8,0,0,0,-41.21,-17.82,-46.77
 2004/10/15,9895.63,9982.71,9895.55,9933.38,0,9998,10080.4,10096.2,10106.87,0,0,0,-49.39,-24.13,-50.51
 2004/10/18,9932.98,9960.15,9861.63,9956.32,0,9972.8,10054.4,10083.8,10106.77,0,0,0,-53.41,-29.99,-46.84
 2004/10/19,9958.38,10020.55,9894.89,9897.62,0,9936.8,10026.4,10066.4,10105.7,0,0,0,-60.63,-36.12,-49.03
 2004/10/20,9895.19,9895.7,9804.19,9886.93,0,9913.6,9991,10055.3,10102.37,0,0,0,-66.46,-42.19,-48.54
 2004/10/21,9884.65,9903.15,9800.87,9865.76,0,9908,9965,10046.6,10098.2,0,0,0,-71.95,-48.14,-47.62
 2004/10/22,9863.85,9883.25,9753.02,9757.81,0,9872.8,9935.4,10032.2,10092,0,0,0,-84.04,-55.32,-57.45
 2004/10/25,9757.22,9777.87,9708.4,9749.99,0,9831.6,9902.2,10020.2,10085.5,0,0,0,-93.18,-62.89,-60.58
 2004/10/26,9750.59,9888.48,9749.55,9888.48,0,9829.6,9883.2,10010.8,10080.67,0,0,0,-88.24,-67.96,-40.55
 2004/10/27,9888.25,10018.55,9841.95,10002.03,0,9852.8,9883.2,10004.1,10078.7,0,0,0,-74.3,-69.23,-10.14
 2004/10/28,9998.94,10044.95,9952.48,10004.54,0,9880.8,9894.4,10000.4,10076.67,0,0,0,-62.33,-67.85,11.04
 2004/10/29,10004.69,10044.14,9990.83,10027.47,0,9934.4,9903.6,9992,10077.73,0,0,0,-50.41,-64.36,27.9
 2004/11/01,10028.73,10076.59,10010.15,10054.39,0,9995.6,9913.6,9984,10081.73,0,0,0,-38.35,-59.16,41.61
 2004/11/02,10053.87,10132.99,10011.18,10035.73,0,10024.8,9927.2,9976.8,10085.4,0,0,0,-29.96,-53.32,46.72
 2004/11/03,10037.5,10215.51,10037.43,10137.05,0,10052,9952.4,9971.7,10088.63,0,0,0,-14.96,-45.65,61.38
 2004/11/04,10132.48,10318.23,10127.98,10314.76,0,10113.6,9997.2,9981.1,10094.87,0,0,0,11.14,-34.29,90.86
 2004/11/05,10317.05,10416.67,10316.98,10387.54,0,10186,10060.2,9997.8,10104.43,0,0,0,37.27,-19.98,114.5
 2004/11/08,10385.15,10405.69,10361.44,10391.31,0,10253.2,10124.4,10013.3,10113.87,0,0,0,57.62,-4.46,124.15
 2004/11/09,10387.62,10427.81,10368.59,10386.37,0,10323.6,10174.2,10028.7,10121.07,0,0,0,72.51,10.93,123.15
 2004/11/10,10378.59,10439.4,10378.59,10385.48,0,10373.2,10212.6,10047.9,10127.97,0,0,0,83.28,25.4,115.75
 2004/11/11,10386.95,10486.65,10386.95,10469.84,0,10404.4,10259,10076.7,10134.4,0,0,0,97.49,39.82,115.35
 2004/11/12,10469.21,10539.6,10460.4,10539.01,0,10434.4,10310.2,10106.9,10142.7,0,0,0,113.04,54.47,117.15
 2004/11/15,10541.89,10563.02,10517.13,10550.24,0,10466,10359.6,10136.6,10150.03,0,0,0,124.83,68.54,112.58
 2004/11/16,10549.79,10549.79,10477.95,10487.65,0,10486.4,10405,10166.1,10156.93,0,0,0,127.65,80.36,94.57
 2004/11/17,10481.83,10602.85,10481.83,10549.57,0,10519.2,10446.2,10199.3,10164.47,0,0,0,133.34,90.96,84.77
 2004/11/18,10549.2,10585.26,10547.39,10572.55,0,10539.6,10472,10234.6,10170.97,0,0,0,138.12,100.39,75.46
 2004/11/19,10571.63,10573.74,10438.58,10456.91,0,10523.6,10479,10269.6,10175.7,0,0,0,131.06,106.52,49.07
 2004/11/22,10455.73,10508.04,10432.01,10489.42,0,10511.2,10488.6,10306.5,10180.6,0,0,0,126.63,110.54,32.17
 2004/11/23,10486.69,10514.99,10436.38,10492.6,0,10512.4,10499.4,10336.8,10186.8,0,0,0,121.97,112.83,18.28
 2004/11/24,10493.86,10527.4,10482.26,10520.31,0,10506.4,10512.8,10362.7,10192.57,0,0,0,119.14,114.09,10.09
 2004/11/26,10518.69,10543.29,10508.56,10522.23,0,10496.4,10518,10388.5,10198.43,0,0,0,115.72,114.42,2.6
 2004/11/29,10520.64,10557.41,10417.08,10475.9,0,10500,10511.8,10411,10201.53,0,0,0,108.02,113.14,-10.23
 2004/11/30,10475.27,10483.14,10428.02,10428.02,0,10488,10499.6,10429.6,10204.33,0,0,0,96.94,109.9,-25.91
 2004/12/01,10425.8,10590.22,10425.76,10590.22,0,10507.2,10509.8,10457.4,10208.47,0,0,0,100.09,107.94,-15.68
 2004/12/02,10590.44,10629.16,10544.77,10585.12,0,10520,10513.2,10479.7,10212.97,0,0,0,101.02,106.55,-11.07
 2004/12/03,10597.9,10643.05,10560.58,10592.21,0,10534.4,10515.4,10493.7,10218.03,0,0,0,101.16,105.47,-8.64
 2004/12/06,10591.32,10591.99,10526.82,10547.06,0,10548.4,10524.2,10501.6,10221.93,0,0,0,96.51,103.68,-14.34
 2004/12/07,10546.8,10567.16,10440.36,10440.58,0,10550.8,10519.4,10504,10224.03,0,0,0,83.27,99.6,-32.65
 2004/12/08,10438.77,10506.85,10438.66,10494.23,0,10531.6,10519.4,10509.4,10226.93,0,0,0,76.24,94.93,-37.38
 2004/12/09,10492.45,10562.51,10418.63,10552.82,0,10525.6,10522.8,10517.8,10232.33,0,0,0,74.53,90.85,-32.64
 2004/12/10,10552.16,10575.58,10522.68,10543.22,0,10515.2,10524.8,10521.4,10237.3,0,0,0,71.57,86.99,-30.84
 2004/12/13,10543.44,10642.53,10543.21,10638.32,0,10534,10541.2,10526.5,10243.2,0,0,0,76.03,84.8,-17.54
 2004/12/14,10640.53,10695.07,10621.03,10676.45,0,10581.2,10566,10532.8,10251.07,0,0,0,81.7,84.18,-4.97
 2004/12/15,10675.71,10706.16,10636.47,10691.45,0,10620.8,10576.2,10543,10258.5,0,0,0,86.4,84.62,3.56
 2004/12/16,10691.71,10726.85,10661.67,10705.64,0,10650.8,10588.2,10550.7,10268.43,0,0,0,90.23,85.75,8.98
 2004/12/17,10704.83,10739.33,10641.88,10649.92,0,10672.4,10593.8,10554.6,10278.6,0,0,0,87.76,86.15,3.23
 2004/12/20,10652.14,10735.27,10652.07,10661.6,0,10676.8,10605.4,10564.8,10288.87,0,0,0,85.76,86.07,-0.62
 2004/12/21,10661.89,10765.27,10661.89,10759.43,0,10693.6,10637.4,10578.4,10301.7,0,0,0,91.02,87.06,7.91
 2004/12/22,10752.34,10822.68,10739.19,10815.89,0,10718.4,10669.6,10594.5,10314.03,0,0,0,98.6,89.37,18.47
 2004/12/23,10815,10864.67,10809.53,10827.12,0,10742.8,10696.8,10609.8,10325.53,0,0,0,104.32,92.36,23.92
 2004/12/27,10828.01,10868.07,10776.13,10776.13,0,10768,10720.2,10622.5,10337.13,0,0,0,103.54,94.6,17.89
 2004/12/28,10776.06,10859.04,10773.92,10854.54,0,10806.8,10741.8,10641.5,10348.17,0,0,0,108,97.28,21.46
 2004/12/29,10853.72,10853.72,10795.57,10829.19,0,10820.4,10757,10661.5,10358.37,0,0,0,108.25,99.47,17.56
 2004/12/30,10829.12,10850.18,10799.71,10800.3,0,10817.2,10767.8,10672,10368.73,0,0,0,104.9,100.56,8.69
 2004/12/31,10800.3,10832.52,10781.01,10783.01,0,10808.8,10775.8,10682,10377.8,0,0,0,99.71,100.39,-1.36
 2005/01/03,10783.75,10867.39,10710.07,10729.43,0,10799.6,10783.8,10688.8,10387.87,0,0,0,90.23,98.36,-16.26
 2005/01/04,10727.81,10769.56,10605.15,10630.78,0,10754.4,10780.6,10693,10397.47,0,0,0,73.9,93.46,-39.13
 2005/01/05,10629.53,10684.43,10597.75,10597.83,0,10708.4,10764.4,10700.9,10406.07,0,0,0,57.64,86.3,-57.32
 2005/01/06,10593.19,10667.58,10589.33,10622.88,0,10672.8,10745,10707.3,10415.13,0,0,0,46.24,78.29,-64.1
 2005/01/07,10624.8,10653.25,10571.74,10603.96,0,10636.8,10722.8,10709.8,10425.17,0,0,0,35.27,69.68,-68.83
 2005/01/10,10603.44,10663.74,10582.38,10621.03,0,10615.2,10707.4,10713.8,10437.3,0,0,0,27.64,61.27,-67.27
 2005/01/11,10619.77,10619.77,10531.54,10556.22,0,10600.4,10677.4,10709.6,10447.67,0,0,0,16.17,52.25,-72.16
 2005/01/12,10561.32,10622.88,10499.47,10617.78,0,10604.4,10656.4,10706.7,10458.7,0,0,0,11.92,44.19,-64.54
 2005/01/13,10617.41,10618.15,10485.73,10505.83,0,10581.2,10627,10697.4,10468.83,0,0,0,-0.49,35.25,-71.48
 2005/01/14,10506.71,10567.01,10503.76,10558,0,10572,10604.4,10690.1,10480.03,0,0,0,-6.03,26.99,-66.06
 2005/01/18,10554.23,10628.94,10500.58,10628.79,0,10573.2,10594.2,10689,10492.73,0,0,0,-4.67,20.66,-50.66
 2005/01/19,10626.05,10626.28,10536.49,10539.97,0,10570,10585.2,10682.9,10505.77,0,0,0,-10.63,14.4,-50.06
 2005/01/20,10538.9,10546.77,10457.94,10471.47,0,10540.8,10572.6,10668.5,10517.8,0,0,0,-20.64,7.4,-56.07
 2005/01/21,10471.98,10512.18,10390.85,10392.99,0,10518,10549.6,10647.3,10526.2,0,0,0,-34.51,-0.99,-67.05
