date,0d,1m,1y,5y,10y
2014-11-04,2.1117,3.2018,3.2426,3.4895,3.6412
2014-11-05,2.1117,3.1478,3.2463,3.4563,3.6117
2014-11-06,2.1277,3.1618,3.2329,3.4664,3.6223
2014-11-07,2.1387,3.1598,3.1972,3.4017,3.5631
2014-11-10,2.1087,3.1818,3.18,3.3518,3.5132
2014-11-11,2.0627,3.1656,3.1555,3.3217,3.4981
2014-11-12,2.0527,3.1208,3.1515,3.3728,3.556
2014-11-13,2.0427,3.096,3.1517,3.4229,3.5924
2014-11-14,2.0557,3.121,3.1544,3.4638,3.6466
2014-11-17,2.0787,3.1166,3.1692,3.4937,3.6609
2014-11-18,2.0727,3.1056,3.1522,3.4637,3.607
2014-11-19,2.0737,3.1364,3.1522,3.4318,3.6154
2014-11-20,2.1087,3.2574,3.2121,3.4833,3.6521
2014-11-21,2.1557,3.2174,3.2686,3.5141,3.6514
2014-11-24,2.1237,3.1724,3.1325,3.3727,3.4767
2014-11-25,2.1287,3.2654,3.0041,3.3802,3.5216
2014-11-26,2.1427,3.2244,3.0302,3.4002,3.5228
2014-11-27,2.1537,3.2244,3.0302,3.4139,3.5243
2014-11-28,2.1777,3.2245,3.0347,3.4036,3.5249
2014-12-01,2.2157,3.2185,3.0243,3.3946,3.5145
2014-12-02,2.2127,3.2155,3.0443,3.4655,3.5553
2014-12-03,2.2037,3.1636,3.0643,3.5372,3.6238
2014-12-04,2.2017,3.1281,3.0557,3.5729,3.6633
2014-12-05,2.1977,3.1472,3.1431,3.6549,3.7759
2014-12-08,2.2107,3.1736,3.1983,3.7104,3.7918
2014-12-09,2.3597,3.3503,3.3669,3.7094,3.7532
2014-12-10,2.3757,3.2479,3.3769,3.6101,3.7111
2014-12-11,2.3787,3.2139,3.3609,3.6682,3.7282
2014-12-12,2.3837,3.3266,3.3326,3.6658,3.7513
2014-12-15,2.3837,3.3387,3.3309,3.6808,3.7815
2014-12-16,2.3837,3.4392,3.3283,3.6546,3.7522
2014-12-17,2.4817,3.6844,3.4383,3.611,3.7377
2014-12-18,2.8457,3.911,3.4999,3.6102,3.7614
2014-12-19,2.9717,3.871,3.525,3.5875,3.7106
2014-12-22,3.0677,3.851,3.495,3.5909,3.703
2014-12-23,3.0327,3.841,3.4801,3.575,3.6604
2014-12-24,2.9717,3.7827,3.4005,3.5027,3.5975
2014-12-25,2.9147,3.7327,3.3418,3.5259,3.6305
2014-12-26,2.8517,3.7327,3.3189,3.5357,3.6339
2014-12-29,2.7807,3.6627,3.273,3.5308,3.6213
2014-12-30,2.7457,3.6327,3.2486,3.5222,3.6213
2014-12-31,2.7937,3.5818,3.2586,3.5126,3.6219
2015-01-04,2.9057,3.6228,3.2537,3.5221,3.6285
2015-01-05,2.6867,3.3578,3.2314,3.522,3.6251
2015-01-06,2.2977,3.3584,3.2189,3.5238,3.6353
2015-01-07,2.2977,3.4463,3.1767,3.5001,3.6408
2015-01-08,2.2467,3.4963,3.189,3.5199,3.6415
2015-01-09,2.2467,3.5163,3.1787,3.5212,3.6348
2015-01-12,2.1947,3.5173,3.2146,3.5217,3.6371
2015-01-13,2.1747,3.5223,3.2014,3.4551,3.5836
2015-01-14,2.1437,3.4191,3.2012,3.4379,3.5411
2015-01-15,2.1387,3.4171,3.2059,3.4575,3.5464
2015-01-16,2.1407,3.3431,3.2029,3.4011,3.5017
2015-01-19,2.1477,3.2782,3.1887,3.4013,3.475
2015-01-20,2.1747,3.3347,3.1812,3.399,3.4711
2015-01-21,2.1957,3.3912,3.1752,3.382,3.4672
2015-01-22,2.1787,3.3572,3.1652,3.3651,3.4521
2015-01-23,2.1357,3.3162,3.1606,3.3513,3.452
2015-01-26,2.0957,3.1752,3.1427,3.3272,3.4341
2015-01-27,2.0817,3.1516,3.0817,3.322,3.4309
2015-01-28,2.0977,3.1578,3.0955,3.3806,3.4767
2015-01-29,2.1727,3.1307,3.098,3.4086,3.4966
2015-01-30,2.2207,3.185,3.0963,3.4117,3.5019
2015-02-02,2.2967,3.223,3.0832,3.3753,3.4729
2015-02-03,2.3621,3.2417,3.0907,3.3787,3.4533
2015-02-04,2.3807,3.303,3.0906,3.3697,3.4589
2015-02-05,2.2737,3.1512,3.0804,3.3384,3.4018
2015-02-06,2.2637,3.144,3.0912,3.3498,3.4325
2015-02-09,2.2197,3.144,3.0856,3.328,3.4236
2015-02-10,2.2597,3.15,3.0932,3.3277,3.4299
2015-02-11,2.3397,3.163,3.0928,3.2856,3.3955
2015-02-12,2.4657,3.174,3.0872,3.2509,3.3865
2015-02-13,2.4987,3.1247,3.0859,3.2167,3.3552
2015-02-15,2.5827,3.1546,3.0656,3.2118,3.3625
2015-02-16,2.5897,3.1646,3.0801,3.1967,3.3374
2015-02-17,2.8077,3.1646,3.0624,3.1974,3.3373
2015-02-25,2.7357,3.2132,3.0353,3.1821,3.349
2015-02-26,2.7057,3.216,3.0353,3.1934,3.3594
2015-02-27,2.7257,3.2571,3.0438,3.2128,3.3745
2015-02-28,2.7257,3.2572,3.0396,3.2164,3.3602
2015-03-02,2.7377,3.2429,3.0488,3.233,3.3883
2015-03-03,2.7347,3.2729,3.0341,3.2541,3.4022
2015-03-04,2.7307,3.2719,3.0291,3.2406,3.3869
2015-03-05,2.7177,3.2699,3.0518,3.2882,3.4369
2015-03-06,2.7007,3.3138,3.0576,3.3015,3.4753
2015-03-09,2.6657,3.4314,3.0787,3.3327,3.4922
2015-03-10,2.6347,3.5314,3.0812,3.3269,3.5228
2015-03-11,2.6317,3.5071,3.0615,3.2969,3.4466
2015-03-12,2.7491,3.5571,3.0495,3.2825,3.4412
2015-03-13,2.7207,3.5054,3.0944,3.3305,3.4879
2015-03-16,2.6877,3.5709,3.0944,3.3397,3.5301
2015-03-17,2.6607,3.5709,3.1142,3.3201,3.5428
2015-03-18,2.6537,3.6236,3.1042,3.3404,3.5519
2015-03-19,2.6167,3.5746,3.0992,3.3357,3.5348
2015-03-20,2.5787,3.5077,3.102,3.2943,3.4958
2015-03-23,2.5017,3.5375,3.1032,3.3029,3.4933
2015-03-24,2.5027,3.5735,3.1031,3.3086,3.4841
2015-03-25,2.4947,3.5077,3.1183,3.3254,3.5037
2015-03-26,2.5007,3.58,3.1483,3.3799,3.544
2015-03-27,2.4907,3.58,3.1833,3.4271,3.5678
2015-03-30,2.4877,3.547,3.1833,3.4526,3.5849
2015-03-31,2.4677,3.5895,3.2236,3.4625,3.6483
2015-04-01,2.3717,3.4495,3.2186,3.4525,3.5997
2015-04-02,2.2797,3.3254,3.1743,3.4113,3.5438
2015-04-03,2.1717,3.296,3.1753,3.4013,3.572
2015-04-07,2.0507,3.2276,3.1801,3.4549,3.5987
2015-04-08,2.0177,3.2404,3.1802,3.4749,3.6938
2015-04-09,1.9337,3.1205,3.1202,3.4671,3.704
2015-04-10,1.8237,3.089,3.1602,3.4695,3.6947
2015-04-13,1.7397,3.0291,3.1602,3.467,3.6685
2015-04-14,1.7067,3.0291,3.1302,3.4744,3.6211
2015-04-15,1.7067,3.0291,3.1002,3.417,3.5954
2015-04-16,1.7877,3.1136,3.0729,3.4207,3.56
2015-04-17,1.8577,3.0431,3.1628,3.3977,3.5627
2015-04-20,1.6767,2.8934,3.0872,3.3165,3.4554
2015-04-21,1.5917,2.7934,3.0092,3.2857,3.4055
2015-04-22,1.5387,2.3366,3.0152,3.2891,3.4052
2015-04-23,1.4977,2.3647,2.9713,3.2936,3.4151
2015-04-24,1.4407,2.3822,2.9276,3.3075,3.4454
2015-04-27,1.3957,2.3998,2.8663,3.274,3.3952
2015-04-28,1.3487,2.4174,2.8266,3.2623,3.3804
2015-04-29,1.3287,2.435,2.8267,3.2581,3.4
2015-04-30,1.2797,2.4358,2.694,3.2533,3.3503
2015-05-04,1.2087,2.3057,2.7296,3.2656,3.3804
2015-05-05,1.1537,2.2775,2.7278,3.2599,3.4006
2015-05-06,1.1127,2.2859,2.708,3.2788,3.456
2015-05-07,1.1127,2.3886,2.6912,3.2828,3.4401
2015-05-08,1.1127,2.4258,2.6821,3.2484,3.3703
2015-05-11,1.0147,2.1972,2.6562,3.217,3.3752
2015-05-12,0.9597,2.1878,2.5691,3.1677,3.4002
2015-05-13,0.9167,2.1378,2.4501,3.0637,3.4002
2015-05-14,0.8517,2.0378,2.3557,2.9869,3.3803
2015-05-15,0.7477,1.8878,2.344,3.0508,3.3907
2015-05-18,0.7217,1.8378,2.374,3.082,3.4109
2015-05-19,0.7027,1.8885,2.4574,3.1007,3.4311
2015-05-20,0.7017,1.9864,2.4391,3.1197,3.4282
2015-05-21,0.7027,1.9712,2.4373,3.1151,3.4257
2015-05-22,0.7067,2.0717,2.3822,3.1538,3.416
2015-05-25,0.7087,2.1031,2.2462,3.1707,3.431
2015-05-26,0.7097,1.9674,2.0338,3.1997,3.5214
2015-05-27,0.7097,1.9174,1.8707,3.1597,3.5055
2015-05-28,0.7127,1.9538,1.9369,3.3171,3.5652
2015-05-29,0.8184,1.9017,1.9387,3.2924,3.5954
2015-06-01,0.8063,1.9611,1.9947,3.3434,3.6404
2015-06-02,0.8134,1.9622,1.9651,3.2809,3.588
2015-06-03,0.8184,1.9246,1.9356,3.2647,3.6111
2015-06-04,0.8263,1.829,1.8813,3.2512,3.5912
2015-06-05,0.8303,1.8768,1.8763,3.2418,3.5814
2015-06-08,0.8403,1.819,1.8576,3.2459,3.5613
2015-06-09,0.8504,1.7972,1.7786,3.2453,3.5565
2015-06-10,0.5964,1.9172,1.7097,3.2527,3.5912
2015-06-11,0.6033,1.758,1.7103,3.2733,3.6197
2015-06-12,0.6173,1.7611,1.687,3.2518,3.6226
2015-06-15,0.6344,1.7912,1.6482,3.2833,3.6681
2015-06-16,0.6443,1.6832,1.6407,3.2756,3.6099
2015-06-17,0.6643,1.6929,1.689,3.2737,3.6052
2015-06-18,0.8454,1.8224,1.7044,3.2044,3.573
2015-06-19,0.9104,2.0722,1.7494,3.1853,3.5825
2015-06-23,0.9384,2.0422,1.7159,3.1923,3.6054
2015-06-24,1.1314,2.3576,1.7165,3.2127,3.6079
2015-06-25,1.1503,2.4715,1.7128,3.2129,3.6028
2015-06-26,1.1503,2.4715,1.7628,3.2134,3.608
2015-06-29,1.1334,2.3215,1.7528,3.2278,3.603
2015-06-30,1.0503,1.9996,1.7378,3.2084,3.5976
2015-07-01,0.9564,1.9996,1.7378,3.1678,3.6127
2015-07-02,0.9542,2.0606,1.7745,3.1822,3.6223
2015-07-03,0.9524,2.0206,1.774,3.1587,3.5719
2015-07-06,0.9603,1.9616,1.7455,3.1125,3.4917
2015-07-07,0.9693,1.9276,1.9155,3.1321,3.4361
2015-07-08,0.9804,1.8773,2.2655,3.1249,3.4307
2015-07-09,0.9914,1.9456,2.2655,3.1061,3.4358
2015-07-10,1.0034,2.0556,2.3555,3.1226,3.4885
2015-07-13,1.0173,2.061,2.4455,3.1448,3.5014
2015-07-14,1.0314,2.063,2.4486,3.1711,3.5341
2015-07-15,1.0383,2.1042,2.4368,3.1715,3.5495
2015-07-16,1.0563,2.1483,2.4471,3.1569,3.5208
2015-07-17,1.0754,2.1016,2.4501,3.1563,3.5123
2015-07-20,0.9834,2.0548,2.4583,3.1573,3.5009
2015-07-21,0.9974,2.1556,2.4417,3.1765,3.5214
2015-07-22,1.0164,2.0246,2.4071,3.1586,3.5145
2015-07-23,1.0254,2.0506,2.3335,3.1658,3.4751
2015-07-24,1.0304,1.9525,2.336,3.1576,3.4602
2015-07-27,1.0674,1.923,2.3113,3.1596,3.4602
2015-07-28,1.0814,2.0067,2.2617,3.1501,3.4401
2015-07-29,1.0204,1.9367,2.2388,3.1553,3.4302
2015-07-30,0.9414,1.8386,2.2318,3.1617,3.4402
2015-07-31,0.8634,1.8022,2.253,3.1798,3.4752
2015-08-03,0.8814,1.7557,2.3038,3.2048,3.47
2015-08-04,0.8904,1.7557,2.3254,3.1981,3.47
2015-08-05,0.9014,1.7689,2.2428,3.203,3.4701
2015-08-06,0.9104,1.7968,2.2073,3.1646,3.46
2015-08-07,0.9224,1.8909,2.1753,3.1633,3.4553
2015-08-10,0.9504,1.9796,2.1843,3.1799,3.4755
2015-08-11,0.9794,1.9731,2.2433,3.2516,3.5256
2015-08-12,1.0074,1.9578,2.3181,3.2661,3.5402
2015-08-13,1.0344,1.9778,2.2883,3.2649,3.5153
2015-08-14,1.0604,2.02,2.3273,3.2558,3.5052
2015-08-17,1.0944,2.0894,2.2466,3.2521,3.5176
2015-08-18,1.1384,2.0545,2.2621,3.2623,3.5126
2015-08-19,1.1814,2.1618,2.2571,3.2705,3.5201
2015-08-20,1.2234,2.2005,2.2608,3.2723,3.5051
2015-08-21,1.2404,2.2305,2.2608,3.2463,3.4951
2015-08-24,1.2594,2.2515,2.2807,3.2399,3.4701
2015-08-25,1.2724,2.1335,2.28,3.202,3.4577
2015-08-26,1.1794,2.1339,2.2657,3.1924,3.429
2015-08-27,1.2324,2.1409,2.2661,3.1689,3.3902
2015-08-28,1.2474,2.1819,2.2735,3.1634,3.3803
2015-08-31,1.6068,2.5413,2.2519,3.1345,3.3252
2015-09-01,1.6268,2.3569,2.2628,3.1178,3.3002
2015-09-02,1.8368,2.3679,2.2586,3.1428,3.3002
2015-09-06,1.7068,2.3569,2.254,3.1459,3.3203
2015-09-07,1.7098,2.2957,2.2643,3.1924,3.3353
2015-09-08,1.7028,2.1554,2.2737,3.1763,3.3603
2015-09-09,1.6018,2.0646,2.2543,3.1843,3.3478
2015-09-10,1.5048,2.1046,2.2546,3.1901,3.3453
2015-09-11,1.4059,2.1016,2.2543,3.1918,3.3404
2015-09-14,1.4048,2.0837,2.2862,3.1718,3.3303
2015-09-15,1.4048,2.137,2.3261,3.1562,3.3104
2015-09-16,1.4058,2.187,2.333,3.1413,3.3103
2015-09-17,1.4048,2.1669,2.3062,3.1666,3.3204
2015-09-18,1.4058,2.1269,2.3292,3.1467,3.3105
2015-09-21,1.4068,2.2301,2.3271,3.1419,3.3204
2015-09-22,1.4138,2.2801,2.3078,3.1548,3.3255
2015-09-23,1.4138,2.2065,2.3086,3.1507,3.3354
2015-09-24,1.4148,2.2907,2.2893,3.132,3.318
2015-09-25,1.4128,2.3407,2.3625,3.1226,3.3101
2015-09-28,1.4158,2.2907,2.4032,3.0929,3.2906
2015-09-29,1.4128,2.2537,2.389,3.0574,3.2457
2015-09-30,1.4948,2.2537,2.3919,3.0529,3.2362
2015-10-08,1.5648,2.2547,2.4031,3.0433,3.2409
2015-10-09,1.5618,2.2577,2.4091,2.9739,3.1486
2015-10-10,1.5598,2.2577,2.4116,2.9538,3.1612
2015-10-12,1.5578,2.2567,2.4269,2.9641,3.1488
2015-10-13,1.5558,2.1932,2.4186,2.9237,3.1064
2015-10-14,1.5558,2.1932,2.4084,2.8729,3.0414
2015-10-15,1.5568,2.1932,2.419,2.9059,3.0814
2015-10-16,1.5548,2.1902,2.432,2.966,3.1216
2015-10-19,1.5578,2.1912,2.4286,2.9676,3.1214
2015-10-20,1.5588,2.1729,2.4255,2.9058,3.0615
2015-10-21,1.5608,2.1729,2.4273,2.9087,3.0616
2015-10-22,1.5598,2.2235,2.4234,2.8962,3.0516
2015-10-23,1.5648,2.2285,2.4454,2.8865,3.04
2015-10-26,1.4958,2.281,2.4237,2.8562,3.02
2015-10-27,1.4958,2.2941,2.3748,2.8112,2.98
2015-10-28,1.4918,2.2341,2.3698,2.8215,2.987
2015-10-29,1.4938,2.2423,2.3683,2.8915,3.05
2015-10-30,1.4938,2.2423,2.3513,2.9112,3.06
2015-11-02,1.4888,2.2423,2.4032,2.9032,3.0525
2015-11-03,1.4878,2.2423,2.4284,2.9284,3.08
2015-11-04,1.4858,2.2508,2.4312,2.9734,3.1351
2015-11-05,1.4828,2.2624,2.4342,2.9657,3.115
2015-11-06,1.4828,2.2857,2.463,2.9647,3.125
2015-11-09,1.4818,2.3329,2.5389,3.0479,3.2099
2015-11-10,1.4788,2.3334,2.555,3.0523,3.2001
2015-11-11,1.4778,2.3411,2.5616,3.0195,3.1226
2015-11-12,1.5778,2.3629,2.5499,3.0058,3.1351
2015-11-13,1.5798,2.3682,2.5589,2.9836,3.1251
2015-11-16,1.5778,2.3682,2.6041,2.9792,3.1352
2015-11-17,1.5758,2.3164,2.5911,2.9948,3.1252
2015-11-18,1.5748,2.2664,2.5907,3.0119,3.1402
2015-11-19,1.5788,2.2686,2.5948,3.0021,3.1402
2015-11-20,1.5778,2.2686,2.5764,2.9786,3.1251
2015-11-23,1.5788,2.2212,2.5849,2.9892,3.1302
2015-11-24,1.5788,2.1912,2.5676,2.9638,3.1077
2015-11-25,1.5788,2.1922,2.5802,2.941,3.0853
2015-11-26,1.5788,2.1645,2.5639,2.909,3.0503
2015-11-27,1.5798,2.1685,2.5738,2.9005,3.0603
2015-11-30,1.5818,2.1745,2.5754,2.8843,3.0404
2015-12-01,1.5818,2.1719,2.5754,2.8884,3.0504
2015-12-02,1.5798,2.1552,2.5656,2.9003,3.0454
2015-12-03,1.6298,2.2075,2.5506,2.8656,3.0304
2015-12-04,1.638,2.2075,2.5351,2.8661,3.0254
2015-12-07,1.641,2.2075,2.5201,2.8651,3.028
2015-12-08,1.647,2.2075,2.4911,2.8393,3.0005
2015-12-09,1.646,2.2575,2.4866,2.8226,2.9968
2015-12-10,1.647,2.2585,2.4841,2.8277,3.0018
2015-12-11,1.648,2.2785,2.4644,2.8178,2.9931
2015-12-14,1.646,2.3638,2.4523,2.8434,3.0306
2015-12-15,1.646,2.385,2.4474,2.8263,3.0157
2015-12-16,1.648,2.3704,2.4028,2.82,3.0007
2015-12-17,1.651,2.3387,2.3907,2.7667,2.9857
2015-12-18,1.674,2.3651,2.3647,2.7344,2.9408
2015-12-21,1.701,2.2944,2.3601,2.6996,2.8811
2015-12-22,1.733,2.2452,2.3204,2.6629,2.861
2015-12-23,1.761,2.2874,2.3332,2.6794,2.846
2015-12-24,1.761,2.3265,2.3135,2.663,2.801
2015-12-25,1.771,2.3251,2.2946,2.6565,2.8061
2015-12-28,1.781,2.2931,2.3076,2.6585,2.7961
2015-12-29,1.777,2.2893,2.3076,2.66,2.8061
2015-12-30,1.777,2.1987,2.2979,2.7014,2.8261
2015-12-31,1.777,2.2017,2.2979,2.7014,2.8212
2016-01-04,1.927,2.2663,2.3479,2.7488,2.871
2016-01-05,2.027,2.2816,2.368,2.7871,2.8911
2016-01-06,2.009,2.3264,2.369,2.7598,2.8861
2016-01-07,1.955,2.2918,2.37,2.7538,2.8511
2016-01-08,1.947,2.2966,2.3634,2.7347,2.8362
2016-01-11,1.94,2.2568,2.3511,2.693,2.8187
2016-01-12,1.9,2.2257,2.3054,2.662,2.7887
2016-01-13,1.9,2.2257,2.2804,2.6005,2.7237
2016-01-14,1.9,2.2243,2.2793,2.6084,2.7513
2016-01-15,1.876,2.2105,2.2782,2.628,2.7464
2016-01-18,1.874,2.1975,2.2618,2.6431,2.7764
2016-01-19,1.974,2.2576,2.2724,2.6643,2.7964
2016-01-20,2.074,2.3666,2.3105,2.6934,2.8114
2016-01-21,2.1335,2.3266,2.3006,2.6714,2.7914
2016-01-22,2.1475,2.2518,2.306,2.6657,2.7741
2016-01-25,2.1285,2.3004,2.3109,2.7514,2.859
2016-01-26,2.1165,2.2414,2.311,2.7633,2.8616
2016-01-27,2.1145,2.2092,2.3519,2.7994,2.9016
2016-01-28,2.1115,2.2459,2.3608,2.7814,2.8866
2016-01-29,2.1085,2.2024,2.3214,2.7492,2.8419
2016-02-01,2.0765,2.191,2.3109,2.7257,2.8368
2016-02-02,2.0435,2.2057,2.3208,2.7495,2.8818
2016-02-03,1.9825,2.1208,2.316,2.7508,2.8918
2016-02-04,1.8825,2.2023,2.316,2.7312,2.855
2016-02-05,1.7825,2.1287,2.3259,2.7279,2.8535
2016-02-06,1.8795,2.1868,2.3268,2.7393,2.8535
2016-02-14,1.6765,2.1003,2.3018,2.684,2.8221
2016-02-15,1.6755,2.0899,2.3192,2.6797,2.8371
2016-02-16,1.6725,2.0996,2.3452,2.7089,2.8376
2016-02-17,1.6665,2.0977,2.2817,2.7144,2.8351
2016-02-18,1.6495,2.1486,2.2718,2.7053,2.8351
2016-02-19,1.6365,2.1418,2.251,2.7001,2.8251
2016-02-22,1.6325,2.1246,2.2678,2.6687,2.8426
2016-02-23,1.7325,2.161,2.2622,2.6579,2.8451
2016-02-24,1.7555,2.145,2.2638,2.6498,2.8676
2016-02-25,1.8035,2.2475,2.2834,2.6651,2.8651
2016-02-26,1.8475,2.2512,2.2764,2.6499,2.8551
2016-02-29,1.8065,2.1994,2.2576,2.6454,2.8502
2016-03-01,1.7675,2.0736,2.2086,2.6202,2.8527
2016-03-02,1.7115,2.0408,2.2093,2.6217,2.8752
2016-03-03,1.7065,2.0569,2.2132,2.6376,2.9002
2016-03-04,1.6995,2.0861,2.1742,2.6277,2.8952
2016-03-07,1.7005,2.0387,2.1902,2.6494,2.9303
2016-03-08,1.6995,2.0582,2.187,2.6602,2.9352
2016-03-09,1.6995,1.9979,2.1864,2.6244,2.8928
2016-03-10,1.6965,2.0226,2.1895,2.6049,2.8653
2016-03-11,1.7791,2.0176,2.1612,2.5727,2.8453
2016-03-14,1.7831,2.0019,2.1469,2.5891,2.8504
2016-03-15,1.7871,2.0019,2.1275,2.5839,2.8404
2016-03-16,1.7401,2.0014,2.1012,2.5593,2.8054
2016-03-17,1.7401,2.0049,2.0788,2.566,2.8154
2016-03-18,1.8601,2.0049,2.0551,2.5554,2.8229
2016-03-21,1.7597,2.0263,2.0552,2.5684,2.8305
2016-03-22,1.8097,2.0333,2.0842,2.5639,2.8304
2016-03-23,1.8597,2.0368,2.0589,2.5489,2.8307
2016-03-24,1.9397,2.0817,2.069,2.5298,2.8309
2016-03-25,1.9337,2.0634,2.053,2.5181,2.8311
2016-03-28,1.9367,2.0674,2.0918,2.5339,2.8665
2016-03-29,1.9007,2.0572,2.1039,2.5153,2.851
2016-03-30,1.9507,2.0947,2.0796,2.4718,2.8362
2016-03-31,1.9637,2.115,2.0861,2.472,2.8419
2016-04-01,1.8407,1.9842,2.0964,2.4716,2.8422
2016-04-05,1.7997,1.9894,2.0854,2.4876,2.8637
2016-04-06,1.7897,1.975,2.1057,2.4964,2.8689
2016-04-07,1.785,2.0154,2.1358,2.4947,2.9049
2016-04-08,1.7867,2.0271,2.1677,2.5044,2.9158
2016-04-11,1.7417,2.0405,2.1776,2.521,2.9091
2016-04-12,1.7497,2.0128,2.1893,2.526,2.91
2016-04-13,1.7527,2.0148,2.2319,2.6179,2.9271
2016-04-14,1.7557,2.0148,2.2259,2.645,2.9352
2016-04-15,1.7217,2.0148,2.2172,2.6335,2.9151
2016-04-18,1.6947,2.0148,2.2187,2.6258,2.9047
2016-04-19,1.7507,2.0158,2.2143,2.6391,2.906
2016-04-20,1.7647,2.025,2.2296,2.6969,2.9258
2016-04-21,1.7757,2.0751,2.2349,2.7022,2.9208
2016-04-22,1.8847,2.1632,2.2706,2.7173,2.9309
2016-04-25,1.9117,2.1808,2.3273,2.7983,2.9362
2016-04-26,1.8027,2.1455,2.3011,2.7635,2.9212
2016-04-27,1.8407,2.1491,2.2805,2.7334,2.9108
2016-04-28,1.8877,2.1668,2.3029,2.7436,2.8863
2016-04-29,1.8157,2.132,2.307,2.7282,2.8913
2016-05-03,1.77,2.125,2.2752,2.7092,2.889
2016-05-04,1.7167,2.1497,2.3126,2.719,2.8965
2016-05-05,1.7177,2.1364,2.35,2.7194,2.9017
2016-05-06,1.7167,2.1238,2.3403,2.7243,2.9016
2016-05-09,1.7157,2.1228,2.3526,2.6895,2.8818
2016-05-10,1.7157,2.1009,2.3248,2.6951,2.9
2016-05-11,1.7157,2.1179,2.3071,2.7137,2.9075
2016-05-12,1.7167,2.0851,2.3002,2.7018,2.8975
2016-05-13,1.7187,2.0892,2.2905,2.7023,2.905
2016-05-16,1.7217,2.0927,2.2992,2.712,2.9275
2016-05-17,1.7277,2.0505,2.2989,2.7201,2.93
2016-05-18,1.7277,2.0463,2.3131,2.7661,2.955
2016-05-19,1.7267,2.1127,2.3143,2.7663,2.96
2016-05-20,1.7247,2.1067,2.3064,2.7408,2.95
2016-05-23,1.7747,2.1161,2.3004,2.7521,2.955
2016-05-24,1.7727,2.0846,2.3187,2.7471,2.935
2016-05-25,1.8227,2.0846,2.313,2.7453,2.9401
2016-05-26,1.8727,2.1136,2.3194,2.7571,2.9401
2016-05-27,1.8727,2.1146,2.3168,2.7593,2.9451
2016-05-30,1.8737,2.115,2.3196,2.7561,2.9776
2016-05-31,1.8237,2.1031,2.3201,2.7513,2.9851
2016-06-01,1.8537,2.1258,2.3438,2.7519,2.9952
2016-06-02,1.8517,2.1226,2.3753,2.7649,3.0127
2016-06-03,1.8467,2.1721,2.3975,2.7833,3.0152
2016-06-06,1.7957,2.1864,2.4022,2.771,3.0041
2016-06-07,1.7977,2.1488,2.3979,2.7815,3.0071
2016-06-08,1.7977,2.0951,2.4041,2.8161,3.0077
2016-06-12,1.7977,2.0991,2.416,2.8076,3.0053
2016-06-13,1.7946,2.1163,2.413,2.814,2.9979
2016-06-14,1.7446,2.075,2.4087,2.7818,2.9654
2016-06-15,1.6946,2.0823,2.4071,2.7744,2.9604
2016-06-16,1.6966,2.0723,2.4006,2.7612,2.9455
2016-06-17,1.6996,2.0954,2.3989,2.7611,2.9379
2016-06-20,1.6546,2.1138,2.4061,2.7705,2.9481
2016-06-21,1.6636,2.1139,2.4076,2.7735,2.9405
2016-06-22,1.6716,2.1353,2.402,2.751,2.9307
2016-06-23,1.6766,2.1251,2.3979,2.7497,2.9307
2016-06-24,1.6796,2.0864,2.4005,2.7079,2.8808
2016-06-27,1.6826,2.1408,2.3985,2.6726,2.831
2016-06-28,1.7846,2.1411,2.3917,2.6856,2.861
