,open,close,high,low,volume,money
2007-09-14,8.12,7.97,8.16,7.71,8774222.0,69678238.0
2007-09-17,7.88,8.77,8.77,7.81,18318764.0,157228050.0
2007-09-18,8.86,8.96,9.34,8.54,13878843.0,124349075.0
2007-09-19,8.97,8.53,9.14,8.46,7375697.0,63376598.0
2007-09-20,8.53,8.77,8.89,8.35,9390253.0,81628037.0
2007-09-21,8.84,8.96,9.06,8.64,10950895.0,97850249.0
2007-09-24,9.21,9.03,9.34,8.92,12954037.0,118683419.0
2007-09-25,9.04,8.51,9.16,8.43,9653999.0,83929639.0
2007-09-26,8.53,8.56,8.76,8.38,5848693.0,50185098.0
2007-09-27,8.59,8.6,8.82,8.49,5732933.0,49705197.0
2007-09-28,8.65,8.59,8.77,8.36,12093008.0,103931551.0
2007-10-08,8.64,8.24,9.01,8.24,10438275.0,91000476.0
2007-10-09,8.34,8.02,8.36,7.66,10190535.0,80345624.0
2007-10-10,8.03,8.14,8.36,7.83,9574684.0,76825349.0
2007-10-11,8.14,7.82,8.22,7.71,8591348.0,67434281.0
2007-10-12,7.72,7.95,8.19,7.32,9664637.0,75669076.0
2007-10-15,7.98,8.75,8.75,7.98,13402859.0,115060649.0
2007-10-16,9.19,9.35,9.55,9.02,29557956.0,275269013.0
2007-10-17,9.38,9.44,9.55,9.06,15349153.0,143266026.0
2007-10-18,9.5,9.74,9.96,9.36,28408539.0,274421757.0
2007-10-19,9.55,9.3,9.6,8.81,16770875.0,155107628.0
2007-10-22,9.16,8.37,9.19,8.37,12213033.0,106523694.0
2007-10-23,8.24,8.46,8.62,7.84,7750827.0,63943648.0
2007-10-24,8.48,8.68,8.9,8.48,6226025.0,54166035.0
2007-10-25,8.48,8.35,8.82,8.24,5922015.0,50739014.0
2007-10-26,8.25,8.52,8.6,7.82,6674915.0,54857733.0
2007-10-29,8.53,8.53,8.82,8.26,5911865.0,50806198.0
2007-10-30,8.55,8.65,8.81,8.46,5321110.0,46171241.0
2007-10-31,8.65,9.51,9.51,8.65,17671938.0,165443311.0
2007-11-01,9.65,9.27,9.83,9.06,14323428.0,135596759.0
2007-11-02,9.16,9.71,9.81,8.73,19690299.0,188101395.0
2007-11-05,9.26,9.33,9.69,9.24,9059603.0,85337915.0
2007-11-06,9.45,9.55,9.79,9.28,9902309.0,95255916.0
2007-11-07,9.45,9.39,9.82,9.31,6960322.0,66838753.0
2007-11-08,9.57,8.45,9.57,8.45,10893830.0,97644150.0
2007-11-09,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-12,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-13,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-14,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-15,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-16,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-19,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-20,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-21,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-22,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-23,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-26,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-27,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-28,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-29,8.45,8.45,8.45,8.45,0.0,0.0
2007-11-30,8.45,8.45,8.45,8.45,0.0,0.0
2007-12-03,8.45,8.45,8.45,8.45,0.0,0.0
2007-12-04,8.45,8.45,8.45,8.45,0.0,0.0
2007-12-05,8.45,8.45,8.45,8.45,0.0,0.0
2007-12-06,8.45,8.45,8.45,8.45,0.0,0.0
2007-12-07,8.45,8.45,8.45,8.45,0.0,0.0
2007-12-10,8.45,8.45,8.45,8.45,0.0,0.0
2007-12-11,8.45,8.45,8.45,8.45,0.0,0.0
2007-12-12,9.28,9.29,9.29,8.45,23503325.0,214534141.0
2007-12-13,9.42,10.22,10.22,9.41,34432712.0,344257999.0
2007-12-14,10.22,9.66,10.59,9.26,23752965.0,234259016.0
2007-12-17,9.66,9.66,9.66,9.66,0.0,0.0
2007-12-18,9.42,8.85,9.42,8.71,11980354.0,107848764.0
2007-12-19,8.76,8.9,9.16,8.76,7143546.0,63709140.0
2007-12-20,8.92,8.86,9.09,8.52,11039787.0,96200635.0
2007-12-21,8.82,8.8,8.87,8.6,14729756.0,127951996.0
2007-12-24,8.87,9.07,9.26,8.87,30194888.0,272430947.0
2007-12-25,9.09,9.33,9.38,9.09,21208480.0,196876341.0
2007-12-26,9.35,9.2,9.59,8.94,28536032.0,264100062.0
2007-12-27,9.22,9.68,9.68,8.93,36925615.0,343603117.0
2007-12-28,9.89,9.94,10.17,9.49,42418310.0,419441868.0
2008-01-02,9.98,10.39,10.52,9.98,36249013.0,373816174.0
2008-01-03,10.46,10.05,10.46,9.88,28096572.0,284350365.0
2008-01-04,10.11,10.42,10.57,9.94,27914933.0,288079090.0
2008-01-07,10.42,10.95,11.18,10.32,32605366.0,353553879.0
2008-01-08,11.56,10.99,11.62,10.71,41270212.0,463590178.0
2008-01-09,10.81,11.02,11.05,10.66,18779368.0,204358574.0
2008-01-10,11.02,11.09,11.39,11.0,17488042.0,196014404.0
2008-01-11,11.1,10.74,11.25,10.61,14433091.0,155780203.0
2008-01-14,10.74,10.82,10.88,10.18,14065265.0,148517014.0
2008-01-15,10.82,10.48,10.95,10.42,15028556.0,159329511.0
2008-01-16,10.43,9.98,10.43,9.94,15798586.0,159798361.0
2008-01-17,9.87,9.6,10.15,9.24,13538811.0,132511609.0
2008-01-18,9.65,9.91,9.94,9.36,9688253.0,94432118.0
2008-01-21,9.96,9.01,10.09,8.93,10088303.0,95906890.0
2008-01-22,8.72,8.1,8.72,8.1,10748251.0,88688962.0
2008-01-23,8.08,8.26,8.51,7.51,11263777.0,91629185.0
2008-01-24,8.32,8.24,8.43,7.94,10998065.0,90279809.0
2008-01-25,8.29,8.87,9.04,8.0,15389248.0,129007781.0
2008-01-28,8.58,7.99,8.71,7.99,10722353.0,88441434.0
2008-01-29,7.93,8.14,8.2,7.66,5354215.0,43005996.0
2008-01-30,8.17,8.15,8.38,7.9,5059004.0,41352882.0
2008-01-31,7.96,7.96,8.23,7.96,3369672.0,27325313.0
2008-02-01,7.9,7.16,8.09,7.16,6947013.0,51804581.0
2008-02-04,7.32,7.88,7.88,7.32,7814433.0,60093736.0
2008-02-05,8.0,8.13,8.15,7.7,5670960.0,45267259.0
2008-02-13,8.13,8.24,8.37,7.95,5251143.0,43282060.0
2008-02-14,8.21,8.33,8.42,8.21,3062236.0,25521705.0
2008-02-15,8.36,8.17,8.39,7.99,3801160.0,30850825.0
2008-02-18,8.34,8.26,8.38,8.2,5573915.0,46146867.0
2008-02-19,8.26,8.37,8.42,8.06,8148418.0,67269532.0
2008-02-20,8.41,8.54,8.67,8.37,10317824.0,88464203.0
2008-02-21,8.34,8.24,8.43,7.8,7239737.0,59824016.0
2008-02-22,8.15,7.74,8.19,7.6,8115738.0,63833006.0
2008-02-25,7.74,7.5,7.87,7.46,4353484.0,33334151.0
2008-02-26,7.71,7.77,7.98,7.49,3712962.0,28555373.0
2008-02-27,7.78,7.97,8.0,7.77,4269133.0,33855396.0
2008-02-28,7.96,7.91,8.02,7.72,3568762.0,28146674.0
2008-02-29,7.76,8.2,8.23,7.76,5365174.0,43319116.0
2008-03-03,8.19,8.66,8.72,8.05,12366494.0,106490702.0
2008-03-04,8.68,8.55,8.84,8.34,8908231.0,77072555.0
2008-03-05,8.53,8.3,8.63,8.04,5329100.0,44100405.0
2008-03-06,8.44,8.54,8.63,8.24,5452731.0,46175486.0
2008-03-07,8.48,8.55,8.65,8.31,5820052.0,49606547.0
2008-03-10,8.56,8.55,8.68,8.34,7141592.0,61101841.0
2008-03-11,8.63,9.21,9.33,8.54,19234875.0,170213910.0
2008-03-12,9.21,9.35,9.69,9.21,26189272.0,248624029.0
2008-03-13,9.21,8.55,9.21,8.48,10577035.0,93157444.0
2008-03-14,8.39,8.68,8.96,8.29,6434588.0,56161503.0
2008-03-17,8.53,7.97,8.72,7.81,6893002.0,56760757.0
2008-03-18,7.85,7.17,8.13,7.17,7202015.0,53908024.0
2008-03-19,7.17,7.57,7.78,7.17,6333237.0,47553151.0
2008-03-20,7.46,7.75,7.83,7.17,5604874.0,42286353.0
2008-03-21,7.85,8.19,8.24,7.71,6106607.0,49223174.0
2008-03-24,8.14,8.24,8.7,8.09,7230705.0,61487536.0
2008-03-25,8.41,8.36,8.41,7.99,5515778.0,45565368.0
2008-03-26,8.27,8.18,8.55,8.05,4088250.0,33799597.0
2008-03-27,8.17,7.64,8.17,7.61,6569576.0,51427762.0
2008-03-28,7.51,7.82,7.98,7.28,4979258.0,38219554.0
2008-03-31,7.61,7.51,7.76,7.42,3470336.0,26247142.0
2008-04-01,7.51,6.76,7.71,6.76,4788638.0,33637661.0
2008-04-02,6.81,6.09,7.03,6.09,6093261.0,38451050.0
2008-04-03,6.0,5.72,6.06,5.48,11186519.0,62944500.0
2008-04-07,5.72,6.29,6.29,5.51,6181820.0,37204167.0
2008-04-08,6.49,6.65,6.78,6.31,7136822.0,47009844.0
2008-04-09,6.54,6.06,6.67,6.05,4800674.0,30551858.0
2008-04-10,6.01,6.17,6.18,5.82,3529187.0,21249569.0
2008-04-11,6.18,6.29,6.5,6.18,3160104.0,20067117.0
2008-04-14,6.11,5.82,6.39,5.77,3843139.0,23206886.0
2008-04-15,5.72,6.01,6.01,5.56,3424690.0,19737057.0
2008-04-16,5.97,5.82,6.04,5.73,1955436.0,11508732.0
2008-04-17,5.77,5.6,5.91,5.47,2550705.0,14479782.0
2008-04-18,5.67,5.11,5.72,5.04,4165343.0,21870712.0
2008-04-21,5.6,4.85,5.63,4.7,4620099.0,23558477.0
2008-04-22,4.75,4.57,4.75,4.36,6314479.0,28214769.0
2008-04-23,4.56,4.96,5.01,4.43,4590563.0,21903677.0
2008-04-24,5.46,5.46,5.46,5.23,9700281.0,52765980.0
2008-04-25,5.57,5.99,6.01,5.46,16598520.0,97578024.0
2008-04-28,5.91,5.55,5.91,5.53,11061954.0,63074416.0
2008-04-29,5.23,5.66,5.84,5.15,7442134.0,41826806.0
2008-04-30,5.62,5.92,6.11,5.59,10676209.0,62985823.0
2008-05-05,6.01,6.1,6.11,5.82,10286041.0,61741321.0
2008-05-06,6.02,6.3,6.4,6.01,14445800.0,89702276.0
2008-05-07,6.29,5.8,6.3,5.8,8924282.0,54218020.0
2008-05-08,5.79,5.91,5.93,5.69,4940360.0,28749727.0
2008-05-09,6.04,5.74,6.04,5.58,5771389.0,33364429.0
2008-05-12,5.74,5.81,5.86,5.53,5423643.0,30911633.0
2008-05-13,5.66,5.58,5.76,5.53,6498475.0,36616466.0
2008-05-14,5.58,5.82,5.88,5.53,4971554.0,28685478.0
2008-05-15,5.82,5.83,6.03,5.82,5115420.0,30291806.0
2008-05-16,5.86,5.78,5.92,5.6,5012342.0,28728149.0
2008-05-19,5.86,5.69,5.86,5.66,2100665.0,12006832.0
2008-05-20,5.69,5.15,5.76,5.15,4249966.0,23232039.0
2008-05-21,5.12,5.16,5.2,4.79,5762684.0,28534824.0
2008-05-22,5.16,4.97,5.19,4.65,6108119.0,30520195.0
2008-05-23,4.97,4.94,5.03,4.83,3056849.0,15006716.0
2008-05-26,4.86,4.65,4.93,4.65,2783840.0,13158663.0
2008-05-27,4.61,4.54,4.77,4.45,4499646.0,20706853.0
2008-05-28,4.58,4.67,4.73,4.55,5583430.0,25896625.0
2008-05-29,4.6,4.45,4.7,4.45,4821384.0,21916582.0
2008-05-30,4.46,4.64,4.65,4.44,4389110.0,20016945.0
2008-06-02,4.54,4.57,4.72,4.53,3945084.0,18172510.0
2008-06-03,4.59,4.56,4.59,4.51,2008741.0,9135211.0
2008-06-04,4.54,4.45,4.59,4.4,1982250.0,8878603.0
2008-06-05,4.46,4.45,4.53,4.39,3043150.0,13489621.0
2008-06-06,4.47,4.41,4.47,4.39,1952568.0,8615101.0
2008-06-10,4.26,3.97,4.26,3.97,2700995.0,10833146.0
2008-06-11,3.59,3.61,3.85,3.59,3209256.0,11785743.0
2008-06-12,3.64,3.54,3.72,3.42,3422420.0,12213410.0
2008-06-13,3.59,3.52,3.87,3.51,4373937.0,16022564.0
2008-06-16,3.47,3.33,3.52,3.17,2950270.0,9828227.0
2008-06-17,3.33,2.99,3.38,2.99,3726799.0,11669860.0
2008-06-18,2.88,3.24,3.25,2.88,4856640.0,15064788.0
2008-06-19,3.24,2.92,3.31,2.91,6505261.0,20273781.0
2008-06-20,3.01,3.13,3.19,2.81,5627387.0,17252891.0
2008-06-23,3.19,3.08,3.19,3.01,2613589.0,8100408.0
2008-06-24,3.13,3.18,3.21,2.98,4683146.0,14598984.0
2008-06-25,3.17,3.36,3.38,3.15,5821529.0,19131386.0
2008-06-26,3.36,3.58,3.69,3.25,8177497.0,28197492.0
2008-06-27,3.41,3.22,3.44,3.22,4883156.0,16116533.0
2008-06-30,3.22,3.22,3.22,3.22,0.0,0.0
2008-07-01,3.25,3.09,3.27,2.98,2977023.0,9219782.0
2008-07-02,3.06,3.09,3.13,3.02,1790776.0,5514293.0
2008-07-03,3.08,3.23,3.3,2.96,5768005.0,18248348.0
2008-07-04,3.2,3.23,3.32,3.15,3672258.0,11893298.0
2008-07-07,3.25,3.47,3.49,3.21,6780725.0,22770490.0
2008-07-08,3.47,3.81,3.81,3.4,11722123.0,42142996.0
2008-07-09,4.2,4.2,4.2,4.2,8244565.0,34606702.0
2008-07-10,4.55,4.48,4.62,4.31,51953504.0,235308754.0
2008-07-11,4.39,4.13,4.44,4.04,25806805.0,107063768.0
2008-07-14,4.07,4.17,4.19,3.97,12440181.0,51066489.0
2008-07-15,4.18,3.94,4.3,3.92,11743072.0,47582122.0
2008-07-16,3.83,3.63,3.9,3.56,8077229.0,30027608.0
2008-07-17,3.73,3.64,3.86,3.62,7104858.0,26585793.0
2008-07-18,3.73,3.99,4.0,3.66,12055253.0,46622020.0
2008-07-21,3.93,4.11,4.16,3.9,11694357.0,47362109.0
2008-07-22,4.06,4.14,4.39,3.99,12299088.0,51353889.0
2008-07-23,4.15,4.07,4.23,3.99,6625365.0,26976852.0
2008-07-24,4.13,4.14,4.17,4.01,7152232.0,29281489.0
2008-07-25,4.07,3.9,4.07,3.89,8106332.0,32212418.0
2008-07-28,3.93,3.93,3.97,3.82,10643439.0,41314137.0
2008-07-29,3.85,3.85,3.85,3.7,9020162.0,34021244.0
2008-07-30,3.86,3.9,3.94,3.81,6468556.0,25108641.0
2008-07-31,3.9,3.87,3.92,3.75,4284602.0,16430293.0
2008-08-01,3.87,3.95,3.95,3.8,5905785.0,22983939.0
2008-08-04,3.94,4.12,4.27,3.93,19377012.0,79751746.0
2008-08-05,4.1,3.99,4.15,3.83,11576109.0,46372214.0
2008-08-06,3.92,3.67,3.98,3.6,9549782.0,35435605.0
2008-08-07,3.63,3.44,3.63,3.34,7752797.0,26746369.0
2008-08-08,3.45,3.16,3.46,3.15,6992292.0,22867238.0
2008-08-11,3.08,2.84,3.08,2.84,5430680.0,15727314.0
2008-08-12,2.72,2.71,2.88,2.68,3439359.0,9528262.0
2008-08-13,2.71,2.68,2.78,2.48,3918781.0,10445543.0
2008-08-14,2.66,2.72,2.75,2.57,3641832.0,9815007.0
2008-08-15,2.7,2.66,2.75,2.62,2716970.0,7302795.0
2008-08-18,2.68,2.39,2.7,2.39,3943252.0,9762739.0
2008-08-19,2.39,2.4,2.46,2.33,3099607.0,7425144.0
2008-08-20,2.44,2.65,2.65,2.36,5377643.0,13799675.0
2008-08-21,2.67,2.66,2.83,2.62,10654181.0,29194518.0
2008-08-22,2.62,2.54,2.64,2.43,5560570.0,14038759.0
2008-08-25,2.5,2.54,2.56,2.45,2931250.0,7366602.0
2008-08-26,2.42,2.52,2.54,2.29,5644498.0,13422732.0
2008-08-27,2.44,2.53,2.56,2.39,6997516.0,17397284.0
2008-08-28,2.47,2.61,2.63,2.45,6829410.0,17623938.0
2008-08-29,2.64,2.75,2.87,2.64,11894332.0,32717295.0
2008-09-01,2.75,2.74,2.75,2.57,5504622.0,14613578.0
2008-09-02,2.69,2.83,2.86,2.64,11199102.0,30974109.0
2008-09-03,2.8,2.9,2.93,2.74,10061161.0,28450913.0
2008-09-04,2.9,2.94,2.99,2.82,9554233.0,27757892.0
2008-09-05,2.86,2.85,2.94,2.76,11186306.0,31570425.0
2008-09-08,2.88,2.57,2.88,2.57,4478835.0,11969160.0
2008-09-09,2.6,2.53,2.7,2.46,4352683.0,10972324.0
2008-09-10,2.48,2.53,2.67,2.43,5702350.0,14669944.0
2008-09-11,2.5,2.53,2.59,2.46,4048160.0,10192091.0
2008-09-12,2.51,2.55,2.61,2.51,2586564.0,6603700.0
2008-09-16,2.55,2.4,2.55,2.35,5576727.0,13520614.0
2008-09-17,2.4,2.33,2.43,2.18,6095293.0,13945526.0
2008-09-18,2.24,2.37,2.37,2.12,5872542.0,13164901.0
2008-09-19,2.6,2.6,2.6,2.48,7605451.0,19542910.0
2008-09-22,2.81,2.81,2.86,2.62,14629663.0,40515668.0
2008-09-23,2.75,2.72,2.79,2.62,8905029.0,24170764.0
2008-09-24,2.63,2.74,2.75,2.59,5734789.0,15315811.0
2008-09-25,2.75,2.87,2.94,2.71,15921462.0,45540157.0
2008-09-26,2.85,2.77,2.87,2.74,6959175.0,19441885.0
2008-10-06,2.76,2.74,2.81,2.67,6827471.0,18683366.0
2008-10-07,2.65,2.75,2.81,2.47,5637506.0,14820776.0
2008-10-08,2.69,3.02,3.02,2.61,21208652.0,61567691.0
2008-10-09,3.0,2.76,3.0,2.72,17161639.0,48542399.0
2008-10-10,2.62,2.59,2.76,2.5,11407933.0,29594901.0
2008-10-13,2.64,2.69,2.7,2.42,11432101.0,28972738.0
2008-10-14,2.76,2.76,2.9,2.65,16809858.0,46186609.0
2008-10-15,2.67,2.7,2.8,2.6,6619842.0,17607540.0
2008-10-16,2.57,2.47,2.6,2.44,5143163.0,13018454.0
2008-10-17,2.48,2.5,2.54,2.34,5390530.0,13129717.0
2008-10-20,2.47,2.57,2.58,2.38,10363262.0,25779343.0
2008-10-21,2.53,2.61,2.68,2.51,8593671.0,22517494.0
2008-10-22,2.59,2.55,2.66,2.49,7424399.0,19069034.0
2008-10-23,2.47,2.54,2.56,2.42,4047720.0,10166938.0
2008-10-24,2.53,2.6,2.66,2.51,11690918.0,30218140.0
2008-10-27,2.54,2.5,2.57,2.38,7422004.0,18498906.0
2008-10-28,2.49,2.55,2.59,2.35,12986587.0,32327762.0
2008-10-29,2.54,2.48,2.59,2.42,7436966.0,18479112.0
2008-10-30,2.42,2.53,2.57,2.38,12641711.0,31315392.0
2008-10-31,2.5,2.46,2.52,2.39,6527020.0,16045902.0
2008-11-03,2.45,2.38,2.45,2.33,8487152.0,20248206.0
2008-11-04,2.34,2.22,2.35,2.15,9671439.0,21283242.0
2008-11-05,2.22,2.23,2.28,2.18,6540472.0,14619766.0
2008-11-06,2.18,2.24,2.26,2.11,12359052.0,26960308.0
2008-11-07,2.18,2.32,2.36,2.15,15830129.0,35831028.0
2008-11-10,2.33,2.49,2.52,2.24,21977149.0,52719276.0
2008-11-11,2.45,2.38,2.55,2.38,13385482.0,32722974.0
2008-11-12,2.37,2.49,2.51,2.32,15027477.0,36678164.0
2008-11-13,2.45,2.6,2.63,2.43,17409536.0,44229712.0
2008-11-14,2.61,2.71,2.78,2.57,20897483.0,55939352.0
2008-11-17,2.71,2.75,2.8,2.59,16028924.0,43479532.0
2008-11-18,2.73,2.48,2.81,2.47,15206329.0,40368408.0
2008-11-19,2.39,2.59,2.64,2.38,20969441.0,52704008.0
2008-11-20,2.6,2.76,2.85,2.57,30829851.0,84416432.0
2008-11-21,2.62,2.71,2.8,2.58,19778944.0,53014404.0
2008-11-24,2.71,2.8,2.84,2.69,16201475.0,44513540.0
2008-11-25,2.85,2.82,2.93,2.77,19703664.0,55990208.0
2008-11-26,2.77,2.83,2.87,2.68,14553559.0,40356244.0
2008-11-27,2.97,2.91,3.04,2.85,15337876.0,44971772.0
2008-11-28,2.83,2.77,2.91,2.72,7357496.0,20754332.0
2008-12-01,2.76,2.86,2.89,2.66,12623198.0,35576544.0
2008-12-02,2.79,2.94,3.01,2.76,16564451.0,48575752.0
2008-12-03,2.99,3.12,3.17,2.96,20327811.0,62831672.0
2008-12-04,3.15,3.14,3.34,3.1,20378745.0,65347252.0
2008-12-05,3.05,3.37,3.38,3.0,30210074.0,98726976.0
2008-12-08,3.41,3.64,3.66,3.3,29101993.0,102320816.0
2008-12-09,3.58,3.53,3.63,3.44,18577481.0,65488744.0
2008-12-10,3.5,3.56,3.63,3.45,10644247.0,37676636.0
2008-12-11,3.56,3.56,3.56,3.56,0.0,0.0
2008-12-12,3.56,3.56,3.56,3.56,0.0,0.0
2008-12-15,3.56,3.56,3.56,3.56,0.0,0.0
2008-12-16,3.56,3.56,3.56,3.56,0.0,0.0
2008-12-17,3.56,3.56,3.56,3.56,0.0,0.0
2008-12-18,3.56,3.56,3.56,3.56,0.0,0.0
2008-12-19,3.92,3.67,3.92,3.55,33867682.0,126905960.0
2008-12-22,3.6,3.66,3.78,3.45,22126098.0,79659528.0
2008-12-23,3.61,3.3,3.78,3.3,16255542.0,56583440.0
2008-12-24,3.2,3.2,3.31,3.13,9736673.0,31165440.0
2008-12-25,3.16,3.01,3.22,2.96,12707795.0,39144212.0
2008-12-26,3.01,2.91,3.07,2.88,11654275.0,34610052.0
2008-12-29,2.91,2.92,2.95,2.83,15244388.0,44357808.0
2008-12-30,2.95,2.75,2.95,2.75,18492336.0,52699132.0
2008-12-31,2.78,2.82,2.88,2.76,14942887.0,42370972.0
2009-01-05,2.84,2.9,2.92,2.81,7609232.0,21940346.0
2009-01-06,2.94,3.02,3.03,2.86,12629332.0,37483392.0
2009-01-07,3.02,3.02,3.04,2.96,9373082.0,28193204.0
2009-01-08,3.02,3.1,3.13,2.95,14319673.0,43485164.0
2009-01-09,3.07,3.08,3.15,3.02,7501591.0,23020610.0
2009-01-12,3.07,3.09,3.11,3.05,7486093.0,23122916.0
2009-01-13,3.05,2.91,3.07,2.9,7783296.0,23090688.0
2009-01-14,2.88,3.07,3.13,2.84,10508855.0,31542256.0
2009-01-15,3.03,3.03,3.12,2.98,13569269.0,41274244.0
2009-01-16,3.04,3.17,3.27,3.03,18811293.0,59553220.0
2009-01-19,3.15,3.13,3.22,3.08,8064124.0,25433818.0
2009-01-20,3.16,3.09,3.16,2.98,8071312.0,24647736.0
2009-01-21,3.05,3.21,3.23,3.01,12723637.0,40252132.0
2009-01-22,3.19,3.31,3.31,3.17,13231416.0,43284124.0
2009-01-23,3.28,3.35,3.37,3.21,10422474.0,34564840.0
2009-02-02,3.39,3.37,3.4,3.3,8270449.0,27714208.0
2009-02-03,3.34,3.48,3.5,3.32,9682586.0,33420860.0
2009-02-04,3.48,3.5,3.57,3.44,9341743.0,32639410.0
2009-02-05,3.51,3.71,3.82,3.45,23874834.0,87797880.0
2009-02-06,3.71,3.71,3.71,3.71,0.0,0.0
2009-02-09,4.0,4.08,4.08,3.93,44313703.0,179696944.0
2009-02-10,4.0,4.22,4.29,3.93,24411652.0,100524648.0
2009-02-11,4.12,4.26,4.44,4.03,24920262.0,105443552.0
2009-02-12,4.27,4.49,4.5,4.21,20160209.0,87696360.0
2009-02-13,4.5,4.82,4.85,4.5,20899719.0,97498200.0
2009-02-16,4.94,4.68,4.94,4.55,33997791.0,161268480.0
2009-02-17,4.61,4.64,4.78,4.37,24274048.0,110445576.0
2009-02-18,4.56,4.58,4.72,4.46,17250254.0,79827448.0
2009-02-19,4.59,4.76,4.83,4.58,17335082.0,81505544.0
2009-02-20,4.77,5.19,5.24,4.68,19370024.0,96758056.0
2009-02-23,5.17,5.41,5.51,5.17,22179546.0,118705352.0
2009-02-24,5.35,5.37,5.67,5.31,21514877.0,118136648.0
2009-02-25,5.35,5.19,5.48,4.92,17660156.0,92245600.0
2009-02-26,5.16,4.69,5.28,4.67,18113088.0,88549392.0
2009-02-27,4.72,4.31,4.72,4.22,21897529.0,97948552.0
2009-03-02,4.27,4.46,4.5,4.17,11748436.0,51612912.0
2009-03-03,4.36,4.58,4.59,4.27,10383532.0,46265864.0
2009-03-04,4.59,4.96,4.97,4.59,12291716.0,59361168.0
2009-03-05,4.97,4.97,5.11,4.8,13779274.0,67955432.0
2009-03-06,4.92,4.96,5.04,4.78,9116780.0,44809588.0
2009-03-09,4.97,4.47,5.06,4.47,11098605.0,52342012.0
2009-03-10,4.47,4.51,4.52,4.38,8715364.0,38829344.0
2009-03-11,4.63,4.46,4.68,4.42,9353179.0,42578328.0
2009-03-12,4.5,4.67,4.67,4.35,9478341.0,42989632.0
2009-03-13,4.73,4.58,4.73,4.56,6139386.0,28493542.0
2009-03-16,4.56,4.65,4.71,4.56,4080103.0,18895228.0
2009-03-17,4.65,4.91,4.93,4.65,9479746.0,46049704.0
2009-03-18,5.02,5.02,5.11,4.95,13603310.0,68513416.0
2009-03-19,5.06,5.51,5.53,5.03,23961262.0,128708016.0
2009-03-20,5.49,5.51,5.66,5.35,15218475.0,83784464.0
2009-03-23,5.57,5.72,5.94,5.57,14642034.0,85036984.0
2009-03-24,5.81,5.42,5.81,5.39,21689675.0,119681904.0
2009-03-25,5.31,5.3,5.49,5.23,10433326.0,56081060.0
2009-03-26,5.19,5.36,5.42,5.04,11614033.0,61329216.0
2009-03-27,5.36,5.36,5.36,5.36,0.0,0.0
2009-03-30,5.34,5.48,5.55,5.28,18038009.0,97618040.0
2009-03-31,5.38,5.45,5.48,5.28,10650441.0,57303248.0
2009-04-01,5.47,5.82,5.82,5.42,21489635.0,120564432.0
2009-04-02,5.82,6.0,6.11,5.77,28477435.0,171272608.0
2009-04-03,6.01,5.89,6.09,5.82,14260224.0,84870120.0
2009-04-07,5.89,5.91,6.11,5.88,8876436.0,52982032.0
2009-04-08,5.91,5.71,6.03,5.67,12978712.0,75329040.0
2009-04-09,5.72,5.8,5.8,5.57,8097939.0,46183792.0
2009-04-10,5.78,6.06,6.12,5.78,15990944.0,96218000.0
2009-04-13,6.23,6.44,6.46,6.07,18583503.0,117770344.0
2009-04-14,6.44,6.37,6.46,6.2,14220434.0,90022400.0
2009-04-15,6.34,6.33,6.45,6.2,12537643.0,79119440.0
2009-04-16,6.54,6.34,6.86,6.33,25554692.0,167415744.0
2009-04-17,6.3,6.28,6.49,6.0,17739830.0,111288376.0
2009-04-20,6.28,6.44,6.45,6.15,10159584.0,64557792.0
2009-04-21,6.45,6.45,6.53,6.25,16352156.0,104481112.0
2009-04-22,6.45,6.16,6.52,6.01,14246719.0,89996520.0
2009-04-23,6.15,6.05,6.25,5.93,12487886.0,75694776.0
2009-04-24,6.11,6.02,6.14,5.96,6089826.0,36926644.0
2009-04-27,6.02,5.76,6.13,5.71,7445653.0,44091352.0
2009-04-28,5.8,5.77,5.82,5.67,5842057.0,33599436.0
2009-04-29,5.78,6.03,6.09,5.78,8687434.0,52082864.0
2009-04-30,6.08,6.07,6.18,5.99,7023154.0,42540084.0
2009-05-04,6.06,6.24,6.28,6.06,11520343.0,71516312.0
2009-05-05,6.3,6.41,6.45,6.28,12139571.0,77342760.0
2009-05-06,6.4,6.32,6.4,6.25,11039847.0,69879184.0
2009-05-07,6.32,6.36,6.54,6.2,15204695.0,97221640.0
2009-05-08,6.37,6.37,6.44,6.15,11950411.0,75479016.0
2009-05-11,6.4,6.35,6.66,6.34,18695999.0,121171784.0
2009-05-12,6.32,6.39,6.42,6.14,9626190.0,60437872.0
2009-05-13,6.45,6.74,6.78,6.36,29625269.0,196580112.0
