2014/6/18,0.031222028
2014/6/17,0.036363541
2014/6/16,0.038642613
2014/6/13,0.034832512
2014/6/12,0.034992757
2014/6/11,0.037105598
2014/6/10,0.03370938
2014/6/9,0.031435553
2014/6/6,0.032836496
2014/6/5,0.030039614
2014/6/4,0.030093606
2014/6/3,0.027883747
2014/5/30,0.02876104
2014/5/29,0.026707373
2014/5/28,0.021629878
2014/5/27,0.012166523
2014/5/26,0.003060814
2014/5/23,-0.011395994
2014/5/22,-0.023479126
2014/5/21,-0.028470942
2014/5/20,-0.029232697
2014/5/19,-0.029329494
2014/5/16,-0.026843894
2014/5/15,-0.026894273
2014/5/14,-0.027239326
2014/5/13,-0.028990236
2014/5/12,-0.02605857
2014/5/9,-0.02623753
2014/5/8,-0.026616584
2014/5/7,-0.031214728
2014/5/6,-0.038174303
2014/5/5,-0.0422435
2014/4/30,-0.040573376
2014/4/29,-0.036698239
2014/4/28,-0.028533585
2014/4/25,-0.015360231
2014/4/24,-0.005480404
2014/4/23,-0.001988952
2014/4/22,0.000334457
2014/4/21,0.003036368
2014/4/18,0.002280662
2014/4/17,-0.00116935
2014/4/16,-0.002782525
2014/4/15,-0.005730937
2014/4/14,-0.012291809
2014/4/11,-0.01821796
2014/4/10,-0.026213353
2014/4/9,-0.034481966
2014/4/8,-0.037571576
2014/4/4,-0.042845165
2014/4/3,-0.049047944
2014/4/2,-0.04771705
2014/4/1,-0.039650321
2014/3/31,-0.037614745
2014/3/28,-0.032509725
2014/3/27,-0.023566841
2014/3/26,-0.018231844
2014/3/25,-0.013122741
2014/3/24,-0.00319086
2014/3/21,0.002957763
2014/3/20,0.001465553
2014/3/19,0.000750547
2014/3/18,-0.011077053
2014/3/17,-0.025347431
2014/3/14,-0.037610323
2014/3/13,-0.036671536
2014/3/12,-0.034769245
2014/3/11,-0.030540789
2014/3/10,-0.026137707
2014/3/7,-0.023140165
2014/3/6,-0.028913049
2014/3/5,-0.036365306
2014/3/4,-0.037202231
2014/3/3,-0.035923436
2014/2/28,-0.026374527
2014/2/27,-0.016729992
2014/2/26,-0.004945784
2014/2/25,0.006580871
2014/2/24,0.01842563
2014/2/21,0.026601043
2014/2/20,0.030355297
2014/2/19,0.030473935
2014/2/18,0.034373163
2014/2/17,0.036977765
2014/2/14,0.043213996
2014/2/13,0.051373585
2014/2/12,0.056680651
2014/2/11,0.055599775
2014/2/10,0.0542503
2014/2/7,0.052124075
2014/1/30,0.051989282
2014/1/29,0.053188064
2014/1/28,0.051148534
2014/1/27,0.048080989
2014/1/24,0.039816169
2014/1/23,0.034976211
2014/1/22,0.031799944
2014/1/21,0.035980372
2014/1/20,0.04140077
2014/1/17,0.044554333
2014/1/16,0.043680208
2014/1/15,0.046920459
2014/1/14,0.051237005
2014/1/13,0.048658735
2014/1/10,0.046008454
2014/1/9,0.048915018
2014/1/8,0.047112941
2014/1/7,0.038502824
2014/1/6,0.03606494
2014/1/3,0.036246606
2014/1/2,0.029250761
2013/12/31,0.025949437
2013/12/30,0.020697825
2013/12/27,0.012508545
2013/12/26,0.003142955
2013/12/25,-0.001656835
2013/12/24,-0.008398063
2013/12/23,-0.008293877
2013/12/20,-0.004427967
2013/12/19,-0.002202508
2013/12/18,-0.000231825
2013/12/17,-0.00373271
2013/12/16,-0.010524988
2013/12/13,-0.016949922
2013/12/12,-0.027781739
2013/12/11,-0.038770842
2013/12/10,-0.038209932
2013/12/9,-0.034396838
2013/12/6,-0.031373739
2013/12/5,-0.006368981
2013/12/4,0.013921099
2013/12/3,0.027874337
2013/12/2,0.033422139
2013/11/29,0.04097123
2013/11/28,0.035582629
2013/11/27,0.033751414
2013/11/26,0.03125388
2013/11/25,0.033498591
2013/11/22,0.033684932
2013/11/21,0.030599948
2013/11/20,0.022856345
2013/11/19,0.008456842
2013/11/18,-0.004760206
2013/11/15,-0.021531015
2013/11/14,-0.033814723
2013/11/13,-0.040641676
2013/11/12,-0.040609539
2013/11/11,-0.041705234
2013/11/8,-0.046901136
2013/11/7,-0.051416431
2013/11/6,-0.055243147
2013/11/5,-0.056700824
2013/11/4,-0.060997858
2013/11/1,-0.057624791
2013/10/31,-0.054148015
2013/10/30,-0.047633053
2013/10/29,-0.043744095
2013/10/28,-0.032917367
2013/10/25,-0.016513431
2013/10/24,-0.005284556
2013/10/23,-0.000287939
2013/10/22,0.004463231
2013/10/21,0.013954903
2013/10/18,0.019712196
2013/10/17,0.029204349
2013/10/16,0.039856765
2013/10/15,0.054423712
2013/10/14,0.058399453
