code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600461,洪城水业,水务,江西,25.02,5.94,7.9,774843.94,192415.31,203564.52,134533.88,1.7,0.07,3.98,1.76,20040601,86394.8,1.09,1.36,-6.22,25.54,7.54,26052
600748,上实发展,全国地产,上海,26.85,14.08,18.45,3554044.75,3129252.5,7148.33,310935.63,1.69,0.065,5.0,1.4,19960925,362063.09,1.96,15.8,17.61,53.87,11.56,43736
300567,精测电子,电器仪表,湖北,74.36,0.2,0.82,88687.77,80412.46,2233.28,36054.35,4.4,0.27,9.14,8.65,20161122,26019.36,3.18,0.0,0.0,46.98,17.2,7891
603586,金麒麟,汽车配件,山东,30.91,0.53,2.09,276602.47,190858.25,64817.56,123789.72,5.91,0.55,9.75,3.07,20170406,54260.05,2.59,0.0,0.0,32.64,13.76,35052
600317,营口港,港口,辽宁,34.27,64.73,64.73,1675363.88,389409.22,1075800.88,155388.09,0.24,0.026,1.64,2.16,20020131,205100.44,0.32,13.07,57.65,32.2,17.13,192992
300229,拓尔思,软件服务,北京,173.81,4.37,4.72,208779.97,98838.63,17068.36,63341.67,1.34,0.036,3.5,3.54,20110615,54140.7,1.15,27.72,5.11,68.04,5.35,36923
600721,百花村,生物制药,新疆,64.91,2.49,4.0,276925.03,67367.68,11212.45,232218.2,5.8,0.11,5.82,2.46,19960626,-39842.4,-1.0,-10.2,130.38,30.59,17.09,11516
000531,穗恒运Ａ,火力发电,广东,27.46,6.85,6.85,902775.63,241836.84,313458.0,89725.56,1.31,0.165,5.61,1.61,19940106,192089.31,2.8,47.05,-51.76,21.69,7.41,31984
002680,长生生物,生物制药,江苏,26.68,3.28,9.74,412631.09,342199.53,45154.57,101640.27,1.04,0.271,3.64,3.98,20120605,154280.56,1.58,106.08,106.16,85.17,41.96,17315
002683,宏大爆破,化工原料,广东,170.62,5.09,7.01,555826.5,337820.72,102213.53,158851.66,2.26,0.013,4.11,2.22,20120612,51998.05,0.74,96.98,126.33,20.96,1.61,27138
002072,凯瑞德,纺织,山东,998.33,1.76,1.76,69804.05,46256.51,300.08,19168.22,1.09,0.016,0.56,55.3,20061018,-30734.89,-1.75,857.59,-92.64,40.38,5.35,10058
600269,赣粤高速,路桥,江西,10.87,23.35,23.35,3194335.75,425987.31,2268259.75,183825.77,0.79,0.252,6.01,0.91,20000518,781997.06,3.35,-5.9,-20.22,42.48,27.31,102189
000767,漳泽电力,火力发电,山西,0.0,22.54,30.77,4610498.5,1262223.13,2228965.0,440792.09,1.43,-0.077,2.79,1.32,19970609,90091.96,0.29,33.0,-24.01,-0.66,-12.61,161171
600611,大众交通,公共交通,上海,17.59,15.63,23.64,1588001.63,629886.94,189641.88,14323.87,0.06,0.078,3.95,1.4,19920807,295807.13,1.25,-6.68,100.18,25.97,37.44,172122
600157,永泰能源,煤炭开采,山西,107.15,58.27,124.26,9910629.0,1475568.38,1896220.75,933024.63,0.75,0.009,1.91,1.92,19980513,205272.23,0.17,203.84,111.35,23.46,2.01,240049
600535,天士力,中成药,天津,27.67,10.33,10.8,1907441.63,1300834.5,340702.13,154729.45,1.43,0.7,7.51,5.15,20020823,466839.16,4.32,13.53,10.43,32.92,10.41,29601
600568,中珠医疗,区域地产,湖北,58.43,16.69,19.93,701417.63,461181.84,44952.64,427467.81,2.14,0.032,2.97,2.48,20010518,85506.81,0.43,64.25,106.29,41.78,26.22,24028
601111,中国国航,空运,北京,23.03,85.22,145.25,23335230.0,2854615.5,14660426.0,2627084.0,1.81,0.11,5.6,1.66,20060818,3491486.0,2.4,9.78,-39.79,19.1,5.06,176882
600993,马应龙,中成药,湖北,25.48,4.3,4.31,243904.25,176892.44,35634.12,10882.35,0.25,0.201,4.7,4.36,20040517,118628.22,2.75,-18.91,8.03,52.16,22.47,39357
300473,德尔股份,汽车配件,辽宁,35.56,0.46,1.05,390973.03,164180.86,67532.9,117897.71,11.24,0.62,14.78,2.91,20150612,38046.23,3.63,153.94,1.82,32.0,7.95,12665
002679,福建金森,林业,福建,0.0,1.39,1.39,163915.19,148501.3,2040.82,34162.59,2.46,-0.153,5.16,3.99,20120605,21678.06,1.56,-50.41,8.93,-44.11,-12847.61,18483
002175,东方网络,电器仪表,广西,66.64,5.18,7.54,311620.25,129172.56,14333.55,52518.11,0.7,0.042,1.98,5.68,20071012,19157.17,0.25,71.4,885.07,54.9,16.63,66546
002544,杰赛科技,软件服务,广东,194.26,5.11,5.16,375224.84,307015.13,49214.73,21579.09,0.42,0.027,2.59,8.04,20110128,53102.23,1.03,31.1,9.15,19.41,2.22,21747
600191,华资实业,食品,内蒙,185.22,4.85,4.85,260714.02,26193.2,12490.07,63282.95,1.3,0.018,4.58,2.91,19981210,32205.16,0.66,2332.15,333.28,-1.43,14.55,33231
300487,蓝晓科技,化工原料,陕西,32.46,0.85,2.02,93371.11,64915.51,17522.61,28316.9,1.4,0.27,3.81,4.51,20150702,26974.96,1.33,38.27,115.41,41.36,26.04,15451
002083,孚日股份,纺织,山东,13.38,8.56,9.08,745066.5,332720.38,257317.3,126124.97,1.39,0.143,3.58,2.15,20061124,94910.61,1.05,6.3,36.87,27.05,11.11,62491
600834,申通地铁,公共交通,上海,55.84,4.77,4.77,241106.2,18494.06,129506.61,7974.25,0.17,0.052,3.05,3.77,19940224,69161.06,1.45,-0.73,31.71,14.78,13.81,39513
300256,星星科技,元器件,浙江,159.19,3.79,6.48,790863.31,386519.84,153893.09,257854.67,3.98,0.015,5.21,1.84,20110819,14038.15,0.22,39.33,7.47,11.82,0.68,45957
600780,通宝能源,火力发电,山西,0.0,11.47,11.47,1192047.13,415215.06,529950.5,113534.57,0.99,-0.008,4.1,1.41,19961205,212648.27,1.85,-5.06,-118.25,10.26,-0.8,48056
600979,广安爱众,水力发电,四川,29.51,7.18,9.48,800723.88,196486.8,474465.59,182561.95,1.93,0.049,3.5,1.66,20040906,47050.9,0.5,11.15,123.28,27.15,10.3,58126
000520,长航凤凰,水运,湖北,351.8,10.12,10.12,51106.98,41499.05,7863.15,195956.11,1.94,0.004,0.27,21.93,19931025,-295255.72,-2.92,20.33,64.85,13.76,2.33,126100
002507,涪陵榨菜,食品,重庆,31.28,4.54,7.89,214829.3,123315.72,72089.38,2129.11,0.03,0.218,2.14,6.38,20101123,77128.61,0.98,30.59,48.38,47.0,21.68,16725
002062,宏润建设,建筑施工,浙江,23.39,9.42,11.03,1270936.38,1053007.5,106685.47,4002.9,0.04,0.063,2.36,2.51,20060816,111088.42,1.01,-1.95,8.36,8.41,3.61,39553
002789,建艺集团,装修装饰,深圳,32.96,0.37,0.81,341818.97,250730.97,4529.91,61053.11,7.52,0.345,13.66,3.33,20160311,36205.53,4.46,68.9,33.18,9.76,3.89,16751
601919,中远海控,水运,天津,75.07,76.36,102.16,12057430.0,4613591.0,4388459.5,2750203.0,2.69,0.026,1.84,4.32,20070626,-1898305.75,-1.86,48.15,106.06,7.69,1.34,327198
002453,天马精化,化工原料,江苏,850.8,5.39,5.71,193265.38,88173.21,53123.55,34073.81,0.6,0.005,1.56,5.13,20100720,-5114.9,-0.09,26.11,-78.64,15.18,0.41,36444
000651,格力电器,家用电器,广东,14.34,59.71,60.16,19876438.0,15464891.0,1743042.63,18340.06,0.03,0.667,9.62,3.98,19961118,4808948.5,7.99,20.46,27.05,34.37,13.53,314428
000961,中南建设,建筑施工,江苏,37.33,37.0,37.1,12270607.0,11402443.0,234822.59,265426.03,0.72,0.041,3.7,1.64,20000301,705946.5,1.9,8.31,1.31,18.5,2.64,75000
002615,哈尔斯,家居用品,浙江,28.69,2.31,4.1,141206.31,57967.61,31297.4,17253.24,0.42,0.088,1.93,5.24,20110909,29214.47,0.71,89.52,249.47,34.12,9.49,24161
600378,天科股份,化工原料,四川,77.93,2.97,2.97,97772.0,69275.03,26889.73,15308.55,0.52,0.078,2.56,4.75,20010111,24935.92,0.84,13.59,93.04,26.7,11.07,19808
600812,华北制药,化学制药,河北,161.01,16.31,16.31,1680754.75,680832.06,678190.06,348094.13,2.13,0.019,3.26,1.86,19940114,-1242.71,-0.01,1.12,2.23,23.32,0.77,88820
002560,通达股份,电气设备,河南,185.32,2.84,4.29,231365.05,118774.57,25927.75,70418.68,1.64,0.011,3.53,2.3,20110303,37553.15,0.88,17.51,-54.27,8.47,1.67,44057
603699,纽威股份,专用机械,江苏,58.68,7.5,7.5,402570.34,304004.06,70749.61,79853.96,1.06,0.069,3.37,4.84,20140117,76267.11,1.02,4.26,-22.22,32.05,9.97,23820
600741,华域汽车,汽车配件,上海,10.52,28.67,31.53,11070494.0,6958517.5,1495110.13,1269542.88,4.03,0.485,12.53,1.63,19960826,1985096.25,6.3,7.14,7.12,14.67,4.5,62878
601018,宁波港,港口,浙江,29.7,128.0,131.73,5908688.5,1232505.25,2578826.5,862894.88,0.66,0.052,2.68,2.3,20100928,1132223.38,0.86,-21.09,3.08,29.86,17.86,288080
000046,泛海控股,全国地产,北京,24.54,50.93,51.96,17573696.0,12868933.0,88710.8,555033.94,1.07,0.084,3.6,2.28,19940912,611811.0,1.18,-51.98,137.01,36.47,22.99,38915
603896,寿仙谷,中成药,浙江,46.71,0.35,1.4,60355.71,16188.9,0.0,0.0,0.0,0.176,4.24,7.77,20170510,0.0,0.0,0.0,0.0,0.0,28.17,35490
600764,中电广通,通信设备,北京,193.45,3.3,3.3,125237.52,70625.06,8045.91,4355.16,0.13,0.043,1.6,20.68,19961104,8078.91,0.25,-7.72,189.56,26.28,18.02,14032
600141,兴发集团,化工原料,湖北,37.7,5.01,5.01,2244571.5,478240.19,1191952.38,285648.56,5.7,0.16,11.61,1.42,19990616,131328.25,2.62,19.54,217.28,14.87,1.39,33560
002562,兄弟科技,化工原料,浙江,29.09,3.07,5.41,239814.66,97191.71,119583.57,84637.49,1.56,0.285,3.45,4.81,20110310,47944.53,0.89,28.61,129.42,48.36,23.63,27563
000628,高新发展,园区开发,四川,94.03,1.88,3.11,370232.25,320685.59,13954.86,72843.11,2.34,0.055,2.4,4.33,19961118,-30293.73,-0.97,-59.26,230.65,21.45,5.23,28065
300015,爱尔眼科,医疗保健,湖南,55.82,11.95,15.2,462094.84,151656.34,83221.6,54488.2,0.36,0.1,1.95,11.74,20091030,150754.88,0.99,30.86,31.17,44.06,13.0,23608
600887,伊利股份,乳制品,内蒙,20.15,60.33,60.79,4256428.5,2335928.5,1323488.75,270391.34,0.44,0.285,4.08,5.63,19960312,1402640.75,2.31,3.23,11.58,37.64,11.03,257364
002594,比亚迪,汽车整车,深圳,54.66,11.38,27.28,14632611.0,7759134.5,3821411.25,2447298.75,8.97,0.2,19.06,2.55,20110630,1676604.13,6.15,3.75,-28.79,21.0,2.88,95492
002231,奥维通信,通信设备,辽宁,0.0,2.89,3.57,83397.28,74698.13,4551.43,16531.59,0.46,-0.026,1.87,5.65,20080512,11623.75,0.33,35.86,-50.89,6.33,-12.32,35518
000951,中国重汽,汽车整车,山东,17.08,6.71,6.71,2460984.0,2251512.75,137843.13,43243.28,0.64,0.25,7.54,2.27,19991125,344382.72,5.13,84.72,370.79,10.66,2.35,23739
603727,博迈科,石油开采,天津,34.52,0.59,2.34,295199.5,181918.2,86570.55,149319.11,6.38,0.403,10.31,2.7,20161122,65032.13,2.78,-62.27,-6.32,27.14,21.77,33333
300070,碧水源,环境保护,北京,56.73,19.21,31.34,3348118.5,1174826.0,45049.1,678824.88,2.17,0.17,5.12,3.77,20100421,570433.81,1.82,23.34,97.73,27.2,18.44,90788
603988,中电电机,电气设备,江苏,148.95,0.22,0.8,83632.65,68448.9,6319.16,32804.26,4.1,0.112,8.19,8.14,20141104,22019.05,2.75,21.68,-19.68,30.69,12.41,7140
002762,金发拉比,服饰,广东,63.71,0.51,2.02,97510.31,76954.53,5271.74,29877.85,1.48,0.09,4.47,4.81,20150610,35817.39,1.77,9.09,17.16,52.14,19.17,10462
002277,友阿股份,百货,湖南,13.91,14.17,14.17,1179401.0,479073.44,207756.52,127152.15,0.9,0.116,3.54,1.83,20090717,202770.06,1.43,19.32,28.63,21.77,7.8,62069
000663,永安林业,林业,福建,346.31,1.89,3.41,432716.41,212050.55,36433.12,160948.47,4.72,0.019,6.26,2.1,19961206,13934.17,0.41,-16.3,-4.64,24.03,1.21,24044
000089,深圳机场,机场,深圳,31.32,20.51,20.51,1275549.88,329174.31,755662.0,279820.66,1.36,0.07,5.28,1.67,19980420,521408.0,2.54,2.11,7.99,27.64,19.35,66166
000159,国际实业,石油贸易,新疆,0.0,4.81,4.81,314378.41,198170.92,39627.68,37415.17,0.78,-0.041,4.51,1.47,20000926,120032.11,2.49,18.86,20.03,14.8,-32.64,74444
000987,越秀金控,多元金融,广东,48.38,5.38,22.24,7447641.5,4505503.0,26131.57,888943.63,4.0,0.116,5.65,1.98,20000718,86410.15,0.39,-0.99,15.87,28.66,20.02,37478
002245,澳洋顺昌,仓储物流,江苏,29.92,9.09,9.87,555060.63,281372.53,116210.36,25718.84,0.26,0.15,2.17,4.15,20080605,81551.65,0.83,112.98,66.46,23.23,9.95,79314
600753,东方银星,批发业,河南,846.84,1.28,1.28,20717.71,19962.0,2.41,14144.52,1.11,0.016,1.13,23.92,19960927,-12482.19,-0.98,241.54,157.43,5.26,3.72,7535
601968,宝钢包装,广告包装,上海,0.0,3.13,8.33,593349.81,264236.13,268836.88,75259.71,0.9,-0.024,2.39,2.84,20150611,34246.46,0.41,16.74,-16.08,10.85,-2.12,81503
002463,沪电股份,元器件,江苏,38.45,16.73,16.74,536000.25,232817.47,254311.7,16590.57,0.1,0.029,2.04,2.22,20100818,130257.47,0.78,18.23,185.13,15.68,4.6,103005
002672,东江环保,环境保护,广东,34.08,5.42,8.87,892218.63,333387.06,138299.61,52460.75,0.59,0.117,3.84,4.17,20120426,199695.59,2.25,35.29,22.86,37.03,15.39,51109
600223,鲁商置业,区域地产,山东,58.67,10.01,10.01,4353533.5,4270558.0,42674.32,29683.64,0.3,0.02,2.24,2.04,20000113,84725.59,0.85,-26.67,7.55,18.36,2.58,30741
600173,卧龙地产,全国地产,浙江,28.03,7.25,7.25,457335.41,432701.81,706.28,1580.56,0.02,0.123,2.38,2.9,19990415,80861.35,1.12,2.99,81.69,40.53,11.97,39276
002597,金禾实业,化工原料,安徽,14.57,5.59,5.64,470203.09,262014.55,135662.81,48608.73,0.86,0.356,4.72,4.39,20110707,140953.31,2.5,32.18,41.2,30.98,18.15,24510
600600,青岛啤酒,啤酒,山东,18.9,6.96,13.51,3086847.75,1356728.88,1135037.5,344419.25,2.55,0.429,12.51,2.59,19930827,1060504.13,7.85,2.6,8.51,40.95,8.23,24704
600187,国中水务,水务,黑龙江,0.0,14.56,16.54,491084.75,174902.77,76094.68,206217.44,1.25,-0.003,2.1,2.2,19981111,-26784.35,-0.16,9.94,52.44,32.37,-5.34,170516
600420,现代制药,化学制药,上海,25.29,5.75,11.1,1514898.38,671608.75,649894.13,246184.3,2.22,0.322,5.33,3.05,20040616,219220.02,1.97,-0.05,23.27,38.51,7.8,18017
600163,中闽能源,新型电力,福建,23.5,7.54,9.99,315527.19,69023.71,206765.36,209174.42,2.09,0.05,1.63,2.86,19980602,-153192.25,-1.53,13.94,28.26,66.99,41.56,35207
600830,香溢融通,多元金融,浙江,66.47,4.54,4.54,322370.34,108594.6,10910.8,52450.71,1.15,0.035,4.47,2.09,19940224,94137.74,2.07,2.61,-2.69,14.61,5.67,41598
002613,北玻股份,专用机械,河南,0.0,5.01,9.37,207054.31,127024.42,54160.05,22064.7,0.24,-0.028,1.58,2.98,20110830,25375.1,0.27,4.32,-333.2,21.21,-5.9,34887
600894,广日股份,运输设备,广东,26.17,8.6,8.6,941844.38,434434.91,104045.1,244316.72,2.84,0.113,8.07,1.46,19960328,319123.19,3.71,4.57,-12.45,20.0,10.89,34096
000421,南京公用,供气供热,江苏,30.45,3.92,5.73,797443.31,407005.97,284674.59,40569.8,0.71,0.117,4.19,1.7,19960806,125370.4,2.19,-9.43,-43.57,24.46,3.81,30317
000753,漳州发展,汽车服务,福建,206.32,8.19,9.91,525525.94,390359.75,34709.46,65842.8,0.66,0.012,2.11,2.25,19970626,40059.1,0.4,-9.33,151.26,16.59,0.88,82911
002884,凌霄泵业,专用机械,广东,26.63,0.19,0.77,67448.56,55808.68,9790.15,5689.03,0.73,1.32,10.08,5.21,20170711,36649.3,4.73,0.0,0.0,28.25,17.26,21960
600159,大龙地产,区域地产,北京,0.0,8.3,8.3,297732.41,263053.34,5209.55,34338.73,0.41,-0.021,2.66,1.8,19980526,100815.13,1.21,-80.22,-181.13,10.46,-46.78,46624
600521,华海药业,化学制药,浙江,36.08,10.24,10.42,706562.63,369532.41,191651.95,119852.42,1.15,0.14,4.32,4.49,20030304,196344.77,1.88,16.69,15.01,51.03,12.4,25684
600052,浙江广厦,区域地产,浙江,54.04,8.72,8.72,439353.94,281106.63,20217.47,10331.25,0.12,0.023,2.43,2.02,19970415,54157.9,0.62,-44.17,372.42,52.04,17.49,53168
002251,步 步 高,超市连锁,湖南,17.49,7.4,8.64,1432558.5,515220.25,415252.22,413164.25,4.78,0.176,7.31,1.68,20080619,110233.3,1.28,5.63,21.58,21.23,3.21,45552
300677,英科医疗,医疗保健,山东,44.14,0.24,0.97,116781.21,0.0,0.0,0.0,0.0,0.209,7.17,5.15,20170721,0.0,0.0,0.0,0.0,20.55,5.11,49361
002247,帝龙文化,装修装饰,浙江,33.09,5.22,8.52,512199.59,154000.13,32473.85,303365.28,3.56,0.093,5.48,2.25,20080612,73981.71,0.87,170.51,428.6,29.37,16.02,13400
600539,狮头股份,水泥,山西,1210.64,2.3,2.3,52592.11,40885.51,206.61,54635.78,2.38,0.007,2.05,8.46,20010824,-34150.81,-1.48,-30.67,106.13,20.64,4.37,7050
600823,世茂股份,全国地产,上海,19.07,37.51,37.51,7936917.5,4675362.0,165325.97,180574.48,0.48,0.066,5.35,0.94,19940204,1129472.5,3.01,-0.21,0.67,34.72,9.41,47128
000608,阳光股份,区域地产,广西,0.0,7.5,7.5,963183.5,438903.0,1199.1,51115.2,0.68,-0.105,3.69,2.04,19960919,121796.9,1.62,57.5,41.91,42.57,-21.37,26494
300091,金通灵,机械基件,江苏,90.61,3.6,5.23,272785.81,173900.38,70858.92,12997.8,0.25,0.042,1.74,8.68,20100625,22612.51,0.43,8.4,7.44,27.77,8.62,9450
002359,齐星铁塔,钢加工,山东,0.0,4.17,6.4,174121.95,119569.2,42237.6,45576.28,0.71,-0.01,2.13,17.77,20100210,-854.28,-0.01,68.77,-187.36,18.58,-2.24,7854
601997,贵阳银行,银行,贵州,9.0,12.08,22.99,39240064.0,0.0,251360.91,486194.91,2.12,0.421,9.57,1.58,20160816,1096912.88,4.77,31.98,19.56,0.0,33.42,87502
000060,中金岭南,铅锌,深圳,34.53,22.11,23.8,1707235.25,573400.88,505876.59,145342.34,0.61,0.1,3.59,3.54,19970123,372027.31,1.56,61.82,513.49,11.26,4.62,144143
600097,开创国际,渔业,上海,0.0,2.03,2.03,170877.66,88092.8,59542.9,2548.95,0.13,-0.134,3.92,4.54,19970619,26416.85,1.3,159.77,77.06,27.01,-3.41,23236
002071,长城影视,影视音像,江苏,108.66,5.11,5.25,299018.16,156817.52,10936.17,-55123.96,-1.05,0.023,1.61,6.33,20061012,87236.25,1.66,-54.43,-24.88,39.6,10.6,45574
300162,雷曼股份,元器件,深圳,102.96,2.19,3.5,152302.73,84435.06,19701.93,62787.76,1.8,0.025,3.23,3.17,20110113,11483.13,0.33,29.14,-13.82,31.55,6.22,29607
600359,新农开发,农业综合,新疆,216.98,3.82,3.82,287094.0,113192.86,90593.93,93332.75,2.45,0.009,1.74,4.44,19990429,-71479.4,-1.87,119.03,119.96,6.17,0.73,49712
000533,万 家 乐,家用电器,广东,513.92,6.85,6.91,371813.19,277564.31,23001.35,4081.43,0.06,0.005,2.29,4.53,19940103,75551.8,1.09,-68.56,-88.33,34.9,1.17,38666
600476,湘邮科技,软件服务,湖南,1387.22,1.61,1.61,40689.2,33179.53,3986.76,13590.37,0.84,0.009,1.24,19.1,20031210,-11100.0,-0.69,-31.86,132.57,24.05,1.56,23351
600508,上海能源,煤炭开采,上海,14.31,7.23,7.23,1404525.25,272932.81,549966.5,95007.17,1.31,0.23,12.11,1.09,20010829,643844.56,8.91,24.78,4382.0,30.8,11.8,53675
002332,仙琚制药,生物制药,浙江,111.73,6.83,9.16,357094.78,205461.92,88222.06,118396.8,1.29,0.018,2.45,3.24,20100112,32164.77,0.35,8.37,19.46,50.03,2.87,31000
002001,新 和 成,化学制药,浙江,25.94,10.73,10.89,1192320.5,595803.5,308441.06,71803.31,0.66,0.213,7.62,2.9,20040625,590606.38,5.42,13.01,48.86,38.9,18.87,42400
000036,华联控股,全国地产,深圳,4.15,11.35,11.41,898172.38,679114.19,95632.2,23156.57,0.2,0.664,3.62,3.05,19940617,258018.17,2.26,3656.11,715.08,71.41,42.52,63200
000880,潍柴重机,机械基件,山东,202.69,1.35,2.76,326328.22,116893.96,123229.71,58911.36,2.13,0.014,4.74,2.33,19980402,36499.57,1.32,1.58,-43.51,13.11,0.96,18465
300325,德威新材,塑料,江苏,142.94,7.95,10.11,340657.91,271478.53,46052.3,6386.41,0.06,0.01,1.48,3.75,20120601,40652.76,0.4,-14.63,-20.72,14.74,2.65,29822
000718,苏宁环球,区域地产,吉林,99.79,22.89,30.35,2134654.75,1950740.0,13624.12,103756.95,0.34,0.014,2.5,2.22,19970408,329221.09,1.08,8.22,94.26,32.64,7.6,85369
603517,绝味食品,食品,湖南,29.77,0.5,4.1,287925.78,174423.13,49873.55,76670.93,1.87,0.32,5.67,5.88,20170317,108466.77,2.65,0.0,0.0,34.67,13.09,48086
002032,苏 泊 尔,家用电器,浙江,20.29,5.46,8.21,780455.5,636729.38,86347.43,4162.15,0.05,0.446,5.98,6.06,20040817,396058.97,4.82,25.96,33.16,31.14,9.29,7560
300332,天壕环境,环境保护,北京,668.75,6.34,9.02,766139.13,210714.09,186328.31,193944.55,2.15,0.003,3.7,2.26,20120628,47968.25,0.53,10.27,-87.03,17.59,0.81,24663
600029,南方航空,空运,广东,13.7,70.23,100.88,20213100.0,1449500.0,14647699.0,1395100.0,1.38,0.16,4.56,1.85,20030725,1879400.0,1.86,10.58,-42.44,14.75,5.01,280152
603566,普莱柯,生物制药,河南,58.96,1.62,3.24,172724.06,106955.07,25678.31,46979.6,1.45,0.191,4.6,4.9,20150518,65068.16,2.01,3.41,-31.33,70.34,23.98,11339
600388,龙净环保,环境保护,福建,45.07,10.69,10.69,1481184.88,1306494.13,100830.85,46902.0,0.44,0.079,3.82,3.71,20001229,229617.7,2.15,0.25,9.92,23.12,7.36,143684
600763,通策医疗,医疗保健,浙江,41.96,3.21,3.21,137830.16,42775.78,64788.23,0.0,0.0,0.275,2.7,8.58,19961030,53263.53,1.66,33.5,22.82,41.07,17.39,28002
600458,时代新材,塑料,湖南,112.44,6.61,8.03,1327654.88,816009.38,266933.34,308893.06,3.85,0.026,6.06,1.92,20021219,102834.32,1.28,-17.97,-69.47,16.91,0.84,53090
000702,正虹科技,饲料,湖南,0.0,2.67,2.67,67480.78,27099.66,28465.33,18257.84,0.68,-0.02,1.68,5.22,19970318,-5541.0,-0.21,7.9,31.43,10.04,-2.17,20993
000622,恒立实业,汽车配件,湖南,0.0,4.25,4.25,45287.4,36885.9,2289.54,18291.42,0.43,-0.007,0.47,12.59,19961107,-41077.55,-0.97,-4.74,24.06,16.03,-35.6,20274
002337,赛象科技,化工机械,天津,0.0,5.77,5.89,178060.31,131055.27,22876.3,43354.55,0.74,-0.008,2.05,2.88,20100115,11649.32,0.2,-49.41,47.45,56.62,-13.58,78370
603222,济民制药,化学制药,浙江,136.06,1.13,3.2,121840.46,49541.67,23480.75,19973.96,0.62,0.027,2.37,6.21,20150217,21781.1,0.68,29.9,27.41,42.63,6.51,20527
000568,泸州老窖,白酒,四川,24.66,14.02,14.02,1429057.5,1008773.19,114889.26,65060.93,0.46,0.569,8.42,6.66,19940509,817538.25,5.83,20.34,34.54,70.25,29.86,47961
600971,恒源煤电,煤炭开采,安徽,9.42,10.0,10.0,1434770.63,656911.0,402466.09,210435.59,2.1,0.631,6.51,1.83,20040817,227976.42,2.28,77.13,1011.71,35.54,19.24,40140
600617,国新能源,供气供热,山西,26.92,8.98,10.85,2346987.25,482747.06,1069484.25,93742.78,0.86,0.083,3.51,2.56,19921013,163103.42,1.5,33.27,-50.1,13.34,2.98,37121
600648,外高桥,园区开发,上海,55.43,9.35,11.35,2928004.5,1644630.13,100569.46,376027.56,3.31,0.081,8.35,2.16,19930504,358417.97,3.16,-0.18,250.16,23.17,6.4,73212
000963,华东医药,化学制药,浙江,21.54,8.68,9.72,1524050.63,1243755.88,183501.55,343624.84,3.53,0.56,8.05,5.99,20000127,354290.25,3.64,15.95,25.11,28.15,7.61,13530
002235,安妮股份,造纸,福建,66.75,2.27,4.14,266138.63,120997.35,19832.8,194952.63,4.71,0.046,5.83,2.09,20080516,991.64,0.02,78.59,2271.03,29.94,14.96,28066
300323,华灿光电,半导体,湖北,39.74,6.91,8.41,819304.19,352570.31,274086.28,216950.27,2.58,0.1,4.25,3.6,20120601,51204.56,0.61,110.71,681.13,33.24,15.95,21263
601601,中国太保,保险,上海,38.24,62.87,90.62,108917104.0,0.0,1286900.0,6674200.0,7.37,0.221,14.65,2.3,20071225,4077200.0,4.5,29.91,-9.05,0.0,1.84,98872
600603,广汇物流,综合类,福建,34.62,1.95,6.28,747057.56,184732.34,4593.12,135650.23,2.16,0.2,9.04,1.36,19920113,295265.47,4.7,26.9,15.8,79.71,37.23,19587
603696,安记食品,食品,福建,121.66,0.35,1.2,73195.3,52864.9,4084.71,32275.45,2.69,0.083,5.9,6.83,20151209,23189.15,1.93,0.68,9.12,35.08,17.28,17677
603226,菲林格尔,家居用品,上海,89.66,0.22,0.87,54769.68,17738.8,29784.25,0.0,0.0,0.087,5.02,6.19,20170615,22870.39,2.64,0.0,0.0,29.21,5.63,23207
