,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
2639,000056,皇庭国际,-0.6,-105.47,,-7.36,,-15879.94,-106.55,,10-21
2640,002044,美年健康,0.17,3.03,,10.74,,3915.6,6.08,,10-21
2641,000591,桐君阁,-0.0,-105.22,,-0.3,,-134.64,-105.22,,10-21
2642,300102,乾照光电,0.22,-15.38,6.08,3.51,0.23,6365.39,-17.81,,10-21
2643,000885,同力水泥,0.24,163.32,,5.96,,10583.7,170.62,,10-21
2644,300037,新宙邦,0.58,13.73,7.64,7.73,0.71,9916.84,14.37,,10-21
2645,300237,美晨科技,0.36,-23.4,7.98,6.02,-0.22,3767.98,39.88,,10-21
2646,300081,恒信移动,-0.19,211.48,5.57,-3.35,-0.62,-2546.28,212.54,,10-21
2647,002652,扬子新材,0.17,-10.53,,4.68,,2679.81,-13.4,,10-21
2648,300318,博晖创新,0.19,-25.3,4.38,4.44,0.04,3163.88,-27.17,,10-21
2649,002294,信立泰,1.15,26.37,,22.86,,75139.66,26.79,,10-21
2650,000553,沙隆达A,0.72,123.46,,24.55,,42882.83,123.48,,10-21
2651,002175,东方网络,0.07,1.86,,1.43,,921.45,32.01,,10-21
2652,000767,漳泽电力,0.14,27.27,,6.66,,31914.04,40.57,,10-21
2653,000762,西藏矿业,-0.03,-137.54,,-0.74,,-1276.72,-137.55,,10-21
2654,601717,郑煤机,0.16,-62.79,,2.73,,26108.87,-62.61,,10-21
2655,002576,通达动力,0.05,0.0,,0.92,,759.08,-12.75,,10-21
2656,000567,海德股份,0.06,372.36,,4.54,,878.24,370.84,,10-21
2657,600151,航天机电,0.03,-81.88,,0.96,,3620.6,-81.93,,10-21
2658,002619,巨龙管业,0.08,-50.0,,1.64,,1030.5,-46.17,,10-21
2659,300274,阳光电源,0.19,-45.71,3.29,5.87,-0.53,12402.99,9.99,,10-21
2660,002118,紫鑫药业,-0.09,-250.0,,-3.26,,-4755.35,-244.61,,10-21
2661,002501,利源精制,0.62,16.98,,9.09,,29205.39,33.82,,10-21
2662,002545,东方铁塔,0.17,-65.02,,1.58,,4477.36,-65.01,,10-21
2663,000533,万家乐,0.13,18.18,,6.87,,8774.55,10.54,,10-21
2664,002565,上海绿新,0.21,-53.33,,8.0,,14641.7,-4.94,,10-21
2665,603369,今世缘,1.21,-9.26,,19.4,,56471.99,-5.78,,10-21
2666,601727,上海电气,0.14,-14.42,,5.44,,178881.9,-14.41,,10-21
2667,002593,日上集团,0.15,,,2.64,,3178.1,14.39,,10-21
2668,300276,三丰智能,0.08,-52.94,2.26,3.82,0.05,2119.29,-2.48,,10-21
2669,000953,河池化工,0.15,-156.12,,10.39,,4422.32,-156.12,,10-21
2670,002011,盾安环境,0.14,-59.58,,3.34,,11441.59,-60.61,,10-21
2671,600585,海螺水泥,1.54,50.98,,13.83,,817284.83,51.8,,10-21
2672,300107,建新股份,0.14,-17.65,3.21,4.46,0.31,3745.5,66.82,,10-21
2673,002450,康得新,0.74,51.02,,17.1,,70405.93,50.31,,10-21
2674,000829,天音控股,0.14,-576.67,,6.01,,13537.61,-583.12,,10-21
2675,002475,立讯精密,0.56,40.0,,12.29,,43053.83,95.58,,10-21
2676,000963,华东医药,1.26,17.08,,21.15,,54855.15,17.08,,10-21
2677,002629,仁智油服,-0.07,-146.67,,-2.52,,-1878.97,-173.97,,10-21
2678,000760,斯太尔,0.0,,,0.04,,58.67,26.52,,10-21
2679,600114,东睦股份,0.28,7.69,,8.57,,9900.9,89.63,,10-21
2680,600275,武昌鱼,-0.03,-25.36,,-6.35,,-1318.76,-25.3,,10-21
2681,002461,珠江啤酒,0.09,28.95,,1.82,,6000.48,29.04,,10-21
2682,002476,宝莫股份,0.06,-9.0,,3.86,,3896.71,-4.05,,10-21
2683,000733,振华科技,0.22,22.22,,3.31,,10129.18,57.89,,10-21
2684,600367,红星发展,0.02,-128.57,,0.52,,623.35,-131.7,,10-21
2685,000708,大冶特钢,0.5,34.95,,7.05,,22578.92,34.96,,10-21
2686,600476,湘邮科技,-0.07,-33.36,,-5.37,,-1167.65,-33.39,,10-21
2687,300258,精锻科技,0.5,3.35,6.35,8.15,0.4,9059.31,3.35,,10-21
2688,600839,四川长虹,-0.07,-201.34,,-2.29,,-31437.28,-201.28,,10-21
2689,002438,江苏神通,0.2,-13.04,,4.5,,4093.38,-12.47,,10-21
2690,600449,宁夏建材,0.58,34.88,,6.62,,27816.04,35.48,,10-21
2691,000851,高鸿股份,0.04,-27.9,,0.93,,2014.31,-26.89,,10-21
2692,300207,欣旺达,0.36,97.11,5.72,6.51,0.96,8795.38,99.72,,10-21
2693,000668,荣丰控股,-0.22,-1200.0,,-5.05,,-3295.91,-1398.33,,10-21
2694,600053,九鼎投资,0.09,293.21,,4.55,,3766.82,293.6,,10-21
2695,002233,塔牌集团,0.55,168.52,,12.48,,49369.12,168.54,,10-21
2696,000611,*ST蒙发,-0.05,-342.86,,-2.77,,-1626.52,-342.98,,10-21
2697,002327,富安娜,0.57,-13.64,,12.63,,24392.47,15.79,,10-21
2698,002210,飞马国际,0.29,31.82,,15.98,,11641.89,30.37,,10-21
2699,000888,峨眉山A,0.54,13.96,,8.54,,14129.8,27.66,,10-21
2711,002366,台海核电,0.25,-3.85,,4.65,,3393.23,-1.93,,10-20
2712,600835,上海机电,0.73,19.67,,12.28,,74158.21,19.17,,10-20
2713,600439,瑞贝卡,0.14,-9.04,,5.7,,12996.82,-9.08,,10-20
2714,000902,新洋丰,0.71,-586.3,,18.31,,43027.3,-1245.19,,10-20
2715,000766,通化金马,0.01,34.31,,0.93,,613.62,33.87,,10-20
2716,002084,海鸥卫浴,0.06,0.0,,3.32,,2599.5,3.43,,10-20
2717,002478,常宝股份,0.47,4.44,,6.81,,18759.26,3.12,,10-18
2718,600386,北巴传媒,0.36,7.49,,8.78,,14468.44,7.43,,10-18
2719,601231,环旭电子,0.5,28.21,,12.54,,50836.26,28.04,,10-18
2720,000727,华东科技,0.02,-111.65,,2.09,,737.81,-111.68,,10-18
2721,002470,金正大,1.16,30.34,,18.43,,81494.3,30.62,,10-18
2722,600231,凌钢股份,-0.32,-633.33,4.39,-7.0,1.51,-25857.38,-612.26,,10-18
2723,000690,宝新能源,0.48,-11.11,,17.89,,83308.26,-10.58,,10-18
2724,600720,祁连山,0.82,42.69,,14.38,,63521.37,73.88,,10-18
2725,000933,神火股份,-0.19,-237.04,,-4.68,,-35139.26,-236.7,,10-18
2726,600856,中天能源,0.01,-83.05,,1.34,,176.26,-87.24,,10-18
2727,002270,法因数控,0.06,-14.29,,1.97,,1072.17,-22.5,,10-18
2728,002293,罗莱生活,0.99,17.86,,12.46,,27670.09,16.66,,10-18
2729,600502,安徽水利,0.37,8.82,,11.15,,18442.32,7.25,,10-18
2730,300312,邦讯技术,0.03,15.98,4.9,0.52,-1.02,406.74,16.12,,10-18
2731,000521,美菱电器,0.31,16.6,,7.26,,23921.78,16.62,,10-18
2732,002281,光迅科技,0.7,-2.78,,7.64,,13029.13,-0.65,,10-18
2733,600539,*ST狮头,-0.06,-65.76,,-2.64,,-1278.53,-65.78,,10-18
2734,002448,中原内配,0.62,15.46,,8.08,,14588.71,15.44,,10-18
2735,600722,*ST金化,-0.27,169.12,,-21.78,,-18143.4,169.07,,10-18
2736,002009,天奇股份,0.26,0.0,,5.76,,8195.36,20.93,,10-18
2737,002488,金固股份,0.34,21.43,,6.53,,6166.52,22.14,,10-18
2738,000502,绿景控股,-0.02,-150.82,,-1.74,,-345.39,-150.75,,10-18
2739,300030,阳普医疗,0.14,-30.0,2.43,5.81,-0.14,4068.84,40.63,,10-18
2740,000413,东旭光电,0.22,-31.25,,9.88,,60431.88,181.28,,10-18
2741,300263,隆华节能,0.22,-51.11,3.89,5.66,-0.12,8210.62,13.49,,10-18
2742,600595,中孚实业,0.09,-160.0,,2.98,,16364.18,-172.05,,10-18
2743,600415,小商品城,0.12,-47.83,,3.63,,32098.31,-47.99,,10-18
2744,000619,海螺型材,0.29,-12.23,,4.4,,10261.33,-12.21,,10-18
2745,600206,有研新材,-0.08,-685.71,,-2.12,,-6682.69,-1977.42,,10-18
2746,300002,神州泰岳,0.29,-50.95,3.46,9.06,-0.2,36542.19,1.72,,10-18
2747,002389,南洋科技,0.07,,,2.29,,3628.89,22.0,,10-17
2748,600309,万华化学,0.97,-10.19,,20.85,,209785.89,-10.22,,10-17
2749,600072,钢构工程,-0.16,-18.18,,-7.03,,-7755.98,-18.18,,10-17
2750,300393,中来股份,0.95,30.14,5.99,28.6,0.04,9142.98,29.81,,10-17
2751,600664,哈药股份,0.17,23.4,,3.95,,32560.83,23.42,,10-17
2752,000892,*ST星美,-0.0,238.46,,-41.18,,-183.22,233.14,,10-17
2753,000404,华意压缩,0.29,12.17,,8.06,,16097.42,17.66,,10-17
2754,300077,国民技术,0.02,-52.5,9.96,0.19,-0.31,523.8,-49.27,,10-17
2755,600113,浙江东日,0.04,-33.33,,2.2,,1280.89,-33.04,,10-17
2756,000610,西安旅游,-0.06,28.06,,-2.58,,-1194.18,80.39,,10-17
2757,600523,贵航股份,0.25,-3.85,,4.16,,7363.33,-1.23,,10-17
2758,300224,正海磁材,0.37,42.31,6.11,6.17,-0.15,8812.84,38.58,,10-17
2759,000059,*ST华锦,-0.82,90.7,,-15.33,,-98841.45,90.57,,10-17
2761,600767,运盛医疗,0.04,-148.19,,3.89,,1350.76,-147.57,,10-16
2762,600141,兴发集团,0.9,199.6,,12.25,,47828.35,265.64,,10-16
2763,300213,佳讯飞鸿,0.2,,3.11,6.56,-0.2,5019.43,93.14,,10-16
2764,600829,人民同泰,0.12,-201.92,,3.11,,6768.53,-201.95,,10-16
2765,300375,鹏翎股份,1.12,,9.72,11.86,0.31,9760.48,,,10-16
2766,002248,华东数控,-0.25,13.64,,-7.71,,-7327.15,30.6,,10-16
2767,002014,永新股份,0.32,-13.51,,7.11,,10382.94,-13.2,,10-16
2768,600094,大名城,0.04,-74.98,,1.38,,5512.02,-75.0,,10-16
2769,002521,齐峰新材,0.47,42.42,,8.54,,19859.27,44.47,,10-16
2770,300174,元力股份,0.05,36.52,3.66,1.48,0.11,737.51,36.73,,10-16
2771,002415,海康威视,0.68,54.11,,22.39,,270972.05,53.95,,10-16
2772,300232,洲明科技,0.41,57.69,6.19,6.86,0.33,4177.88,60.51,,10-16
2773,600521,华海药业,0.26,-31.58,,6.66,,20239.99,-28.87,,10-16
2774,000514,渝开发,0.14,102.82,,4.47,,12115.73,102.85,,10-16
2775,300208,恒顺众昇,0.16,1421.9,2.59,6.41,0.44,4552.49,1438.86,,10-16
2776,000807,云铝股份,-0.19,117.24,,-7.77,,-29165.65,116.7,,10-15
2777,601678,滨化股份,0.48,62.33,,7.62,,31571.55,62.31,,10-15
2778,300243,瑞丰高材,0.13,-43.48,2.02,6.88,0.11,2795.87,16.88,,10-15
2779,002526,山东矿机,0.0,-96.83,,0.06,,112.07,-96.83,,10-15
2780,000055,方大集团,0.08,14.29,,5.05,,5930.04,4.56,,10-15
2781,600150,中国船舶,0.1,818.18,,0.8,,13875.57,806.73,,10-15
2782,600573,惠泉啤酒,0.16,100.0,,3.82,,4115.01,94.1,,10-15
2783,002496,辉丰股份,0.49,8.89,,8.1,,15647.35,43.1,,10-15
2784,002143,印纪传媒,-0.08,-57.63,,-2.96,,-1703.15,-57.62,,10-15
2785,000670,盈方微,-0.04,-261.75,,-12.93,,-1365.41,-330.73,,10-14
2786,300181,佐力药业,0.23,-44.65,2.44,9.63,-0.12,7330.98,21.76,,10-14
2787,300066,三川股份,0.38,-17.39,4.37,8.9,0.14,9358.81,30.61,,10-14
2788,600086,东方金钰,0.24,-42.86,,9.13,,8542.78,-42.85,,10-14
2789,002354,天神娱乐,1.25,941.67,,33.07,,14127.2,1127.5,,10-14
2790,002168,深圳惠程,-0.03,-153.3,,-1.7,,-1889.59,-153.18,,10-11
2791,300028,金亚科技,0.08,294.12,2.38,3.43,0.3,2141.65,297.24,,10-10
2792,600816,安信信托,1.81,476.99,,65.94,,82089.76,476.93,,10-10
2793,000090,天健集团,0.25,-3.84,,3.98,,13559.56,-3.83,,10-09
2794,002107,沃华医药,0.09,125.0,,2.46,,1501.42,147.9,,10-09
2795,000529,广弘控股,0.11,10.0,,6.75,,6354.58,6.29,,10-09
